Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
682,000;0,05401897;0,1070108;0,02564907;0,06245184;0,09826612;0,07334042;0,1014481;0,04193687;0,06901217;0,07462788;0,1070371;0,1071506;0,0102787;0,0680666;0,04981279;0,0402751;0,03972435;0,07006454;0,03916931;0,04904175;0,03024912;0,06260633;0,04071712;0,03693342;0,05709648;0,08288002;0,05630589;0,07737064;0,1166525;0,02295399;0,09434223;0,08132315;0,08930206;0,04236746;0,08680677;0,01235533;0,05253792;0,05812311;0,1199088;0,09999466;0,01151133;0,05662203;0,0459094;0,0965848;0,05499172;0,08726454;0,08419943;0,09813738;0,02748966;0,141212;0,07670736;0,05758333;0,02648926;0,009036064;0,07291555;0,04014111;0,08118439;0,06397057;0,06273508;0,07531738;0,09466743;
683,000;0,03026295;0,007816792;0,001127243;-0,007525444;-0,02386093;-0,04880047;0,02954721;0,006212234;-0,006093025;0,003293037;0,03165293;0,0004467964;-0,01150036;-0,01024675;0,02376747;-0,01115513;0,02419186;-0,02521801;-0,0122056;0,02015924;-0,02748156;0,01974297;0,01545906;-0,01463175;0,02674913;-0,05624104;-0,005310059;-0,008708;-0,01907396;0,03270102;-0,02174473;0,05491781;-0,06084442;0,06501484;-0,007984638;-0,01383877;-0,02808189;-0,03557253;-0,004244804;-0,05178642;-0,03904819;0,04677391;-0,02207708;0,02466154;-0,006293297;-0,04618835;-0,04683208;0,03833771;-0,03509235;-0,02428389;-0,0318923;-0,01282692;-0,007984161;0,03401518;-0,03918123;-0,01921844;-0,03112555;0,04858017;0,07900143;-0,04682446;-0,03260565;
684,000;0,06858158;0,06846094;0,05088186;0,07170105;0,1125803;0,06601048;0,03405237;0,1119413;0,05544186;0,08411121;0,103992;0,1165161;0,07736492;0,04475689;0,06929541;0,09165525;0,03456402;0,1129851;0,05394936;0,04166842;0,1038766;0,03099108;0,07809401;0,05329514;0,04159832;0,069489;0,1187763;0,06451273;0,1004515;0,08695316;0,08407402;0,07508516;0,09542036;0,04910994;0,1056309;0,08800507;0,04255104;0,04265261;0,08767843;0,06687355;0,08671379;0,02185154;0,1293354;0,07159901;0,06454802;0,09973335;0,04814005;0,03252935;0,1310844;0,1159577;0,08008718;0,06768036;0,1175179;0,09294844;0,09105206;0,09333515;0,08361864;0,02322721;0,1071286;0,09089756;0,07019472;
685,000;0,0449152;0,03551054;0,006530762;0,07232952;0,01598644;0,02490091;0,02297592;0,02232361;0,04498053;0,04883862;0,01280642;0,08325148;-0,006174564;0,05240059;0,01066399;0,01477289;0,01898575;0,0187602;0,006916046;0,04948521;0,03018427;0,01134396;0,03855371;0,0433526;0,03764772;0,03493404;0,03367758;0,0446825;0,05140829;0,03461885;0,07105398;0,05994797;0,0102191;0,02146244;0,03985548;0,003017902;0,06350803;0,03185558;0,03813267;0,06900024;-8,010864E-5;0,08113575;0,02196932;0,06177378;0,03819609;0,01412582;0,01815557;0,06490278;0,02404833;0,04590368;0,06232643;0,1218739;0,007798195;0,03182793;0,06635284;0,01459217;0,01898432;0,06516218;0,03040314;0,0539732;0,0858264;
686,000;0,005172253;-0,007684231;0,01065063;-0,01336384;0,006007195;0,003590584;0,0326519;0,02873516;-0,005679131;0,003171444;0,004737377;-0,009014606;0,02895975;-0,008069038;0,03402424;0,02226019;0,02138233;0,003489494;0,04362154;0,005578518;0,01789474;0,002143383;0,003396988;0,03036928;0,004396915;-0,002687454;0,001920223;0,01300335;0,008585453;0,04785872;-0,009305;0,02360773;0,01245594;0,02743387;-0,0001425743;0,0308547;0,000474453;0,03735018;-0,007787704;-5,245209E-6;0,02096415;0,02256775;0,01956606;0,02300692;-0,01525354;0,03400755;-0,0163765;-0,00267458;0,03007936;0,005837917;-0,02489424;0,01139975;0,03662157;0,0243659;-0,02742863;0,02379274;0,01111603;0,005245209;0,02084923;-0,01074553;-0,00492239;
687,000;0,04198408;0,06895065;0,04094362;0,09870052;0,09043026;0,07067347;0,04977751;0,05714989;0,08562613;0,07980871;0,08531237;0,08628178;0,06856775;0,07206345;0,03105164;0,06236315;0,05690956;0,1061845;0,048244;0,06081676;0,05103779;0,02880955;0,06134176;0,07423592;0,03761768;0,07658195;0,07020187;0,08566475;0,06155634;0,04566908;0,03940105;0,07482862;0,07854605;0,04330349;0,05517483;0,03697395;0,07917356;0,05930614;0,06821346;0,1143456;0,113245;0,04827929;0,0593524;0,07045794;0,09688807;0,08259773;0,09430313;0,07896471;0,0700798;0,1031151;0,0807848;0,1000891;0,06595421;0,04850197;0,07663012;0,03905392;0,0776844;0,02016258;0,05982399;0,08607244;0,06768465;
688,000;0,01302767;0,01664543;-0,003236771;0,009788513;0,004379272;0,003563404;0,01159143;0,0260725;-0,001348495;0,01838636;0,04843664;0,01962996;0,05420828;0,01578617;0,01960516;0,04833794;0,02206945;-0,01520491;0,01966667;0,01403666;0,0324707;0,04671955;0,03616858;0,0252037;0,03303242;0,01039743;-0,01610565;0,006335258;0,02578354;0,05575943;0,03365374;0,03428984;0,01339149;0,05427933;-0,01595926;-0,001574039;0,05089998;0,002754688;0,03483868;-0,01408863;0,0173068;0,02285337;-0,04251385;0,01238298;0,0441618;-0,02121639;0,01564598;0,01584101;0,01876402;-0,01530933;-0,002118587;0,0407877;-0,01301718;0,01872444;0,01782274;-0,02541018;0,01586151;0,04460621;0,04194832;0,007035732;0,04946661;
689,000;0,04165125;0,02781582;0,1005301;0,02858448;0,07214165;0,04192114;0,04065084;0,001426697;0,002556324;0,02934217;0,04148293;0,01452398;0,08430481;0,0269475;0,05470514;-0,0001988411;0,05437374;0,05583048;0,08484697;0,04036665;0,06895685;0,0002508163;0,04184675;0,04051161;0,05426836;0,1179657;0,04228592;0,027493;0,02743816;0,02528811;0,03996992;0,06962156;0,05503845;0,05319595;0,04298162;0,05539227;0,000272274;0,04168701;0,0861454;0,07169724;0,04185009;0,07018709;0,1182423;0,07119989;-0,009946823;0,1018562;0,07101822;0,05572128;0,116466;0,071311;0,02922583;0,02765894;0,1174922;0,08344936;0,04299784;0,1361551;0,02811193;0,0124402;0,09868622;0,02873278;0,01341391;
690,000;0,05160618;0,05817986;0,0160408;0,05214834;0,08474445;0,05277872;0,01744175;0,05441809;0,05092335;0,08717394;0,06335115;0,04337978;0,02227926;0,0222826;0,02921247;0,02516174;0,02241755;0,01729918;0,02438164;0,009747505;0,002429008;0,04792023;0,0592165;0,03644085;0,01936674;0,02885962;0,03685236;0,01714659;0,0411849;0,01337242;0,0224762;0,04274464;0,01693916;0,01268673;0,05909634;0,008127213;0,05347204;0,03779793;0,07250118;0,04746819;0,0363884;0,05267096;0,0063591;0,0567112;0,09262991;0,03619289;0,04666996;0,04027557;6,389618E-5;0,03570318;0,07915878;0,05543089;0,009170532;-0,02925777;0,08864021;0,04762173;0,05161476;0,02558661;-0,02753878;0,06446409;0,04740286;
691,000;-0,0005125999;0,02832079;0,04657221;-0,02383375;0,00500679;0,01109457;0,002682686;0,004624844;-0,02026033;-0,03012848;-0,01936197;0,0124855;-0,01706934;0,02052784;0,01325369;0,04667616;0,05542994;0,0102582;0,006774902;0,002194881;0,02135515;0,01794958;-0,03196144;0,03945446;0,03033304;-0,009841919;-0,005216599;-0,01253176;0,0002999306;0,04147625;0,04076815;0,03535986;0,01968861;0,05396557;-0,01788378;-0,0241437;0,0502615;-0,008747101;-0,001561642;-0,01849794;-0,02059746;0,0217452;0,007781029;-0,03492737;-0,02195358;0,03230667;-0,006443501;0,01024389;0,03006744;0,006925106;-0,0004887581;0,003194809;0,03764486;0,02016592;-0,004854202;-0,009582996;-0,01659203;0,06270218;0,02318144;-0,003354073;0,01173162;
692,000;0,05610371;0,006079197;0,04865408;0,04622555;0,06968403;0,04823828;0,04033947;0,03976965;0,07073021;0,06042671;0,03194237;0,0436635;0,03753519;0,03359747;0,03284502;0,05040455;0,03038597;0,03843451;0,0374074;0,02750826;0,05742979;0,026124;0,05761194;0,02655172;0,02389956;0,06271458;0,05577898;0,04623652;0,03371;0,04761887;0,06937885;0,04507351;0,07064629;0,02244425;0,05571461;0,06354046;0,01395845;0,03137875;0,05043173;0,04403973;0,04319715;0,03108788;0,05862856;0,05964422;0,04040384;0,05223179;0,0585084;0,02076197;0,0526123;0,07199669;0,0310154;0,04663658;0,07464218;0,06645775;0,05263138;0,08879375;0,04461193;0,04965353;0,02135372;0,03895092;0,02263403;
693,000;0,09565735;0,04321146;0,04145145;0,09338379;0,03815889;0,06153202;0,07185221;0,0598731;0,07070303;0,06079769;0,03353024;0,08673716;0,03861189;0,05531168;0,07378578;0,04330158;0,06472874;0,03846598;0,027946;0,0618434;0,03678131;0,07003117;0,04579353;0,07648182;0,05240202;0,04559565;0,03906107;0,07992649;0,04668903;0,07639313;0,06203651;0,05590773;0,04062033;0,009664059;0,05230856;-0,000658989;0,07332659;0,0362525;0,0603528;0,06307745;0,04443216;0,07759953;0,02955914;0,06646967;0,09421253;0,03555059;0,02502775;0,07391691;0,01437855;0,0441699;0,05527544;0,06736898;0,01250648;0,03406;0,05260372;0,008905888;0,06319237;0,07772732;0,0619936;0,05759716;0,05209494;
694,000;-0,01929903;0,007454872;0,01892424;0,01943016;-0,01830721;-0,01681995;0,007272243;-0,004257679;-0,007272243;-0,01252794;0,04345608;0,003291607;0,003076077;-0,002345562;0,005610943;0,005073547;-0,01838398;0,05321884;0,02682877;0,01412773;0,03743649;-0,006743908;-0,01352501;4,529953E-5;-0,01957226;0,05771494;-0,00954628;-0,03447104;-0,03902769;0,01951075;-0,02355003;-0,0183754;0,05282497;0,0379734;-0,0146637;0,05915165;-0,01034403;-0,01618195;-0,04924059;-0,0107975;0,007422924;-0,01442719;0,03407669;-0,008713722;-0,0371809;0,01144505;-0,004401684;-0,02427959;0,09411192;-0,005299568;-0,03933764;-0,0352602;0,004564285;0,04725885;-0,04308939;0,04931831;0,02113485;0,01769876;0,0470891;0,01391935;-0,009733677;
695,000;0,00885725;0,01444101;0,04124737;0,07986021;0,07851744;0,04563999;0,01261854;0,01158428;0,03854322;0,08285761;0,04408073;0,03670979;0,04072762;0,06151867;0,05331755;0,02394867;0,04072762;0,05287886;0,03863382;0,0564127;0,06360435;0,04219913;0,03872919;0,0214262;0,07993317;0,04204559;0,08554745;0,07959986;0,04265738;0,03614521;0,08990574;0,03660011;0,05347252;0,03384304;0,04338646;0,1088839;0,06464243;0,03952742;0,09634018;0,06946135;0,07324028;0,05416965;0,0194788;0,08409071;0,06788635;0,05867577;0,06878424;0,06193638;0,04971886;0,09000158;0,06181383;0,08963442;0,02302313;0,05527735;0,09642982;0,0335927;0,07243824;0,0333457;0,04740715;0,07900763;0,07738638;
696,000;0,06112003;0,1055641;0,05971956;-0,004142284;0,03437805;0,03605032;0,02868223;0,0598979;0,03096199;0,02564144;0,05596828;0,08043146;0,04394245;0,07976437;-0,006578445;0,03088379;0,09829473;0,02573967;0,03559589;0,09160757;0,01298571;0,050107;0,03323364;0,05912542;0,04198265;0,05516481;0,008185863;0,06843615;0,009365559;0,05883217;0,05365133;0,111012;0,0245738;0,08923149;0,05061865;0,02981663;0,08335972;0,08105898;0,02824116;0,0332222;0,02073288;0,02494669;-0,0148592;0,02087355;0,08546495;0,03145933;-0,02325106;0,04098129;0,0197444;0,00948;-0,001865387;0,02719164;-0,001989365;0,05712461;0,05674887;0,0397892;0,05083323;0,09332371;0,02728796;-0,03108978;0,06691265;
697,000;0,02847767;0,03919268;0,03818989;0,01813555;0,08939028;0,01835632;0,03769732;0,03829241;0,05748177;0,01798248;0,04781199;0,01896095;0,05802631;0,03800583;0,05699301;0,02815866;0,02852631;0,04789972;0,1135268;0,04816818;0,1014476;0,01876116;0,03695297;0,03806257;0,0466857;0,05817413;0,06770802;0,05791473;0,03675508;0,05828953;0,04746628;0,01992798;0,07847452;0,01939154;0,0183773;0,0898819;0,0377903;0,009493351;0,06747246;0,05797815;0,04726839;0,01825905;0,04695606;0,07840061;0,04797554;0,05772781;0,08893633;0,01847887;0,09013796;0,05668354;0,03646564;0,04665518;0,07840157;0,04819727;0,05720854;0,05725622;0,02738476;0,0487318;0,07915115;0,0670557;0,03761101;
698,000;0,02919674;0,004287243;0,02685118;0,01168203;0,07782173;0,02558565;0,03321695;0,02945852;0,05863428;0,04542255;0,04844141;0,03791046;0,02122068;0,05442095;0,04803133;0,01819086;0,02330923;0,01515245;0,006838799;0,05068207;0,006172657;0,02078009;0,07561064;0,04550219;0,07411909;0,05220938;0,04064655;0,05392408;0,06901264;0,02373028;0,0411315;-0,001503944;0,08592939;0,02840996;0,04415941;0,0287118;0,06203699;0,04605389;0,05787897;0,01646471;0,04191685;0,01842737;0,04769421;0,05874777;0,03473139;0,04215097;0,06794167;0,01013708;0,04020643;0,07424879;0,07905388;0,09069777;0,05648184;0,02548838;0,07849026;0,09373331;0,09067059;0,0110774;0,02246523;0,05823326;0,07415438;
699,000;0,07350159;0,06306839;0,05003166;0,05867577;0,06979275;0,04899263;0,02710199;0,08558893;0,03985023;0,03569841;0,008579731;0,07676649;0,01624584;0,05146599;0,03003263;0,03637981;0,03836012;0,0178647;0,06022072;0,02695322;0,06799603;0,05738688;-0,008049965;0,07279062;0,01587915;0,03997993;0,03135967;0,08184481;0,03354168;0,03037453;0,02643204;0,07486677;0,03198338;0,05137634;0,03450441;0,01930523;0,06280804;0,06542826;0,01679611;0,03443575;0,03380537;0,05560398;0,02328348;0,04165077;0,0489049;0,04807758;0,04776096;0,05977583;0,04919052;0,004928589;0,04243374;0,05887365;0,02528095;0,0572567;0,04352331;0,01107025;0,03631926;0,08448315;0,06337023;0,04514456;0,07172728;
700,000;0,02384472;-0,01416922;0,01828003;0,01147795;0,02174759;0,04528379;0,009906292;-0,01334;0,05729389;-0,007472038;-0,001469135;-0,00668335;0,0261445;0,02684879;-0,01713419;-0,03088331;0,05359554;0,02442551;-0,01042891;-0,002854824;0,01975965;-0,01523638;0,02877808;0,01691532;0,04648829;-0,01123619;-0,007098198;-0,00268364;0,006388664;0,02463293;0,009904385;-0,02110624;0,007517338;0,003860474;-0,01330662;0,03702545;0,001709461;-0,008106232;-0,01316118;-0,0115962;-0,002230644;0,01411343;0,0490346;0,03016233;0,02028799;0,05164003;0,0001368523;-0,007426739;0,02264452;0,03420973;0,004825115;0,02336311;0,01160574;0,0293026;0,02661467;0,06508684;0,007065296;0,02514791;0,02652693;0,03565598;-0,008304596;
701,000;0,06053448;0,001338959;0,05463266;0,07793474;0,03460693;0,03116417;0,0231142;-0,003117561;0,05010891;0,05283451;0,01917076;0,02450991;0,04869843;0,04563284;-0,02640009;0,01813984;0,02879906;0,08593798;0,01126146;0,01309204;-0,004416943;0,04526091;0,03919744;0,01323509;0,01230049;0,03029299;0,05781364;0,06453848;0,08899307;0,03338146;0,07058382;0,03324652;-0,006544113;0,007646084;0,05528355;0,0182457;0,03001404;0,004553318;0,05496025;0,07903814;0,0353322;0,04172516;0,0171833;0,0865798;0,0442996;0,06787586;0,05168772;0,04112291;0,03173304;0,05151892;0,04502153;0,06436348;0,01856756;0,01100779;0,06433392;0,04646778;0,07712746;0,03006077;-0,001111031;0,1088233;0,04077291;
702,000;0,07539225;0,05079317;0,05584955;0,05211449;0,05388784;0,1071482;0,07179022;0,07490635;0,0178895;0,04630184;0,04120922;0,08105278;0,0751977;0,02238894;0,0505209;0,07598352;0,04493952;0,05759525;0,05399132;0,07813787;0,06438732;0,07713127;0,0365634;0,06811333;0,09171009;0,05416489;0,0615015;0,07703781;0,1107898;0,06129789;0,0882678;0,09819603;0,03668213;0,106051;0,07619238;0,05444241;0,09830475;0,08376694;0,02724743;0,06076241;0,06998491;0,06960201;0,08354568;0,009792328;0,06116819;0,044765;0,04860258;0,1104059;0,07465696;0,01437855;0,06034803;0,01985645;0,0996666;0,0675621;0,05601311;0,06687641;0,05924082;0,1286297;0,07846689;0,04684162;0,04426098;
703,000;0,03487301;0,08538485;0,05214167;0,05578899;0,08402014;0,1015592;0,03899908;0,0519805;0,08198786;0,05606318;0,0756979;0,04505634;0,05079365;0,06234837;0,06500578;0,06987047;0,008621216;0,06326294;0,1145673;0,06408644;0,0761466;0,04033852;0,08018541;0,07888699;0,04037857;0,08380842;0,0692091;0,03440189;0,03027773;0,0410161;0,05957699;0,0348587;0,08000374;0,07522964;0,05062532;0,1205382;0,1004748;0,04582548;0,07319164;0,06068134;0,09213352;0,04282045;0,1045332;0,09695625;0,08961868;0,1046758;0,09940243;0,0281539;0,06682444;0,1014309;0,0320344;0,05558538;0,1080432;0,07868814;0,04061794;0,09493399;0,06151724;0,02572107;0,07811022;0,06393147;0,03433323;
704,000;0,02551794;0,03340673;0,02544546;0,02396965;0,02908468;0,03903961;0,01070261;0,06967211;0,01636505;0,03325796;0,03807592;0,03367567;0,04259586;0,04823637;0,03273249;0,006529331;0,01312351;0,006295204;0,04034805;0,01643038;0,0477314;0,04393387;0,01044941;0,06010914;0,02036238;-0,00116396;0,06171513;0,009999752;0,1170459;0,03679752;0,06333685;0,02927017;-0,02526236;0,02676725;0,1408415;0,007531166;0,08523035;0,06917334;0,03838396;0,0432229;0,03562498;0,07046652;0,04916477;-0,001580715;0,09625864;0,004959583;0,04028368;0,08943605;-0,01658201;-0,003512383;0,01902151;0,02570152;-0,0194068;-0,006917477;0,03123188;-0,04428196;0,01057959;0,06043196;-0,00377512;0,01153183;0,05634594;
705,000;0,03582048;0,07088852;0,08658934;0,008398056;-0,004951;-0,01399899;0,03388453;0,02562284;0,01621199;0,0190959;0,03258657;0,01020765;0,03575134;0,009249687;0,03291225;0,03364325;0,04693222;0,04602194;0,02117157;0,03376436;-0,01232958;0,01085758;0,02009916;0,02327251;0,04878902;0,008632183;0,01267433;-0,01374245;0,002399921;0,04810715;-0,002115726;-0,0001378059;0,01666641;0,03510666;0,01114893;0,0585103;-0,02134418;0,06023741;0,02203941;-0,02623987;0,04390192;0,03682613;-0,0008096695;-0,005201817;-0,0001029968;0,005621433;0,009046555;-0,01119423;0,09880447;0,01690054;0,00703001;-0,01384211;0,04505205;0,04478598;0,02049446;0,09770441;0,008725166;0,03774786;0,1166968;0,03227758;0,02377701;
706,000;0,02725315;0,1140995;0,06663036;0,1019864;0,131743;0,1018906;0,06795406;0,01474237;0,1873212;0,1510544;0,09965897;0,0718441;0,04137707;0,09989786;0,09949446;0,05564213;0,05494261;0,05457115;0,06793404;0,06978607;0,06999731;0,07142067;0,08444881;0,05446005;0,0278368;0,05402088;0,03039742;0,07130718;0,0730319;0,05500746;0,1179705;0,04277182;0,1293716;0,05677605;0,1521082;0,05145073;0,04521275;0,09932137;0,05576849;0,1356187;0,1305718;0,04115772;0,05460644;0,1023102;0,08687019;0,1321878;0,0850606;0,1042094;0,07937098;0,1328292;0,1527491;0,08735228;0,05302191;0,06615353;0,117784;0,04714966;0,06933117;0,04356098;-0,003781796;0,08500957;0,0567894;
707,000;0,03310585;0,03460646;0,04027128;0,0384202;-0,0147686;0,01851749;0,03164768;0,03986549;0,01049232;0,02042437;0,02771235;0,05109215;0,05111074;0,007529736;0,03033781;0,05279112;0,05673456;0,04530096;0,01495361;0,04564238;0,004631042;0,04608536;0,02863932;0,02183151;0,05574226;0,01189089;0,05107737;0,03035069;0,03481483;0,0477376;0,01641464;0,04258776;-0,01955223;0,05701542;0,008412361;0,02403402;0,04447985;0,03642702;0,03753662;0,01321602;0,005377769;0,04603767;0,008729935;0,03383446;0,01606703;0,002238274;0,0203023;0,03898239;0,02669287;0,0203619;0,031003;0,04274654;0,03412724;0,004807472;0,0369544;0,007853031;0,01533794;0,0702076;0,05134964;0,03921509;0,04419422;
708,000;0,02669525;0,02813196;0,01417685;0,0200572;0,02798939;0,03471136;0,04341459;0,03747559;0,03351307;0,03377533;0,02376604;0,02469635;0,03148937;0,04384565;0,0315814;0,02928877;0,03058672;0,03787041;0,03238678;0,02319193;0,0291934;0,0273881;0,03948402;0,0355792;0,01808548;0,03668213;0,01607847;0,03217363;0,01713085;0,03352594;0,02608871;0,01471281;0,04092598;0,007226944;0,02610397;0,04281616;0,02510309;0,02346373;0,01762342;0,02022123;0,04261541;0,02284527;0,0524807;0,01348972;0,013515;0,04521608;0,02591848;0,02171087;0,02742195;0,02414274;0,03259611;0,03516817;0,04204607;0,02929878;0,03167391;0,0434432;0,03043175;0,02155399;0,04556227;0,01845789;0,01424265;
709,000;0,04959345;0,04835701;0,03946495;0,0561552;0,05736685;0,07063532;0,05119705;0,03356838;0,0370903;0,06036758;0,05100822;0,05081177;0,04455948;0,05295563;0,03967571;0,05798435;0,02876186;0,05067396;0,04430771;0,04560375;0,01665306;0,04859686;0,0593648;0,05496359;0,03438091;0,05826759;0,05217028;0,04260683;0,05427885;0,04547596;0,05937529;0,02545643;0,04902363;0,04823399;0,05882549;0,03782988;0,06071949;0,05488253;0,06618547;0,05430317;0,04568481;0,06493616;0,07224226;0,0582695;0,06961679;0,06548452;0,05320597;0,07332087;0,01811504;0,06154013;0,05067205;0,06353092;0,02438498;0,04394531;0,05467796;0,04666519;0,06733084;0,04140329;0,03967285;0,05446672;0,06189632;
710,000;0,01703119;0,03887224;0,04931498;0,03149128;0,04143;0,02127647;0,03678322;0,03989553;0,0488348;0,02410555;0,02929497;0,03142738;0,03271914;0,03512096;0,03102016;0,04341125;0,04398108;0,005685329;0,03095865;0,03497553;0,03817463;0,03949594;0,02930832;0,04933023;0,02523279;0,01061583;0,009993553;0,02038336;0,04336834;0,05308533;0,03474426;0,04992962;0,02721643;0,06243944;0,03497076;0,03542852;0,03049088;0,06227255;0,03145218;0,04210424;0,04646349;0,06981659;0,05226088;0,03150845;0,01688004;0,02163982;0,01817226;0,04237175;0,02927017;0,0006537437;0,01048374;0,03385115;0,02070475;0,04135942;0,009060383;0,03368282;0,01703072;0,03410292;0,05460262;0,01913786;0,03343248;
711,000;0,05641794;0,02946281;0,03608942;0,03865576;0,06894779;0,05560064;0,03790379;0,05781031;0,06454182;0,04914427;0,05741358;0,0449543;0,04205656;0,06316519;0,02707338;0,06037712;0,03090191;0,06234837;0,05347538;0,06019449;0,03851652;0,02661228;0,05513287;0,02456903;0,0462842;0,05099583;0,05896425;0,06650162;0,02847958;0,01785183;0,04701471;0,02052307;0,05015516;0,04996014;0,04353285;0,04357624;0,04250717;0,03727102;0,05261087;0,06874704;0,03475952;0,01179647;0,05269718;0,07224083;0,05229235;0,06587934;0,06412983;0,01433563;0,04823637;0,06783724;0,06853199;0,07847261;0,05241919;0,06956863;0,06334496;0,03621769;0,05634546;0,03655481;0,0631156;0,05941582;0,08085537;
712,000;0,06128931;0,02103949;0,02356577;0,06038427;0,05587196;0,05760098;0,03208065;0,05167961;0,04340029;0,03711796;0,05734015;0,05514002;0,03543043;0,02017355;0,02247477;0,0513978;0,05231476;0,01186991;0,0397954;0,05560398;0,05277348;0,05618095;0,03591156;0,06443357;0,04013538;0,06185532;0,04790783;0,02549267;0,06332064;0,04570293;0,06210709;0,05327368;0,03352547;0,07073021;0,08260727;0,01339245;0,07803822;0,07024908;0,02390385;0,02808094;0,02901602;0,08346033;0,03406143;0,02276134;0,0602808;0,01335621;0,02430439;0,09366798;0,02924204;-0,007605553;0,06697989;0,06147289;0,03551912;0,04039669;0,0595665;0,02134609;0,05745125;0,03232622;0,03216267;0,05616856;0,07019711;
713,000;0,03782797;0,06011105;0,04419899;0,02997684;0,04427195;0,02766991;0,004861355;0,02971745;0,02838326;0,03568268;0,02771807;0,01447916;0,04303455;0,03481674;0,05145311;0,0529604;0,05451393;0,06680489;0,02723789;0,03639555;0,04519796;0,04584026;0,03627777;0,03021765;0,06105328;0,04477119;0,04244614;0,02598429;0,05431414;0,07967758;0,02879238;0,04530096;0,05102634;0,07923222;0,02111483;0,0601244;0,03813553;0,07235146;0,04118443;-0,003447056;0,03517103;0,03074074;0,0428896;0,04901409;0,005254745;0,04978466;0,04154539;0,03141642;0,07586765;0,02392578;0,0139966;0,02741575;0,07770872;0,06932497;0,0199585;0,06825256;0,03423452;0,04604959;0,04364681;0,03566122;0,03653908;
