,180,172,188,192,196,200,204,208,212,182,186,190,176,194,198,202,206,210,178,174,170,166,162,168,158,154,150,181,185,189,193,197,201,205,164,209,213,177,173,169,165,161,157,153,149,160,179,175,156,152,148,184,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
2079.170,0.007736012,0.005245744,0.002266975,0.0001853794,3.33042E-5,0.001737302,0.006621656,0.001716431,6.311027E-5,0.003949647,0.002115671,0.001509082,0.002318171,0.001200771,0.001033476,0.005574465,0.002701973,0.00209432,0.006751843,0.002318438,0.001388513,0.001110464,0.001174279,0.0007116227,0.002940104,0.003633884,0.007771934,0.004337175,0.002997072,0.001722871,0.001248422,0.002801838,0.008569973,0.006528064,0.001598341,0.002585266,0.0004721215,0.004539861,0.001397109,0.001421694,0.001142763,0.001749083,0.003933477,0.002784664,0.0005288644,0.0009925761,0.004602467,0.002742244,0.001272186,0.006230988,0.006592403,0.007437523,
2075.312,0.005313477,0.003586469,0.001663204,0.0001586018,2.894592E-5,0.002319006,0.006652152,0.001563675,6.806312E-5,0.002871131,0.001745898,0.001382803,0.001718385,0.001230271,0.001403656,0.005544444,0.002465579,0.001609238,0.004498917,0.001882202,0.001270657,0.001116609,0.001374325,0.0005923147,0.003610265,0.003763839,0.006459016,0.003100009,0.002268666,0.001472341,0.001327157,0.00366386,0.009252136,0.006145549,0.001281844,0.002098217,0.0005443781,0.00323533,0.001271552,0.001312751,0.00117969,0.002271191,0.004643905,0.002267988,0.0003700989,0.0009745995,0.003245775,0.002141353,0.001565934,0.00686777,0.006092106,0.00574506,
2071.455,0.00367137,0.00256526,0.001186148,0.0001459287,2.910797E-5,0.00310166,0.006373477,0.001390898,7.504707E-5,0.002207139,0.001511947,0.00131919,0.001343737,0.001319723,0.001875453,0.005271382,0.002220872,0.001234106,0.003140957,0.00161049,0.001197334,0.001148397,0.001666804,0.0005136893,0.004236182,0.00355832,0.004871075,0.002357095,0.001829497,0.001311052,0.001469757,0.004556948,0.009572546,0.005631973,0.001090898,0.001635312,0.0006386139,0.002452567,0.001199978,0.00124413,0.00125042,0.002938131,0.005243928,0.001627402,0.0002772308,0.000981077,0.002440694,0.001770206,0.001968611,0.007308856,0.005310743,0.004166189,
2067.597,0.002652796,0.001962135,0.0008609988,0.000137109,3.175264E-5,0.003967082,0.005923354,0.001225795,7.920681E-5,0.001814123,0.001366726,0.001305507,0.00111032,0.001477329,0.002388179,0.004864138,0.001980916,0.0009820699,0.002371448,0.001434886,0.001157619,0.001202244,0.002077569,0.0004669894,0.004797359,0.003058224,0.003435395,0.001913722,0.001570351,0.00121246,0.0016973,0.005348087,0.009621726,0.005075553,0.0009763841,0.001263031,0.000747261,0.001983867,0.001166046,0.001212354,0.001357259,0.003691541,0.005684644,0.001077959,0.0002162008,0.00101375,0.001977424,0.001534012,0.002455898,0.007563581,0.004388786,0.002917576,
2063.740,0.002047978,0.001599878,0.000665676,0.0001277025,3.721503E-5,0.004843865,0.005526421,0.001095135,8.11296E-5,0.001585245,0.001284959,0.001328379,0.0009659344,0.001735735,0.002917123,0.004486328,0.001776686,0.0008328914,0.00192087,0.00132293,0.001146283,0.001289931,0.002653469,0.0004374768,0.005387611,0.00242672,0.002411049,0.0016473,0.001422967,0.001163478,0.002045405,0.006087173,0.009656292,0.004611447,0.0009053784,0.001012356,0.0008931792,0.001698528,0.001155866,0.00121216,0.001510657,0.004529065,0.00605933,0.0007177068,0.0001719443,0.001070973,0.001703813,0.001393358,0.003045521,0.007802542,0.003516826,0.002069145,
2059.882,0.001680649,0.001364406,0.0005521699,0.0001222543,4.538683E-5,0.00580172,0.005329435,0.000997472,8.428448E-5,0.001446089,0.001248733,0.00138386,0.0008728704,0.002176346,0.003510107,0.004253274,0.001634664,0.0007482264,0.001649964,0.0012585,0.001169806,0.001439777,0.003471253,0.0004134729,0.006144086,0.001819472,0.001772723,0.00149026,0.0013337,0.001151812,0.002603747,0.00695632,0.009910177,0.004301519,0.000863661,0.0008607023,0.001107982,0.001516318,0.001165772,0.001239277,0.001747297,0.005557809,0.006503837,0.0005078314,0.0001450972,0.001169359,0.001533922,0.001313447,0.003812245,0.008226583,0.002794118,0.001543775,
2056.025,0.001441081,0.001191258,0.0004798465,0.0001174309,5.189362E-5,0.006873196,0.005297898,0.0009148078,9.545574E-5,0.001361197,0.001247273,0.001496699,0.000804825,0.002894129,0.004191906,0.00414609,0.001529504,0.0006985814,0.001486283,0.001229611,0.001233391,0.001689717,0.004614776,0.0003949057,0.00707289,0.001309811,0.001374634,0.001393595,0.001274474,0.001173961,0.003500318,0.008035736,0.01036721,0.004057803,0.0008437876,0.0007712722,0.001399179,0.001393097,0.001200154,0.001300698,0.002149875,0.006899833,0.006948749,0.0003747148,0.0001333473,0.001347429,0.001422015,0.001262322,0.004814618,0.008814491,0.002193535,0.001209161,
2052.168,0.001269511,0.001059236,0.0004295848,0.0001131863,6.058884E-5,0.007900773,0.005294152,0.0008195722,0.0001209496,0.001313669,0.001284495,0.001720576,0.0007475375,0.003933641,0.004859149,0.004060674,0.001393984,0.000681942,0.001367233,0.001225346,0.001332677,0.00210437,0.006103089,0.0003825491,0.007948262,0.0009197351,0.001114093,0.001330217,0.001243078,0.001239149,0.00481026,0.00919759,0.01075256,0.003735225,0.0008371402,0.000730817,0.001740014,0.001310742,0.001266901,0.001407144,0.002833399,0.008535092,0.007062531,0.0002853877,0.0001255055,0.001659302,0.001341018,0.001234098,0.006009,0.009307683,0.001677329,0.0009821751,
2048.310,0.001141586,0.0009684137,0.0003938004,0.0001147738,7.572999E-5,0.008662097,0.005208777,0.0007027173,0.0001640719,0.001288216,0.001365084,0.002130806,0.000702036,0.005231326,0.005341272,0.003914337,0.001196368,0.0007059366,0.001266677,0.001246343,0.00147485,0.002792463,0.007849228,0.0003804169,0.008399515,0.0006463274,0.0009417438,0.00129601,0.001246445,0.001367485,0.006476749,0.01023101,0.01077788,0.003254113,0.0008425301,0.0007337963,0.002085931,0.00125959,0.001378636,0.001569802,0.003908351,0.01027972,0.006507545,0.0002324851,0.0001197057,0.002174729,0.001281512,0.001238585,0.007267561,0.009429252,0.001258328,0.0008313817,
2044.453,0.001049339,0.0009130978,0.0003658898,0.0001244651,9.576545E-5,0.009044562,0.005004497,0.0005857974,0.0002362888,0.001293337,0.001500602,0.002833572,0.0006741994,0.006639079,0.00553938,0.003693535,0.0009693287,0.0007770812,0.00120252,0.001305189,0.001700136,0.003880544,0.009704914,0.0003923914,0.008104336,0.0004696064,0.0008218789,0.001293408,0.001297812,0.001600733,0.008328768,0.01098713,0.01033083,0.002652803,0.0008684857,0.0007793856,0.002397408,0.001237514,0.001553373,0.001823063,0.005441362,0.01187819,0.005274967,0.0002016024,0.0001186649,0.002977681,0.00125078,0.001280754,0.00845845,0.009038663,0.0009554529,0.0007310833,
2040.595,0.0009877742,0.0008818646,0.0003500068,0.0001449135,0.0001196769,0.009065235,0.004687944,0.0004867659,0.0003444021,0.00134814,0.001732091,0.003935138,0.0006639964,0.008006877,0.005464251,0.003423078,0.0007694574,0.0009088354,0.001177173,0.001409427,0.00206426,0.005445097,0.01150308,0.0004112778,0.006987477,0.0003655408,0.0007345933,0.001322011,0.001408325,0.002006311,0.01014685,0.01140966,0.009449479,0.002055745,0.0009299974,0.0008965223,0.002657342,0.00124674,0.001821211,0.002244343,0.007414198,0.01306456,0.00376541,0.000180127,0.00011787,0.00411882,0.001261646,0.001357052,0.009475871,0.008144923,0.0007603515,0.000662246,
2036.738,0.0009538191,0.0008654137,0.0003523432,0.0001784018,0.0001520359,0.008820389,0.004277176,0.0004091475,0.0004733315,0.001454283,0.002127388,0.005455254,0.0006702731,0.009233756,0.00519216,0.003116002,0.0006309371,0.001125519,0.001171473,0.001573936,0.002654559,0.007468597,0.01306076,0.0004392381,0.005335957,0.0003063687,0.0006837031,0.001391067,0.001589213,0.002669207,0.01174473,0.01151656,0.008256254,0.001567131,0.00103845,0.001119819,0.002863636,0.001290613,0.002247552,0.002951187,0.009722008,0.01360585,0.002471251,0.0001668123,0.0001166339,0.005560117,0.001317832,0.001473151,0.0102502,0.006869471,0.0006472765,0.0006226365,
2032.880,0.0009460439,0.0008661958,0.0003646833,0.0002262696,0.0002059545,0.008427716,0.003789236,0.0003595655,0.00059976,0.001623038,0.002790909,0.007278472,0.0006983086,0.01027264,0.004810105,0.002776097,0.0005536804,0.001455466,0.001188588,0.001826974,0.00362693,0.009858571,0.01416452,0.0004894432,0.003665125,0.0002636763,0.0006728532,0.00152736,0.001886838,0.003662731,0.01303373,0.01136346,0.006911345,0.001219665,0.001204726,0.001456201,0.003012788,0.001380855,0.002962243,0.004091103,0.01220914,0.01333837,0.001609428,0.0001574977,0.000119408,0.007195221,0.001413031,0.00165806,0.01073668,0.005419323,0.0005894512,0.0006058489,
2029.023,0.0009620154,0.0008895472,0.0003883817,0.0002927388,0.0002907913,0.007957973,0.003242055,0.0003418283,0.0007037921,0.001897527,0.003873155,0.009180599,0.0007558872,0.01109682,0.004381209,0.002403697,0.0005207286,0.001900949,0.001247254,0.002216726,0.00516948,0.01243751,0.01456552,0.0005641853,0.002382345,0.0002252069,0.000690258,0.001755843,0.002396389,0.00497772,0.01397333,0.0109944,0.005545054,0.001006841,0.001473487,0.001898357,0.00309569,0.001532658,0.004181242,0.005801744,0.01463243,0.01218533,0.001114512,0.0001496382,0.000131149,0.00889524,0.001555473,0.001954229,0.01087257,0.004033274,0.0005638654,0.0005989849,
2025.165,0.0009939175,0.0009311722,0.0004346878,0.0003971349,0.0003827554,0.007431528,0.00266555,0.0003519156,0.0007711892,0.002348415,0.005470106,0.01092207,0.0008349474,0.01168132,0.003947497,0.001992737,0.0005150084,0.002419877,0.00135163,0.002853874,0.007406829,0.01488497,0.01407028,0.0006676409,0.001577695,0.0001977429,0.0007299234,0.002106009,0.003230172,0.006485723,0.01452309,0.01042925,0.004254759,0.0008997749,0.001923761,0.002423831,0.003104545,0.001755415,0.006162534,0.008128407,0.01661139,0.01024786,0.0008374098,0.0001457662,0.0001458424,0.01052622,0.001782878,0.002425895,0.010595,0.002882312,0.0005580136,0.0006046282,
2021.308,0.00104393,0.0009968163,0.0005029491,0.0005599672,0.0004387053,0.006863524,0.002112304,0.0003876004,0.0007948344,0.003104395,0.007495852,0.01237674,0.0009244905,0.01202235,0.003538366,0.001568852,0.0005400392,0.002959082,0.001502227,0.003934463,0.01030768,0.01678536,0.01268277,0.0008244819,0.00111769,0.0001842686,0.0008043989,0.002671532,0.004470313,0.008030764,0.01469025,0.009687984,0.003144599,0.0008634359,0.002637808,0.002988246,0.003049452,0.002083649,0.009043468,0.01097042,0.0177729,0.007886328,0.0006699616,0.0001466055,0.0001531878,0.01196354,0.002156768,0.003207022,0.00990863,0.002035084,0.0005729076,0.0006302219,
2017.450,0.001130639,0.001100426,0.0006007875,0.0007839665,0.000448186,0.006259806,0.001642925,0.000455017,0.0007727815,0.004341649,0.009719173,0.01355146,0.001048193,0.01214029,0.003159403,0.001191662,0.0006239475,0.003484864,0.001723911,0.005703743,0.01359815,0.01779868,0.01062013,0.001079514,0.0008488682,0.0001753179,0.000933227,0.00362009,0.006108293,0.009528632,0.0145108,0.008794243,0.002298095,0.0008866269,0.003692213,0.003545833,0.002956146,0.002616612,0.01260492,0.01404954,0.01795355,0.005600521,0.0005635378,0.0001508357,0.0001639112,0.01309343,0.002779427,0.004514455,0.008890283,0.001478616,0.0006158703,0.000674251,
2013.593,0.001269187,0.001251309,0.0007630244,0.001060233,0.0004227147,0.005601305,0.001285039,0.0005729452,0.0007130063,0.006174166,0.01188812,0.01448144,0.001247629,0.01205244,0.002797803,0.000905046,0.0007903402,0.003974908,0.002083661,0.008307764,0.01670439,0.0177963,0.008227422,0.001504476,0.0006800383,0.0001673999,0.001134861,0.005104447,0.008020637,0.01093842,0.01398096,0.007765607,0.001726508,0.0009754412,0.005136671,0.004057679,0.002850025,0.003526709,0.01616427,0.01688772,0.01721144,0.003777311,0.0004916788,0.0001573859,0.0001973032,0.01379835,0.003816149,0.006564615,0.00762941,0.001142178,0.0006958338,0.0007438085,
2009.735,0.001471609,0.001468345,0.001041109,0.001361466,0.0003649882,0.004871394,0.001025679,0.0007690746,0.000630989,0.00856256,0.01383306,0.01518952,0.001561962,0.01176151,0.002443261,0.0007177308,0.001060384,0.004418585,0.002702347,0.01162329,0.01896475,0.01687769,0.005914152,0.002212261,0.0005690593,0.0001693554,0.001423531,0.007175358,0.01005704,0.01223411,0.01309852,0.00663262,0.00137448,0.001144897,0.006949775,0.00449105,0.002744477,0.00504758,0.01888761,0.01896589,0.01572687,0.002535745,0.0004382951,0.0001667509,0.0002540161,0.01398292,0.005463455,0.009426342,0.006224743,0.0009460588,0.0008253322,0.0008615511,
2005.878,0.001768876,0.00179257,0.001490691,0.001645343,0.0002891458,0.004088636,0.0008452209,0.001068695,0.0005396127,0.01130656,0.01547646,0.0156665,0.002086738,0.01124301,0.002075562,0.0006135146,0.001463901,0.004814724,0.003772849,0.01521215,0.01999455,0.01522456,0.004035426,0.003318218,0.0004992989,0.0001840442,0.001802431,0.009754092,0.01211713,0.01340508,0.01187556,0.005440806,0.001168898,0.001429868,0.008996057,0.004828735,0.002639017,0.007386267,0.02025786,0.01996534,0.01366363,0.00178259,0.0004071182,0.0001771098,0.0003233597,0.01358498,0.007846346,0.01288033,0.004814431,0.0008267047,0.001029233,0.001058425,
2002.021,0.00222281,0.002310696,0.002132101,0.001867672,0.0002178175,0.003301358,0.0007310612,0.001466221,0.0004469772,0.01407308,0.01671391,0.01579955,0.00303504,0.0104323,0.00167335,0.0005663598,0.001992291,0.005144257,0.005530226,0.01837416,0.01974042,0.01296331,0.00273292,0.004853952,0.0004577399,0.0002020683,0.002259775,0.01261675,0.01408324,0.01438527,0.01028471,0.004252571,0.00105061,0.001866211,0.01100203,0.005063204,0.002530208,0.01052049,0.0201685,0.01980568,0.01114249,0.001352495,0.0003982713,0.0001950176,0.0004146489,0.01253049,0.01086808,0.01637721,0.00354322,0.0007513255,0.001322563,0.001389577,
1998.163,0.002975468,0.003209037,0.002912245,0.001976157,0.000153871,0.002563858,0.000676489,0.001906129,0.0003578249,0.01647198,0.01737007,0.01541809,0.004709328,0.009279575,0.001267762,0.0005556557,0.002573876,0.005369048,0.008098999,0.02039631,0.01833229,0.01027234,0.001923803,0.006690991,0.0004319944,0.0002174342,0.002771986,0.01539237,0.01575681,0.01500554,0.008348996,0.003167607,0.000985081,0.002462072,0.01260205,0.005175232,0.00240425,0.01405668,0.01878397,0.0185621,0.008419369,0.001092709,0.0003982873,0.0002285181,0.0005552653,0.01080826,0.01413939,0.01919095,0.002516145,0.0007170324,0.001686818,0.001952645,
1994.306,0.004344153,0.004845957,0.003718738,0.001927268,0.0001012371,0.001931957,0.0006770814,0.002308376,0.000276429,0.01814764,0.01728202,0.01440747,0.007323998,0.00782178,0.0009294678,0.0005742662,0.003111684,0.005458193,0.01130147,0.02088879,0.01600887,0.007517011,0.001442904,0.008435496,0.0004229602,0.0002377639,0.003315399,0.01762574,0.01689566,0.01503981,0.006277437,0.002293465,0.000968486,0.003182267,0.01345977,0.005142061,0.002240046,0.01731425,0.01642707,0.01639719,0.005914233,0.0009151473,0.0004001115,0.0002811076,0.0007570071,0.008628554,0.01707949,0.02070183,0.00177798,0.0007167915,0.002094008,0.002849497,
1990.448,0.006800044,0.007669706,0.004406652,0.001728059,7.247836E-5,0.001448759,0.0007165385,0.002598757,0.0002077267,0.01880694,0.01636322,0.01274382,0.01064377,0.006196818,0.0006954863,0.0006288163,0.003511942,0.005400725,0.01456452,0.01985485,0.01309159,0.005140254,0.001155032,0.009378123,0.0004314471,0.0002743532,0.003859597,0.01887842,0.01725954,0.01429332,0.004411705,0.001684997,0.00100942,0.00392908,0.01336626,0.004965986,0.002029783,0.01953314,0.01348908,0.01354663,0.003978064,0.0007982642,0.0004054963,0.0003573003,0.001001129,0.006391543,0.0190679,0.0206084,0.001308735,0.0007473525,0.002511503,0.004089179,
1986.591,0.0105666,0.01169013,0.004832528,0.001439058,5.951203E-5,0.001122569,0.000791345,0.002720401,0.000153747,0.01830659,0.01466998,0.010548,0.01370983,0.004614138,0.0005521281,0.0007316093,0.003707448,0.005205989,0.01708639,0.01760322,0.009990604,0.003425798,0.0009742345,0.008872075,0.0004444683,0.0003289877,0.004357266,0.01888266,0.01669982,0.0127293,0.003016696,0.001315781,0.001106344,0.004571395,0.01228769,0.004677257,0.001771117,0.020185,0.01039418,0.01039465,0.00270522,0.000729949,0.0004182481,0.0004633114,0.001256381,0.004468597,0.01965986,0.0190214,0.001036006,0.0008169381,0.002891421,0.005507413,
1982.733,0.01495684,0.01588879,0.004926626,0.001131184,4.358975E-5,0.0009274525,0.0009370847,0.002667838,0.0001144093,0.01682364,0.0124596,0.008138309,0.01521107,0.003283359,0.0004697473,0.0008979678,0.003699806,0.004911559,0.01833125,0.01467587,0.007166012,0.002368088,0.0008564676,0.007046989,0.0004541972,0.0004029588,0.004784752,0.01774665,0.01530874,0.01058613,0.002130279,0.001109941,0.001261713,0.005031421,0.01045249,0.004330302,0.001479539,0.01931464,0.007563674,0.007451938,0.001956355,0.000693487,0.0004489641,0.0006038264,0.001492594,0.003045052,0.01887579,0.01644364,0.0008777655,0.0009238026,0.003211335,0.006826964,
1978.876,0.01842152,0.0185883,0.004745259,0.0008586115,2.385833E-5,0.0008166194,0.00118794,0.002521419,9.183546E-5,0.01480922,0.0101009,0.00592077,0.01446657,0.002323512,0.0004239792,0.001150796,0.003571073,0.00458734,0.0183695,0.01166774,0.004958312,0.001767484,0.0007777123,0.004840709,0.0004678654,0.0005060597,0.005185377,0.01593009,0.01340939,0.008302098,0.001619213,0.000999975,0.001497509,0.005326902,0.008332921,0.003997515,0.001197081,0.01748739,0.005301589,0.005131632,0.001525788,0.0006819395,0.0005064491,0.0007877927,0.001685946,0.002120511,0.01718861,0.01353618,0.0007868456,0.001077954,0.003510328,0.007856359,
1975.018,0.01965392,0.01867624,0.004412541,0.0006484913,1.483428E-5,0.0007516086,0.001564657,0.002379396,8.123089E-5,0.01267437,0.00788522,0.004182232,0.01197707,0.001720357,0.000401593,0.001512834,0.003422915,0.004306522,0.01758832,0.008976297,0.003443864,0.001423632,0.0007242604,0.00309809,0.0005019985,0.0006536803,0.005639613,0.0138786,0.01131039,0.006240851,0.001326749,0.0009465117,0.001852692,0.005536212,0.006359212,0.003737812,0.0009494526,0.01528654,0.003696564,0.003554584,0.001270827,0.000682281,0.0005998557,0.001027064,0.001831949,0.001572172,0.01510594,0.01077351,0.0007350814,0.00132358,0.003853847,0.008567715,
1971.161,0.01844896,0.01633932,0.003995879,0.0004884416,1.50331E-5,0.0007206189,0.002098677,0.002260099,6.918648E-5,0.0105394,0.005936441,0.002977046,0.008882505,0.00136939,0.0003968003,0.001992467,0.003298849,0.004078171,0.01613133,0.006700671,0.00248286,0.001213966,0.0007029956,0.00199728,0.0005745615,0.0008644999,0.00617634,0.01171194,0.009112072,0.004541505,0.001147135,0.0009336465,0.002374121,0.005720107,0.004702323,0.003561026,0.0007396819,0.01289098,0.002648951,0.002571929,0.001117513,0.0006867801,0.0007542709,0.001327773,0.001915641,0.001248026,0.01279841,0.008295919,0.0006989846,0.00169977,0.004268722,0.008942214,
1967.303,0.01552406,0.01271943,0.003487565,0.0003576153,2.250823E-5,0.0007231855,0.002789817,0.002130342,5.535189E-5,0.008361062,0.004307703,0.002195286,0.006101291,0.001159154,0.0004115908,0.002566315,0.003174734,0.003826171,0.0138519,0.004823784,0.001887458,0.001068797,0.0007102438,0.001346732,0.0007005752,0.001152225,0.006716554,0.009369519,0.006877162,0.003235324,0.001028228,0.0009642341,0.003073105,0.005862555,0.003376394,0.003419759,0.0005751853,0.01024536,0.001991928,0.001961582,0.001020362,0.0007115221,0.0009943123,0.001670494,0.001875263,0.001047785,0.01022757,0.006110076,0.0006799154,0.002199518,0.004721468,0.008863237,
1963.446,0.01192082,0.009063519,0.002897094,0.0002595967,3.006386E-5,0.0007593208,0.003552979,0.00197439,5.092867E-5,0.006235512,0.003067695,0.001698863,0.004027237,0.001024659,0.0004480079,0.00317042,0.003010876,0.003475486,0.01083554,0.003395515,0.00151721,0.0009610259,0.0007264062,0.0009673472,0.0008984485,0.001516494,0.007118232,0.006975124,0.004858464,0.002322491,0.0009555134,0.001051948,0.003896715,0.00590354,0.00238025,0.003246738,0.000460483,0.007532837,0.001585903,0.001572202,0.000951899,0.0007710282,0.001326377,0.002004626,0.001655294,0.0009231327,0.00756487,0.004313548,0.0006909676,0.002781553,0.005132324,0.008224958,
