,cavity_before,
Wavenumbers [1/cm],Transmittance %,
1417.000,0.04,
1416.000,0.04,
1415.000,0.04,
1414.000,0.04,
1413.000,0.04,
1412.000,0.04,
1411.000,0.04,
1410.000,0.04,
1409.000,0.04,
1408.000,0.04,
1407.000,0.04,
1406.000,0.04,
1405.000,0.04,
1404.000,0.04,
1403.000,0.04,
1402.000,0.04,
1401.000,0.04,
1400.000,0.04,
1399.000,0.03,
1398.000,0.03,
1397.000,0.03,
1396.000,0.03,
1395.000,0.03,
1394.000,0.03,
1393.000,0.03,
1392.000,0.04,
1391.000,0.04,
1390.000,0.04,
1389.000,0.04,
1388.000,0.04,
1387.000,0.03,
1386.000,0.03,
1385.000,0.04,
1384.000,0.04,
1383.000,0.04,
1382.000,0.04,
1381.000,0.04,
1380.000,0.04,
1379.000,0.04,
1378.000,0.04,
1377.000,0.04,
1376.000,0.04,
1375.000,0.04,
1374.000,0.04,
1373.000,0.04,
1372.000,0.04,
1371.000,0.04,
1370.000,0.04,
1369.000,0.04,
1368.000,0.04,
1367.000,0.05,
1366.000,0.05,
1365.000,0.05,
1364.000,0.05,
1363.000,0.05,
1362.000,0.05,
1361.000,0.05,
1360.000,0.06,
1359.000,0.06,
1358.000,0.06,
1357.000,0.07,
1356.000,0.07,
1355.000,0.07,
1354.000,0.08,
1353.000,0.08,
1352.000,0.08,
1351.000,0.07,
1350.000,0.07,
1349.000,0.06,
1348.000,0.05,
1347.000,0.04,
1346.000,0.04,
1345.000,0.04,
1344.000,0.04,
1343.000,0.04,
1342.000,0.04,
1341.000,0.04,
1340.000,0.04,
1339.000,0.03,
1338.000,0.03,
1337.000,0.03,
1336.000,0.03,
1335.000,0.04,
1334.000,0.04,
1333.000,0.05,
1332.000,0.05,
1331.000,0.06,
1330.000,0.07,
1329.000,0.07,
1328.000,0.08,
1327.000,0.09,
1326.000,0.1,
1325.000,0.1,
1324.000,0.11,
1323.000,0.11,
1322.000,0.11,
1321.000,0.1,
1320.000,0.09,
1319.000,0.08,
1318.000,0.07,
1317.000,0.05,
1316.000,0.04,
1315.000,0.03,
1314.000,0.02,
1313.000,0.02,
1312.000,0.02,
1311.000,0.01,
1310.000,0.01,
1309.000,0.02,
1308.000,0.02,
1307.000,0.02,
1306.000,0.02,
1305.000,0.03,
1304.000,0.04,
1303.000,0.04,
1302.000,0.05,
1301.000,0.06,
1300.000,0.06,
1299.000,0.08,
1298.000,0.09,
1297.000,0.1,
1296.000,0.12,
1295.000,0.14,
1294.000,0.16,
1293.000,0.19,
1292.000,0.23,
1291.000,0.26,
1290.000,0.31,
1289.000,0.36,
1288.000,0.41,
1287.000,0.46,
1286.000,0.51,
1285.000,0.54,
1284.000,0.56,
1283.000,0.56,
1282.000,0.54,
1281.000,0.5,
1280.000,0.46,
1279.000,0.42,
1278.000,0.37,
1277.000,0.33,
1276.000,0.29,
1275.000,0.26,
1274.000,0.23,
1273.000,0.2,
1272.000,0.18,
1271.000,0.16,
1270.000,0.14,
1269.000,0.13,
1268.000,0.11,
1267.000,0.1,
1266.000,0.1,
1265.000,0.09,
1264.000,0.09,
1263.000,0.09,
1262.000,0.09,
1261.000,0.09,
1260.000,0.08,
1259.000,0.08,
1258.000,0.08,
1257.000,0.07,
1256.000,0.06,
1255.000,0.06,
1254.000,0.06,
1253.000,0.05,
1252.000,0.05,
1251.000,0.05,
1250.000,0.04,
1249.000,0.04,
1248.000,0.04,
1247.000,0.04,
1246.000,0.04,
1245.000,0.03,
1244.000,0.03,
1243.000,0.03,
1242.000,0.03,
1241.000,0.03,
1240.000,0.03,
1239.000,0.03,
1238.000,0.02,
1237.000,0.02,
1236.000,0.02,
1235.000,0.02,
1234.000,0.02,
1233.000,0.02,
1232.000,0.01,
1231.000,0.01,
1230.000,0.01,
1229.000,0.01,
1228.000,0.01,
1227.000,0.01,
1226.000,0.01,
1225.000,0.01,
1224.000,0.01,
1223.000,0.01,
1222.000,0.01,
1221.000,0.01,
1220.000,0.01,
1219.000,0.01,
1218.000,0.01,
1217.000,0.02,
1216.000,0.03,
1215.000,0.03,
1214.000,0.03,
1213.000,0.04,
1212.000,0.03,
1211.000,0.03,
1210.000,0.03,
1209.000,0.03,
1208.000,0.03,
1207.000,0.03,
1206.000,0.03,
1205.000,0.03,
1204.000,0.03,
1203.000,0.02,
1202.000,0.02,
1201.000,0.03,
1200.000,0.03,
1199.000,0.03,
1198.000,0.02,
1197.000,0.02,
1196.000,0.02,
1195.000,0.02,
1194.000,0.02,
1193.000,0.02,
1192.000,0.02,
1191.000,0.02,
1190.000,0.02,
1189.000,0.02,
1188.000,0.02,
1187.000,0.02,
1186.000,0.02,
1185.000,0.02,
1184.000,0.02,
1183.000,0.02,
1182.000,0.01,
1181.000,0.01,
1180.000,0.01,
1179.000,0.01,
1178.000,0.01,
1177.000,0.02,
1176.000,0.02,
1175.000,0.02,
1174.000,0.02,
1173.000,0.02,
1172.000,0.01,
1171.000,0.01,
1170.000,0.01,
1169.000,0.02,
1168.000,0.02,
1167.000,0.02,
1166.000,0.01,
1165.000,0.01,
1164.000,0.01,
1163.000,0.01,
1162.000,0.02,
1161.000,0.02,
1160.000,0.02,
1159.000,0.02,
1158.000,0.02,
1157.000,0.01,
1156.000,0.01,
1155.000,0.02,
1154.000,0.02,
1153.000,0.02,
1152.000,0.02,
1151.000,0.02,
1150.000,0.02,
1149.000,0.02,
1148.000,0.01,
1147.000,0.01,
1146.000,0.01,
1145.000,0.01,
1144.000,0.01,
1143.000,0.02,
1142.000,0.02,
1141.000,0.02,
1140.000,0.02,
1139.000,0.02,
1138.000,0.02,
1137.000,0.02,
1136.000,0.02,
1135.000,0.03,
1134.000,0.03,
1133.000,0.03,
1132.000,0.03,
1131.000,0.03,
1130.000,0.03,
1129.000,0.03,
1128.000,0.03,
1127.000,0.03,
1126.000,0.03,
1125.000,0.03,
1124.000,0.02,
1123.000,0.02,
1122.000,0.01,
1121.000,0.01,
1120.000,0.01,
1119.000,0.01,
1118.000,0.01,
1117.000,0.01,
1116.000,0.01,
1115.000,0.01,
1114.000,1E-8,
1113.000,1E-8,
1112.000,1E-8,
1111.000,0.01,
1110.000,0.01,
1109.000,0.01,
1108.000,0.01,
1107.000,0.01,
1106.000,0.01,
1105.000,0.02,
1104.000,0.02,
1103.000,0.02,
1102.000,0.02,
1101.000,0.02,
1100.000,0.03,
1099.000,0.03,
1098.000,0.03,
1097.000,0.03,
1096.000,0.03,
1095.000,0.03,
1094.000,0.04,
1093.000,0.04,
1092.000,0.04,
1091.000,0.04,
1090.000,0.05,
1089.000,0.05,
1088.000,0.06,
1087.000,0.06,
1086.000,0.06,
1085.000,0.06,
1084.000,0.07,
1083.000,0.08,
1082.000,0.08,
1081.000,0.09,
1080.000,0.09,
1079.000,0.1,
1078.000,0.1,
1077.000,0.09,
1076.000,0.09,
1075.000,0.09,
1074.000,0.08,
1073.000,0.08,
1072.000,0.08,
1071.000,0.07,
1070.000,0.07,
1069.000,0.07,
1068.000,0.07,
1067.000,0.07,
1066.000,0.07,
1065.000,0.06,
1064.000,0.06,
1063.000,0.06,
1062.000,0.05,
1061.000,0.05,
1060.000,0.05,
1059.000,0.04,
1058.000,0.04,
1057.000,0.03,
1056.000,0.03,
1055.000,0.03,
1054.000,0.03,
1053.000,0.03,
1052.000,0.03,
1051.000,0.03,
1050.000,0.03,
1049.000,0.03,
1048.000,0.04,
1047.000,0.04,
1046.000,0.04,
1045.000,0.04,
1044.000,0.04,
1043.000,0.04,
1042.000,0.04,
1041.000,0.04,
1040.000,0.04,
1039.000,0.03,
1038.000,0.03,
1037.000,0.03,
1036.000,0.03,
1035.000,0.03,
1034.000,0.03,
1033.000,0.02,
1032.000,0.02,
1031.000,0.02,
1030.000,0.01,
1029.000,0.01,
1028.000,0.01,
1027.000,0.02,
1026.000,0.02,
1025.000,0.02,
1024.000,0.02,
1023.000,0.02,
1022.000,0.01,
1021.000,0.01,
1020.000,0.01,
1019.000,0.01,
1018.000,0.01,
1017.000,0.01,
1016.000,0.01,
1015.000,0.01,
1014.000,0.01,
1013.000,0.01,
1012.000,0.01,
1011.000,0.01,
1010.000,0.01,
1009.000,0.01,
1008.000,0.01,
1007.000,0.01,
1006.000,0.01,
1005.000,0.01,
1004.000,0.01,
1003.000,0.01,
1002.000,0.01,
1001.000,0.01,
1000.000,0.01,
999.000,0.01,
998.000,0.01,
997.000,0.01,
996.000,0.01,
995.000,0.01,
994.000,0.01,
993.000,0.01,
992.000,0.01,
991.000,0.01,
990.000,0.01,
989.000,0.01,
988.000,1E-8,
987.000,1E-8,
986.000,1E-8,
985.000,1E-8,
984.000,0.01,
983.000,0.01,
982.000,0.01,
981.000,0.01,
980.000,1E-8,
979.000,1E-8,
978.000,1E-8,
977.000,1E-8,
976.000,1E-8,
975.000,1E-8,
974.000,1E-8,
973.000,1E-8,
972.000,1E-8,
971.000,0.01,
970.000,0.01,
969.000,1E-8,
968.000,1E-8,
967.000,1E-8,
966.000,1E-8,
965.000,1E-8,
964.000,1E-8,
963.000,1E-8,
962.000,1E-8,
961.000,1E-8,
960.000,1E-8,
959.000,1E-8,
958.000,1E-8,
957.000,1E-8,
956.000,0.01,
955.000,0.01,
954.000,0.01,
953.000,0.01,
952.000,0.01,
951.000,0.01,
950.000,0.01,
949.000,0.01,
948.000,0.01,
947.000,0.01,
946.000,0.01,
945.000,1E-8,
944.000,1E-8,
943.000,1E-8,
942.000,1E-8,
941.000,1E-8,
940.000,1E-8,
939.000,1E-8,
938.000,0.01,
937.000,0.01,
936.000,0.01,
935.000,1E-8,
934.000,1E-8,
933.000,1E-8,
932.000,0.01,
931.000,0.01,
930.000,0.01,
929.000,0.01,
928.000,1E-8,
927.000,1E-8,
926.000,1E-8,
925.000,1E-8,
924.000,1E-8,
923.000,1E-8,
922.000,1E-8,
921.000,1E-8,
920.000,1E-8,
919.000,1E-8,
918.000,0.01,
917.000,0.01,
916.000,0.01,
915.000,0.01,
914.000,0.01,
913.000,0.01,
912.000,0.01,
911.000,0.01,
910.000,0.01,
909.000,0.01,
908.000,0.01,
907.000,0.01,
906.000,0.01,
905.000,0.01,
904.000,0.01,
903.000,0.01,
902.000,0.01,
901.000,0.01,
900.000,0.01,
899.000,0.01,
898.000,0.01,
897.000,0.01,
896.000,0.01,
895.000,0.01,
894.000,0.01,
893.000,0.01,
892.000,0.01,
891.000,0.01,
890.000,0.01,
889.000,0.01,
888.000,0.01,
887.000,0.01,
886.000,1E-8,
885.000,1E-8,
884.000,1E-8,
883.000,1E-8,
882.000,0.01,
881.000,0.01,
880.000,0.01,
879.000,0.01,
878.000,0.01,
877.000,0.01,
876.000,0.01,
875.000,0.01,
874.000,0.01,
873.000,1E-8,
872.000,1E-8,
871.000,1E-8,
870.000,0.01,
869.000,0.01,
868.000,0.01,
867.000,0.01,
866.000,0.01,
865.000,0.01,
864.000,0.01,
863.000,0.01,
862.000,0.01,
861.000,0.01,
860.000,1E-8,
859.000,0.01,
858.000,0.01,
857.000,0.01,
856.000,1E-8,
855.000,1E-8,
854.000,1E-8,
853.000,1E-8,
852.000,1E-8,
851.000,0.01,
850.000,0.01,
849.000,0.01,
848.000,0.01,
847.000,0.01,
846.000,0.01,
845.000,0.01,
844.000,0.01,
843.000,0.01,
842.000,0.01,
841.000,0.01,
840.000,0.01,
839.000,0.01,
838.000,0.01,
837.000,0.01,
836.000,1E-8,
835.000,0.01,
834.000,0.01,
833.000,0.01,
832.000,0.01,
831.000,0.01,
830.000,1E-8,
829.000,1E-8,
828.000,1E-8,
827.000,0.01,
826.000,0.01,
825.000,0.01,
824.000,0.01,
823.000,0.01,
822.000,0.01,
821.000,1E-8,
820.000,1E-8,
819.000,0.01,
818.000,1E-8,
817.000,1E-8,
816.000,1E-8,
815.000,0.01,
814.000,0.01,
813.000,0.01,
812.000,0.01,
811.000,0.01,
810.000,0.01,
809.000,0.01,
808.000,0.01,
807.000,0.01,
806.000,0.01,
805.000,0.01,
804.000,0.01,
803.000,0.01,
802.000,0.01,
801.000,0.01,
800.000,0.01,
799.000,0.01,
798.000,0.01,
797.000,0.01,
796.000,1E-8,
795.000,0.01,
794.000,0.01,
793.000,0.01,
792.000,0.01,
791.000,0.01,
790.000,0.01,
789.000,0.01,
788.000,0.02,
787.000,0.01,
786.000,0.01,
785.000,0.01,
784.000,0.01,
783.000,0.01,
782.000,0.01,
781.000,0.01,
780.000,0.01,
779.000,0.01,
778.000,0.01,
777.000,1E-8,
776.000,1E-8,
775.000,1E-8,
774.000,1E-8,
773.000,1E-8,
772.000,1E-8,
771.000,1E-8,
770.000,0.01,
769.000,0.01,
768.000,1E-8,
767.000,0.01,
766.000,0.01,
765.000,0.01,
764.000,0.01,
763.000,0.01,
762.000,0.01,
761.000,0.01,
760.000,0.01,
759.000,0.01,
758.000,1E-8,
757.000,1E-8,
756.000,1E-8,
755.000,1E-8,
754.000,0.01,
753.000,0.01,
752.000,0.02,
751.000,0.02,
750.000,0.02,
749.000,0.01,
748.000,0.01,
747.000,0.01,
746.000,0.01,
745.000,0.01,
744.000,0.01,
743.000,0.01,
742.000,1E-8,
741.000,1E-8,
740.000,1E-8,
739.000,0.01,
738.000,0.01,
737.000,0.01,
736.000,0.01,
735.000,0.01,
734.000,0.01,
733.000,0.01,
732.000,0.01,
731.000,0.01,
730.000,0.01,
729.000,0.01,
728.000,0.01,
727.000,0.01,
726.000,0.01,
725.000,0.01,
724.000,0.01,
723.000,0.01,
722.000,0.01,
721.000,0.01,
720.000,0.01,
719.000,0.01,
718.000,0.01,
717.000,0.01,
716.000,0.01,
715.000,0.01,
714.000,0.01,
713.000,0.01,
712.000,0.01,
711.000,0.01,
710.000,0.01,
709.000,0.01,
708.000,0.01,
707.000,0.01,
706.000,0.01,
705.000,0.01,
704.000,0.01,
703.000,0.01,
702.000,0.01,
701.000,0.01,
700.000,0.01,
699.000,0.01,
698.000,0.01,
697.000,0.01,
696.000,0.01,
695.000,0.01,
694.000,0.01,
693.000,0.01,
692.000,0.01,
691.000,0.01,
690.000,0.01,
689.000,0.01,
688.000,0.01,
687.000,1E-8,
686.000,0.01,
685.000,0.01,
684.000,0.01,
683.000,0.01,
682.000,0.01,
681.000,0.01,
680.000,1E-8,
679.000,0.01,
678.000,0.01,
677.000,0.01,
676.000,0.01,
675.000,0.01,
674.000,0.01,
673.000,0.01,
672.000,0.01,
671.000,0.01,
670.000,0.01,
669.000,0.01,
668.000,0.01,
667.000,0.01,
666.000,0.01,
665.000,0.01,
664.000,0.01,
663.000,0.01,
662.000,0.01,
661.000,0.01,
660.000,0.01,
659.000,0.01,
658.000,0.01,
657.000,0.01,
656.000,0.01,
655.000,0.01,
654.000,0.01,
653.000,0.01,
652.000,0.01,
651.000,0.01,
650.000,0.01,
649.000,0.01,
648.000,0.01,
647.000,0.01,
646.000,0.01,
645.000,0.01,
644.000,0.01,
643.000,1E-8,
642.000,1E-8,
641.000,0.01,
640.000,0.01,
639.000,0.01,
638.000,0.01,
637.000,0.01,
636.000,0.01,
635.000,0.01,
634.000,1E-8,
633.000,1E-8,
632.000,0.01,
631.000,0.01,
630.000,1E-8,
629.000,1E-8,
628.000,1E-8,
627.000,1E-8,
626.000,1E-8,
625.000,0.01,
624.000,0.01,
623.000,0.01,
622.000,0.01,
621.000,0.01,
620.000,0.01,
619.000,0.02,
618.000,0.02,
617.000,0.02,
616.000,0.02,
615.000,0.02,
614.000,0.01,
613.000,0.01,
612.000,0.01,
611.000,0.01,
610.000,0.01,
609.000,0.01,
608.000,0.01,
607.000,0.02,
606.000,0.02,
605.000,0.02,
604.000,0.02,
603.000,0.02,
602.000,0.01,
601.000,0.01,
600.000,0.01,
599.000,0.01,
598.000,0.01,
597.000,0.01,
596.000,0.01,
595.000,0.01,
594.000,0.01,
593.000,0.01,
592.000,0.01,
591.000,0.01,
590.000,0.01,
589.000,1E-8,
588.000,1E-8,
587.000,1E-8,
586.000,1E-8,
585.000,0.01,
584.000,0.01,
583.000,0.01,
582.000,0.01,
581.000,0.01,
580.000,0.01,
579.000,0.01,
578.000,1E-8,
577.000,1E-8,
576.000,0.01,
575.000,0.01,
574.000,0.01,
573.000,0.01,
572.000,0.01,
571.000,0.01,
570.000,0.02,
569.000,0.02,
568.000,0.02,
567.000,0.02,
566.000,0.02,
565.000,0.02,
564.000,0.03,
563.000,0.02,
562.000,0.02,
561.000,0.02,
560.000,0.02,
559.000,0.02,
558.000,0.02,
557.000,0.02,
556.000,0.02,
555.000,0.02,
554.000,0.01,
553.000,0.01,
552.000,0.01,
551.000,0.01,
550.000,0.01,
549.000,0.01,
548.000,1E-8,
547.000,0.01,
546.000,0.01,
545.000,1E-8,
544.000,0.01,
543.000,0.02,
542.000,0.03,
541.000,0.02,
540.000,0.01,
539.000,0.01,
538.000,0.01,
537.000,0.02,
536.000,0.03,
535.000,0.04,
534.000,0.04,
533.000,0.03,
532.000,0.02,
531.000,0.01,
530.000,0.01,
529.000,0.02,
528.000,0.02,
527.000,0.02,
526.000,0.01,
525.000,0.01,
524.000,0.02,
523.000,0.03,
522.000,0.03,
521.000,0.04,
520.000,0.03,
519.000,0.03,
518.000,0.03,
517.000,0.03,
516.000,0.03,
515.000,0.03,
514.000,0.04,
513.000,0.04,
512.000,0.04,
511.000,0.04,
510.000,0.04,
509.000,0.03,
508.000,0.02,
507.000,0.02,
506.000,0.01,
505.000,0.01,
504.000,0.01,
503.000,0.01,
502.000,0.01,
501.000,0.01,
500.000,0.01,
499.000,0.01,
498.000,0.03,
497.000,0.04,
496.000,0.05,
495.000,0.04,
494.000,0.03,
493.000,0.04,
492.000,0.05,
491.000,0.06,
490.000,0.05,
489.000,0.04,
488.000,0.05,
487.000,0.06,
486.000,0.05,
485.000,0.03,
484.000,0.03,
483.000,0.03,
482.000,0.01,
481.000,0.02,
480.000,0.04,
479.000,0.06,
478.000,0.08,
477.000,0.09,
476.000,0.08,
475.000,0.04,
474.000,0.02,
473.000,0.04,
472.000,0.06,
471.000,0.07,
470.000,0.07,
469.000,0.07,
468.000,0.07,
467.000,0.07,
466.000,0.06,
465.000,0.05,
464.000,0.04,
463.000,0.03,
462.000,0.03,
461.000,0.04,
460.000,0.03,
459.000,0.02,
458.000,0.03,
457.000,0.04,
456.000,0.04,
455.000,0.03,
454.000,0.01,
453.000,0.02,
452.000,0.02,
451.000,0.02,
450.000,0.01,
449.000,1E-8,
448.000,0.01,
447.000,0.02,
446.000,0.01,
445.000,1E-8,
444.000,1E-8,
443.000,0.01,
442.000,0.03,
441.000,0.06,
440.000,0.08,
439.000,0.09,
438.000,0.09,
437.000,0.08,
436.000,0.09,
435.000,0.09,
434.000,0.09,
433.000,0.08,
432.000,0.09,
431.000,0.1,
430.000,0.11,
429.000,0.11,
428.000,0.11,
427.000,0.12,
426.000,0.13,
425.000,0.13,
424.000,0.14,
423.000,0.15,
422.000,0.15,
421.000,0.13,
420.000,0.11,
419.000,0.1,
418.000,0.08,
417.000,0.06,
416.000,0.06,
415.000,0.07,
414.000,0.06,
413.000,0.07,
412.000,0.09,
411.000,0.11,
410.000,0.11,
409.000,0.1,
408.000,0.1,
407.000,0.08,
406.000,0.06,
405.000,0.06,
404.000,0.06,
403.000,0.08,
402.000,0.12,
401.000,0.16,
400.000,0.18,
