Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
476,000;0,07492113;0,06606054;0,06702471;0,04078865;0,05397224;0,05680656;0,05683327;0,06449461;0,06153774;0,04945469;0,05308962;0,05402708;0,06593466;0,06199932;0,06426287;0,06660223;0,05469751;0,04891682;0,0534215;0,05755711;0,06310225;0,04636621;0,08419323;0,06671953;0,06361103;0,06663752;0,06506348;0,06285334;0,05709219;0,05638361;0,0593462;0,05179834;0,07301378;0,05530357;0,0604825;0,06841516;0,05714083;0,05435371;0,06030703;0,06524086;0,05596733;0,06138563;0,06223488;0,0720644;0,05823851;0,05524158;0,05639553;0,06106472;0,05968904;0,06399727;0,05790281;0,05755424;0,06742716;0,06059074;0,05978394;0,07147455;0,06475353;0,07035065;0,05562449;0,06163836;0,06302023;0,06742573;
477,000;0,05869675;0,04097462;0,04194736;0,03950214;0,068326;0,04615641;0,0817132;0,04951811;0,04654503;0,05229044;0,04072046;0,06783867;0,05144215;0,04879522;0,04771852;0,06338882;0,04707909;0,03496647;0,04282331;0,05555868;0,04601669;0,05281639;0,05728579;0,0478282;0,05069399;0,0482316;0,04876852;0,05899334;0,04463196;0,05770874;0,0578661;0,06560516;0,04635143;0,05004311;0,05481768;0,05681515;0,0493474;0,04536819;0,05723953;0,0553627;0,05067205;0,06045008;0,05610895;0,04472399;0,06255865;0,05454731;0,03065443;0,06621122;0,05846167;0,0509367;0,05146599;0,05043459;0,05469847;0,06224775;0,04218578;0,05186081;0,05629396;0,0507679;0,06420422;0,06761408;0,05782032;0,0586133;
478,000;0,06458282;0,06611586;0,07752085;0,07657623;0,05243731;0,06913328;0,07009792;0,07453489;0,07773781;0,07538605;0,06606293;0,07696629;0,062778;0,06835938;0,06842899;0,06758451;0,06728458;0,07128572;0,07159615;0,06679726;0,06186724;0,05852699;0,06345987;0,0643959;0,06930876;0,06071091;0,05932617;0,07635403;0,05587769;0,07595396;0,08867455;0,07198238;0,06408882;0,0670805;0,07748461;0,06872606;0,06984568;0,07337856;0,07127428;0,08227444;0,08289766;0,07435751;0,08028984;0,07802582;0,07846975;0,08133125;0,069561;0,07432413;0,07087564;0,0848546;0,07310343;0,08237457;0,06665182;0,06147003;0,06687927;0,07252407;0,07637787;0,08424282;0,07398796;0,06869984;0,06989336;0,09790373;
479,000;0,05686712;0,05396032;0,04584026;0,04562616;0,05697536;0,04448414;0,0322156;0,04819489;0,05334616;0,06010866;0,05124903;0,04676628;0,03672886;0,04355812;0,04978085;0,04993677;0,05327034;0,0502491;0,06018114;0,06649303;0,04871321;0,03915691;0,04728889;0,05276823;0,06087017;0,05820656;0,04389238;0,04589939;0,0511241;0,04814196;0,05513763;0,03928041;0,03893137;0,05072069;0,05914879;0,05170774;0,05446434;0,04364395;0,03738832;0,05177546;0,05592203;0,05142927;0,04234552;0,05494499;0,05014563;0,05915451;0,04784632;0,048069;0,05487633;0,04918671;0,05287266;0,05911255;0,06489182;0,04925442;0,04714489;0,06190014;0,06794262;0,06794643;0,05213022;0,057796;0,06372929;0,05882692;
480,000;0,05064297;0,03227854;0,03625822;0,05391073;0,06854916;0,05421782;0,06636477;0,0357461;0,03915453;0,04346704;0,03098154;0,05288839;0,05739689;0,04558516;0,06021595;0,05053663;0,04571152;0,06915331;0,06996632;0,04942036;0,04327583;0,05393076;0,07204628;0,05483866;0,05432653;0,03999329;0,05437517;0,04784298;0,05736685;0,06287766;0,04777288;0,04399157;0,05161953;0,03988743;0,06633759;0,06222057;0,05874348;0,0651145;0,05224514;0,04933882;0,06015682;0,04964924;0,05046082;0,05005407;0,05743885;0,07154274;0,06373262;0,06468916;0,0615859;0,04545689;0,05789089;0,06288338;0,05127144;0,04809713;0,05734682;0,05808687;0,0681901;0,04623652;0,06185579;0,07026815;0,06938267;0,05324507;
481,000;0,07302141;0,07876921;0,0714016;0,07445431;0,05021286;0,07409859;0,06348467;0,07339096;0,08581066;0,07670212;0,06316376;0,06780052;0,07745314;0,07955265;0,0695982;0,06671429;0,0687952;0,06422615;0,07566357;0,07165241;0,07711267;0,08451986;0,06314659;0,08906317;0,09732723;0,07339954;0,07561922;0,07379818;0,07298279;0,08245993;0,07737732;0,05455542;0,07232475;0,07134533;0,07576513;0,0819459;0,07547951;0,0724473;0,06947851;0,08724451;0,07531357;0,07284737;0,08977795;0,07641363;0,07420158;0,08038664;0,06224012;0,072155;0,07073736;0,07517624;0,07020903;0,06921864;0,07784081;0,08367252;0,07812881;0,07095814;0,0652132;0,07670879;0,06980085;0,07985497;0,06365871;0,07972193;
482,000;0,05451155;0,05332232;0,04416466;0,03898239;0,05834675;0,04252672;0,04856443;0,04249859;0,05168581;0,05444384;0,04083443;0,04458761;0,05413961;0,04163265;0,05191851;0,0462842;0,04959536;0,05088329;0,05195761;0,05405331;0,05034542;0,05393457;0,05517578;0,04688454;0,04798508;0,03728294;0,0585804;0,03865099;0,04691267;0,05426121;0,0402236;0,04278469;0,05772257;0,05193853;0,05730391;0,04476118;0,05381393;0,05209494;0,05097675;0,05557871;0,03859234;0,05851746;0,04716301;0,04462576;0,0517025;0,04338455;0,05990601;0,07122278;0,05709839;0,06220245;0,06658697;0,05449963;0,06488752;0,03749323;0,04936695;0,05840349;0,04319954;0,05009985;0,04751348;0,06661367;0,05565214;0,05945969;
483,000;0,06471205;0,04994297;0,072855;0,07734299;0,07211637;0,08337355;0,08927059;0,05404329;0,06873417;0,07381201;0,05955267;0,05926228;0,06031609;0,06772518;0,06988907;0,0886569;0,06775665;0,06480312;0,0741744;0,07723808;0,06904554;0,07895899;0,06589127;0,06841326;0,07265997;0,06696892;0,06480312;0,08214331;0,08776855;0,06832981;0,07257652;0,0632844;0,06513548;0,04986095;0,07889843;0,07729912;0,06906939;0,0611701;0,0795188;0,07325459;0,08171654;0,06962681;0,06375456;0,07294941;0,07901382;0,0782795;0,06936884;0,06622171;0,07452726;0,07105303;0,07044649;0,08975601;0,06967831;0,0724659;0,06430578;0,06041384;0,0643487;0,07344294;0,06956339;0,08403254;0,0747509;0,06415129;
484,000;0,05755711;0,06189489;0,06229877;0,06234694;0,03623247;0,04932356;0,05355883;0,05768442;0,05342436;0,05779219;0,04887056;0,05773544;0,05325794;0,06215048;0,05329609;0,05348969;0,07564831;0,06208229;0,05779982;0,08032656;0,05334234;0,05343246;0,05320978;0,05343914;0,05785608;0,07098293;0,06203842;0,06240082;0,06672382;0,07113886;0,06219387;0,07112551;0,06186771;0,06637335;0,06224012;0,06675673;0,06208038;0,04463243;0,04918337;0,06230497;0,07127714;0,05771875;0,05339384;0,06219244;0,05777311;0,05771542;0,0756321;0,06197166;0,05774832;0,04464102;0,06201363;0,04918623;0,06198978;0,05347013;0,05766773;0,06187201;0,05336428;0,05777454;0,05325985;0,07112217;0,05772543;0,07095909;
485,000;0,05781794;0,05023432;0,04354429;0,04732895;0,0552206;0,04803848;0,05491304;0,04371881;0,04734993;0,05091095;0,05825281;0,04402447;0,04717541;0,05452919;0,05455065;0,06210566;0,05040312;0,04697561;0,05123949;0,04996157;0,05464458;0,05875683;0,05452251;0,04739285;0,05119324;0,06515741;0,05467939;0,04726076;0,06175089;0,04700661;0,05435562;0,0434494;0,06520367;0,05057907;0,05085564;0,05091906;0,05425692;0,05129337;0,05164909;0,0438447;0,05427551;0,05100727;0,04751348;0,05452919;0,05842829;0,06579971;0,04692078;0,0545373;0,05484867;0,05847311;0,05823231;0,05860519;0,06174183;0,05491924;0,05493021;0,0617466;0,04754019;0,05464649;0,06225681;0,0576272;0,05467224;0,05395126;
486,000;0,05210018;0,05659676;0,05783892;0,06058216;0,05179358;0,06315565;0,05900192;0,06098461;0,05450916;0,05823469;0,05551815;0,06331921;0,05280447;0,05847311;0,05325556;0,0593667;0,05960417;0,05747223;0,06252623;0,05582476;0,057477;0,06058741;0,05301285;0,05413866;0,0605855;0,0632658;0,06658125;0,05917406;0,06107807;0,06498051;0,05818129;0,06005573;0,05973911;0,06172609;0,06026316;0,06626844;0,05853033;0,05731344;0,06701946;0,06223249;0,06476116;0,06186962;0,0601964;0,06148767;0,06524754;0,06176186;0,06409979;0,06250525;0,06724405;0,06034994;0,06450844;0,06197166;0,06054688;0,06586838;0,06562519;0,06234312;0,05995321;0,06166649;0,06369019;0,05884886;0,06649446;0,06074572;
487,000;0,05215454;0,06716251;0,0563345;0,04857922;0,03701115;0,04205608;0,04278803;0,05307865;0,05243826;0,04984903;0,05169916;0,04430914;0,06308126;0,04755831;0,05137634;0,05872011;0,04935169;0,05169487;0,04555893;0,06221247;0,04705763;0,04280329;0,0476532;0,04930878;0,04646397;0,05770874;0,05255318;0,05697441;0,049963;0,05558634;0,05458355;0,05477238;0,06204844;0,05198145;0,05416727;0,06710005;0,05807877;0,04894686;0,0602746;0,05095673;0,05872154;0,05484295;0,05003881;0,05062962;0,05794048;0,05409193;0,05604982;0,05015039;0,05312061;0,0649066;0,04706621;0,05482101;0,04774523;0,06103086;0,04713583;0,05324936;0,05702305;0,05440664;0,04924154;0,06608009;0,0632143;0,06756496;
488,000;0,0411129;0,03863573;0,03850174;0,03923368;0,04388666;0,04159403;0,04058743;0,03001738;0,05320311;0,04169273;0,04180336;0,04383326;0,05211926;0,05335903;0,0600462;0,05835772;0,05051231;0,03266096;0,05410433;0,05607939;0,03374672;0,06294346;0,05618668;0,04592466;0,04977942;0,05370903;0,05397463;0,04221582;0,04861164;0,04666758;0,04830503;0,06869936;0,06510067;0,05150795;0,04878139;0,06467247;0,06186581;0,05488491;0,06024456;0,04821205;0,04716301;0,052351;0,03922749;0,05180979;0,05067921;0,06594372;0,05958557;0,06147385;0,05136824;0,05727339;0,03773308;0,03865814;0,04460716;0,05806541;0,06008625;0,05332279;0,06556559;0,05555964;0,05041599;0,05895853;0,05451441;0,06578588;
489,000;0,05989027;0,06267023;0,06391478;0,07062674;0,04460573;0,07537699;0,06757021;0,04765177;0,06914234;0,05211115;0,05675316;0,05231476;0,0349288;0,05599833;0,06032991;0,06917906;0,06228971;0,06133175;0,06989145;0,06636953;0,05418539;0,05945873;0,05204964;0,05542707;0,05674458;0,06332397;0,06178188;0,06283331;0,08164454;0,0645051;0,07449722;0,06433964;0,07485199;0,06730556;0,06080151;0,05410671;0,08768845;0,06288004;0,05101681;0,06640625;0,07161856;0,06102943;0,05349731;0,07106638;0,06772661;0,07132339;0,06052971;0,06636429;0,07260561;0,07063341;0,06354141;0,06973219;0,06843185;0,08150959;0,06416845;0,06429768;0,07127619;0,07993174;0,06336308;0,06827497;0,07996273;0,07061625;
490,000;0,05912733;0,04779339;0,03612041;0,01906109;0,03923655;0,0398736;0,03302145;0,04310417;0,0539484;0,0339756;0,04929447;0,04516745;0,06469536;0,04363537;0,04725075;0,03494501;0,04771042;0,04197741;0,0490818;0,041996;0,04752779;0,03952026;0,03430033;0,04008198;0,04308748;0,03410101;0,04791021;0,03971767;0,05028725;0,03388309;0,05629539;0,042418;0,03363037;0,05635595;0,02920628;0,04321814;0,05561543;0,03520012;0,04068899;0,05061531;0,04378891;0,05035734;0,04349041;0,04198408;0,05506516;0,04242802;0,03483057;0,04927969;0,04760838;0,04093695;0,05528021;0,03760576;0,05518913;0,04429436;0,05191946;0,06155729;0,04335546;0,05427217;0,05534315;0,05578089;0,05572033;0,050776;
491,000;0,04500628;0,04106331;0,03163052;0,04761267;0,06396675;0,06200695;0,03571892;0,05350685;0,04563141;0,06668425;0,04543304;0,04741621;0,05073833;0,04499245;0,05064917;0,05578423;0,05229521;0,05976057;0,05446196;0,05630541;0,05596876;0,06437731;0,05380535;0,04468822;0,06269598;0,04709816;0,05186987;0,0591507;0,05737591;0,06224108;0,05289984;0,07259846;0,05597448;0,06982136;0,05933523;0,05812073;0,05747175;0,0577879;0,0580368;0,065413;0,05775738;0,06473017;0,05588865;0,05282688;0,06087828;0,05449772;0,06500769;0,05391359;0,07187891;0,04289675;0,05094671;0,06012726;0,05880356;0,04430056;0,04566574;0,06544733;0,04965973;0,05473804;0,0627389;0,06939316;0,06267452;0,05027771;
492,000;0,04768419;0,07960129;0,06593132;0,07635641;0,05877352;0,0695529;0,04677439;0,0729084;0,05113935;0,06872797;0,07297993;0,04777622;0,04978132;0,06079912;0,06633472;0,04887009;0,05610609;0,08035421;0,06200647;0,0591588;0,07517433;0,08007288;0,08096552;0,06624937;0,08302212;0,05961418;0,05765629;0,0868578;0,06592274;0,07456398;0,08497286;0,06986094;0,06990242;0,07076931;0,07559443;0,06765938;0,0798564;0,07795429;0,06948471;0,08091974;0,06950665;0,06478119;0,07944918;0,08008909;0,08117962;0,06947041;0,07878256;0,06585169;0,06895924;0,05716944;0,07672167;0,08276939;0,07250977;0,08513403;0,06977797;0,07061434;0,0749898;0,07671404;0,07055044;0,07486343;0,07231331;0,0639782;
493,000;0,03540373;0,05807781;0,0435977;0,02637196;0,0298419;0,01130629;0,03060722;0,03990364;0,05542803;0,03017664;0,05184269;0,03293657;0,03888321;0,03828335;0,04241991;0,01736498;0,03897762;0,05356312;0,02202034;0,0354538;0,04654741;0,05280113;0,05847216;0,0476346;0,03501463;0,04237652;0,030375;0,03856325;0,03637886;0,04287195;0,05786705;0,03946543;0,03568602;0,0376482;0,03871346;0,04704571;0,0187726;0,04893541;0,03484583;0,04500389;0,0350523;0,03519773;0,04393721;0,06592894;0,04849005;0,03857565;0,03608513;0,0400629;0,04565811;0,04228735;0,06506109;0,03855228;0,0388689;0,04360771;0,05022287;0,06380653;0,03531551;0,0405302;0,04542637;0,0562396;0,05741835;0,03421021;
494,000;0,02313757;0,02300167;0,02692127;0,02293348;0,04395866;0,03409481;0,03670549;0,02472067;0,03000021;0,04165697;0,02226067;0,03939199;0,04169178;0,03217983;0,0272398;0,04499245;0,0514183;0,03472996;0,04138184;0,03629255;0,03961563;0,06620026;0,03839588;0,02771664;0,03557348;0,02421951;0,05224276;0,05110645;0,03787374;0,04745197;0,03776932;0,04814291;0,04717731;0,05178452;0,03052568;0,05674171;0,02914095;0,04091072;0,03715897;0,04355574;0,02706242;0,03947639;0,03721189;0,04752684;0,04056692;0,0352149;0,04190731;0,02466488;0,05564213;0,02976131;0,04739523;0,03246737;0,04798079;0,03391838;0,04338789;0,05532408;0,06110859;0,04293203;0,04504871;0,06059885;0,05595875;0,0296607;
495,000;0,05693626;0,05026913;0,06822062;0,0824585;0,04521036;0,06677103;0,05851698;0,05716705;0,05423164;0,07490873;0,09075737;0,06944799;0,06334114;0,06697607;0,07861805;0,06586456;0,06349802;0,06826925;0,06985044;0,07644796;0,05532169;0,0617137;0,06589031;0,07447481;0,06258774;0,05714083;0,0687232;0,06484652;0,06483841;0,06903601;0,07111645;0,05556726;0,07717466;0,07994509;0,0781908;0,08502722;0,06048107;0,07667971;0,08468771;0,06163311;0,07555628;0,07075453;0,07277298;0,09141302;0,0810647;0,04821396;0,06775236;0,0731082;0,07879448;0,08084631;0,08199596;0,08219099;0,05562687;0,09633875;0,08943415;0,08070087;0,08403301;0,06928873;0,07047033;0,08067513;0,07861328;0,07539225;
496,000;0,04983997;0,04485607;0,05411196;0,03609991;0,05597544;0,02422571;0,02778149;0,04281235;0,06091404;0,05058813;0,06506538;0,03601837;0,0393095;0,03484535;0,03663921;0,03037834;0,04035568;0,06189489;0,04607964;0,05665827;0,05097103;0,03121519;0,05018568;0,05185699;0,03594875;0,04597998;0,05919695;0,04878473;0,0626173;0,04558325;0,05471325;0,05490303;0,04427099;0,05982828;0,03349257;0,07235241;0,04068136;0,06602573;0,05200386;0,04987717;0,06098843;0,07030773;0,05635881;0,04742241;0,07678843;0,05523348;0,05170393;0,06958294;0,0644412;0,05535936;0,06069517;0,06194067;0,06756401;0,05720997;0,06769753;0,07346153;0,06856632;0,05580044;0,06832886;0,05953932;0,06198931;0,05717468;
497,000;0,0517025;0,04622126;0,03377199;0,05133438;0,0517931;0,06927252;0,07083273;0,03322983;0,0497179;0,05563259;0,06121063;0,05407286;0,05548906;0,07059097;0,07075167;0,05332184;0,0486455;0,05069399;0,0441618;0,06083107;0,07780743;0,07672405;0,05580282;0,06582594;0,04826164;0,04922724;0,05636024;0,05488825;0,07871771;0,05388784;0,07164621;0,08882666;0,07538366;0,07218218;0,06298351;0,05622864;0,07281065;0,06634474;0,07031345;0,05349016;0,07120085;0,05756474;0,05428839;0,07629395;0,06778288;0,07779312;0,08885717;0,08002853;0,07797432;0,04295874;0,07427979;0,07087278;0,05665827;0,07876635;0,06677818;0,05535364;0,07356548;0,09019423;0,08376312;0,07261229;0,05489445;0,06015539;
498,000;0,03670406;0,03131962;0,06502104;0,08946848;0,05365992;0,06582785;0,05400658;0,05942297;0,08291197;0,05378199;0,05384398;0,05958223;0,04802513;0,05972004;0,04854155;0,0711689;0,06550455;0,06495285;0,05951118;0,05417585;0,06561232;0,05424738;0,05367994;0,05974436;0,06545782;0,06524944;0,05944538;0,07119608;0,0598135;0,07147789;0,07127428;0,08359241;0,0895586;0,06553698;0,07754421;0,07108116;0,04810286;0,07724333;0,07746887;0,0895381;0,08329391;0,05356836;0,08321285;0,06556082;0,06538582;0,07735872;0,0715518;0,04807472;0,07141352;0,07718945;0,03676081;0,08344889;0,07691336;0,03722;0,07104921;0,08312511;0,05967331;0,05975628;0,07753563;0,05966711;0,07719231;0,07129622;
499,000;0,06016254;0,0557251;0,0544076;0,05328417;0,04981041;0,03377342;0,05545187;0,03902149;0,06351948;0,04973555;0,04970932;0,04959726;0,05468798;0,05483437;0,04010487;0,06579828;0,03383589;0,07037258;0,03879881;0,03017807;0,04943037;0,03970957;0,054636;0,05033922;0,03890896;0,04855633;0,05501366;0,0545702;0,04418945;0,02784014;0,07179737;0,06604195;0,0643754;0,05544758;0,04390383;0,05987263;0,07224607;0,06001282;0,0489068;0,04929256;0,07092524;0,06014109;0,05980778;0,06027222;0,05498219;0,06602669;0,0538187;0,07814264;0,0541954;0,04351139;0,08320141;0,06023836;0,07068968;0,06209755;0,07654285;0,05913591;0,05561399;0,06619644;0,0551281;0,06139898;0,05456734;0,04873896;
500,000;0,02635241;0,04997301;0,0510602;0,04909134;0,04934978;0,05485249;0,05629921;0,05931425;0,02412701;0,05092478;0,05148363;0,05062056;0,0404048;0,05259466;0,05539036;0,06084681;0,05170631;0,03881168;0,04628325;0,07534647;0,05216169;0,05822086;0,03870487;0,06834793;0,0518651;0,0430212;0,06502056;0,05758047;0,05445147;0,0445528;0,07318306;0,08232832;0,0552597;0,06828356;0,05912781;0,05736399;0,05973434;0,06333447;0,05316734;0,07655907;0,06965256;0,05247402;0,06244326;0,05792999;0,06402445;0,0747695;0,04467201;0,07282162;0,04713011;0,06082773;0,04885769;0,07637882;0,06419325;0,0732832;0,05568266;0,06109333;0,0768857;0,06347036;0,06847;0,08090734;0,07201338;0,04780722;
501,000;0,06358194;0,07062101;0,06831408;0,07737494;0,05182695;0,08215761;0,06767225;0,07708359;0,08611822;0,06964064;0,07549715;0,06289339;0,07358027;0,08580732;0,06167221;0,05307484;0,06446505;0,06875992;0,07047939;0,06797695;0,07210302;0,0722518;0,06627178;0,06632328;0,07033873;0,08138514;0,08807564;0,08156872;0,08880043;0,08219385;0,07300186;0,09534121;0,1080885;0,06476307;0,08714342;0,08029032;0,06348324;0,08850908;0,08719635;0,07434464;0,0794673;0,08361101;0,0659399;0,08505106;0,08501005;0,07566977;0,1086612;0,07912588;0,07705069;0,09697342;0,08372498;0,08884716;0,09813786;0,07296085;0,08287287;0,09810591;0,08510494;0,09185839;0,07451916;0,09447908;0,09222412;0,08595324;
502,000;0,05731535;0,04866409;0,0384593;0,01361465;0,05774975;0,04415035;0,04963207;0,05181789;0,0466814;0,05228138;0,0481472;0,05099583;0,04461479;0,04924679;0,07045555;0,04093122;0,06182575;0,04515934;0,04916;0,05572271;0,04461813;0,05013275;0,05076504;0,04935598;0,05766392;0,03616285;0,04832125;0,06255627;0,04937696;0,03855467;0,06243372;0,06171465;0,06910276;0,04783583;0,05866909;0,04786396;0,05561543;0,07348871;0,06286573;0,04620266;0,03261518;0,04054356;0,04499483;0,05075979;0,05794621;0,04192543;0,04870462;0,05876637;0,03904533;0,06381369;0,05966711;0,0592227;0,0692215;0,06210232;0,07045412;0,03443718;0,04686403;0,07427835;0,06599092;0,08369017;0,05115318;0,06205559;
503,000;0,03454065;0,03867197;0,04517031;0,05587339;0,04846716;0,06035995;0,03835773;0,04856777;0,02116537;0,03387356;0,03815651;0,06200171;0,0489459;0,05194092;0,04756069;0,05094862;0,05365849;0,04882288;0,03574896;0,03128719;0,05074215;0,04731035;0,04318905;0,04273129;0,04406166;0,06796503;0,05965948;0,04965925;0,06647778;0,05077744;0,06011677;0,06022835;0,08181763;0,05483484;0,05219555;0,05012655;0,048841;0,05279875;0,07094431;0,05712175;0,04912233;0,05030441;0,05432987;0,04514647;0,06055212;0,05087614;0,05140305;0,06108141;0,0525403;0,07457304;0,06177855;0,05221081;0,05622959;0,06243944;0,06009531;0,06245756;0,07432556;0,06346655;0,05141211;0,06394863;0,07079792;0,07936668;
504,000;0,05753803;0,04882002;0,06963158;0,05162668;0,0383563;0,05325842;0,02416515;0,0483942;0,05928564;0,03629541;0,05293083;0,06889486;0,05695105;0,0599432;0,0575242;0,05707455;0,05714464;0,05643034;0,04954386;0,05230045;0,04745483;0,06157351;0,06334257;0,06064796;0,06294012;0,06070805;0,07002163;0,0702939;0,0586381;0,03811598;0,06417799;0,07216215;0,06854963;0,06286621;0,06688976;0,07835197;0,06310797;0,06972313;0,07134962;0,05279827;0,07213354;0,05982542;0,07410002;0,06332731;0,07338142;0,07037544;0,05882597;0,0684514;0,0743289;0,09462881;0,07175446;0,06962776;0,05054188;0,06827736;0,07413721;0,07392359;0,06048298;0,07510757;0,06683636;0,09240627;0,07597351;0,0798521;
505,000;0,06665707;0,04430294;0,04807758;0,05187035;0,07347822;0,05829525;0,0508852;0,06216288;0,05431843;0,06419897;0,05822515;0,07486391;0,07809591;0,07210875;0,08252239;0,07154989;0,05861187;0,06286144;0,05748415;0,06037951;0,07223082;0,09331751;0,07569885;0,08252478;0,09271336;0,07083654;0,08560038;0,09060812;0,08450317;0,06366634;0,0762372;0,07843065;0,09536219;0,08270502;0,07714415;0,09746552;0,08834934;0,07267857;0,06563044;0,07786894;0,07850647;0,06949234;0,08795977;0,07045078;0,09124231;0,07214737;0,07032728;0,07851315;0,104701;0,07482243;0,07172108;0,08995819;0,07098675;0,09368896;0,08453751;0,07053089;0,0908556;0,09106398;0,08548498;0,09391212;0,08603048;0,08699989;
