Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
570,000;0,1797075;0,171288;0,1777544;0,1718044;0,164073;0,1708436;0,1612353;0,1708894;0,1690078;0,1602197;0,1531568;0,1656165;0,1697993;0,1614585;0,1606069;0,1612964;0,182158;0,1516652;0,1678424;0,1692595;0,1549931;0,1672678;0,1604652;0,171289;0,1644893;0,1724567;0,1521583;0,1681609;0,1841073;0,1746602;0,1693091;0,1784716;0,1806078;0,191124;0,1442513;0,1680927;0,1634407;0,1720977;0,1624765;0,1647315;0,1534972;0,1719694;0,1545801;0,1688471;0,164269;0,1610098;0,1584606;0,1620693;0,1586161;0,1628027;0,1512341;0,1661654;0,1474581;0,1818419;0,1596951;0,1578832;0,1619964;0,1665397;0,1587081;0,1660705;0,1592159;0,1608548;0,1717782;0,1503534;0,1586328;0,1681252;0,1540728;0,1597042;0,144381;0,1636424;0,1555443;0,1660719;0,1635685;0,1611247;0,1610575;0,1549602;0,1623721;0,1682997;0,1586728;0,1615152;0,1647005;0,16078;0,1576858;0,1634793;0,1723428;0,1705585;0,1704669;0,1605382;0,1564026;0,1635346;0,1539803;
571,000;0,143754;0,141345;0,137691;0,1327729;0,1678162;0,1570873;0,1434622;0,1389751;0,1424513;0,1613832;0,1355925;0,1509361;0,1382661;0,1457472;0,1471596;0,1319084;0,1445465;0,1355619;0,1431403;0,158215;0,1434216;0,1521964;0,1383271;0,1413493;0,142941;0,1530318;0,1417546;0,1563873;0,1493349;0,1470413;0,1513767;0,1481051;0,151247;0,1517277;0,1686983;0,1391168;0,1413369;0,1466832;0,1374245;0,1722131;0,1701469;0,1494541;0,1300559;0,1370335;0,1460671;0,1406851;0,1466451;0,1424012;0,1425424;0,137804;0,1623197;0,1273298;0,1507912;0,1326599;0,1430135;0,150907;0,1468716;0,1366973;0,1558094;0,1334634;0,1430893;0,1384039;0,1483302;0,147079;0,1513004;0,1431761;0,1308842;0,1528111;0,1448321;0,1458845;0,1559653;0,1405654;0,1369061;0,1403952;0,1508155;0,1614871;0,1460652;0,1435199;0,135911;0,1423244;0,1420331;0,1419897;0,1448746;0,1452303;0,1381364;0,1481695;0,1433077;0,1522207;0,1461439;0,1480651;0,1269779;
572,000;0,1461167;0,1557088;0,146224;0,1457958;0,1327162;0,156033;0,1458883;0,1457996;0,1414638;0,1613245;0,1609025;0,1656947;0,1364627;0,1515279;0,1412883;0,1555977;0,1509342;0,1461558;0,1365871;0,1417799;0,1323152;0,1417093;0,1319151;0,1512637;0,1416268;0,1415744;0,14604;0,1511636;0,1462107;0,1513357;0,1278558;0,1512432;0,1273437;0,1614037;0,147141;0,1314468;0,1464405;0,1417031;0,1368823;0,1376352;0,1428351;0,1273479;0,1511059;0,1511197;0,141974;0,1415343;0,1509857;0,1366606;0,1413946;0,1363983;0,127707;0,1459293;0,1371441;0,1460242;0,1278396;0,156178;0,1370211;0,1608667;0,1515961;0,1415234;0,1321006;0,1275096;0,1414733;0,1369562;0,1511445;0,1322427;0,1414375;0,1464825;0,1416478;0,1510429;0,1372023;0,1317329;0,1460266;0,161274;0,151381;0,1323304;0,1466413;0,1276355;0,1463208;0,1368999;0,132472;0,1460333;0,1515598;0,1364965;0,1509771;0,1462665;0,1463857;0,1324391;0,1371484;0,1414165;0,1509938;
573,000;0,1253724;0,1346798;0,1207156;0,1354861;0,1264639;0,1405239;0,1350265;0,1352425;0,1257172;0,1303372;0,1253915;0,1447282;0,1306634;0,1161351;0,1408548;0,129838;0,1254134;0,1250229;0,1306653;0,1258574;0,1169267;0,1258039;0,1259799;0,1208434;0,1159077;0,130796;0,1353903;0,1404963;0,1253824;0,1207857;0,1213117;0,1207242;0,1260996;0,1158381;0,1309695;0,1401515;0,1209497;0,1206951;0,1163278;0,1213565;0,1072717;0,130981;0,1151304;0,1153197;0,1113644;0,1255288;0,1352153;0,1252761;0,1310058;0,1356301;0,1360154;0,1254568;0,1208115;0,1256065;0,1124239;0,1248612;0,1211863;0,1254864;0,1205869;0,1114345;0,1264448;0,1164937;0,1254406;0,1208782;0,1296825;0,1162872;0,1208301;0,1203375;0,1308837;0,1353016;0,126121;0,1256695;0,1303024;0,1105905;0,1254783;0,1354785;0,1159911;0,1166444;0,1207166;0,1158123;0,1119814;0,1353936;0,1160555;0,1308742;0,1202679;0,1253195;0,1213698;0,1213307;0,1162257;0,1305509;0,1157246;
574,000;0,1109676;0,1074033;0,1199417;0,1167946;0,1230249;0,1314459;0,1070752;0,1202149;0,1257048;0,1170969;0,1271515;0,1145906;0,1146708;0,1229014;0,1211443;0,116693;0,1193943;0,1101108;0,1151891;0,1198068;0,1259637;0,1145291;0,1146579;0,1226692;0,1178522;0,118125;0,1138349;0,1226077;0,1167469;0,1294694;0,1110725;0,1187911;0,1155601;0,1281891;0,1226392;0,1103783;0,1234336;0,1178417;0,1253209;0,119947;0,1240244;0,115458;0,106566;0,1096969;0,116693;0,1116371;0,1200061;0,1056643;0,1203179;0,1196122;0,1104679;0,1198525;0,1138163;0,1181998;0,1312838;0,1094871;0,1193614;0,1313534;0,1165075;0,1196156;0,1205883;0,1159186;0,1073341;0,1122746;0,106389;0,1169825;0,1149778;0,1098738;0,1172152;0,1189022;0,1189275;0,1072631;0,1154275;0,1123037;0,1147337;0,1043682;0,1155219;0,1200032;0,1148381;0,1047115;0,123507;0,1136379;0,1184435;0,1235991;0,1124234;0,1123662;0,1293077;0,1145058;0,1166935;0,1152239;0,1204171;
575,000;0,09997511;0,1026969;0,1032553;0,09068537;0,1074786;0,1089149;0,09695911;0,106319;0,1185637;0,08629799;0,1030211;0,1038818;0,1012769;0,09131384;0,1075563;0,1104016;0,09825516;0,1084108;0,09758472;0,1066089;0,09241724;0,09873438;0,09689379;0,09671545;0,1081004;0,09587479;0,09256601;0,1052327;0,1041608;0,1080804;0,09222555;0,09845638;0,1027946;0,10079;0,09622669;0,1230602;0,09728241;0,1120024;0,1056519;0,1071057;0,09297514;0,1007562;0,101759;0,1040325;0,09870434;0,1011729;0,1081409;0,1065955;0,08662796;0,1023617;0,1007323;0,09485149;0,1077375;0,08663321;0,1026697;0,106864;0,09877634;0,09941959;0,1023374;0,097229;0,09252024;0,09954262;0,09986782;0,09866619;0,1074309;0,1059809;0,09909678;0,1054506;0,08934021;0,1025095;0,1052556;0,09916878;0,1041765;0,08841133;0,09241533;0,1017723;0,09188843;0,1024141;0,09421349;0,09240294;0,09354734;0,09392214;0,09072542;0,1023245;0,09355116;0,1032748;0,08780241;0,09376669;0,1019769;0,09796906;0,0907712;
576,000;0,1065478;0,103054;0,1082249;0,1030045;0,1101942;0,0982089;0,1000295;0,0927701;0,1104541;0,1001134;0,1046486;0,1012373;0,106216;0,1015177;0,1228805;0,09764719;0,1010928;0,1045694;0,09972763;0,1080284;0,1026049;0,1112361;0,1035495;0,1073771;0,0998311;0,1075501;0,1027026;0,1063924;0,09668303;0,1021795;0,09620619;0,1092067;0,1055679;0,09718323;0,1022334;0,09775066;0,09444618;0,09655952;0,1001596;0,1043601;0,09904909;0,09984398;0,09768581;0,1006298;0,09877396;0,1080198;0,1001654;0,09948301;0,1056914;0,09772301;0,1036892;0,09360552;0,09622335;0,09696722;0,1124654;0,1038618;0,09768724;0,1044483;0,106441;0,1055188;0,1170049;0,1046147;0,1098018;0,1034212;0,09499598;0,1034212;0,1085014;0,09329367;0,100647;0,105648;0,1071372;0,1047149;0,1070418;0,1067944;0,1016264;0,09285498;0,1032481;0,1034217;0,1092086;0,09879827;0,106111;0,1041832;0,1085334;0,09433937;0,08717918;0,1044049;0,1093493;0,1124449;0,1081729;0,1065488;0,09748459;
577,000;0,08344507;0,08126831;0,09149694;0,08279037;0,08694696;0,09681129;0,0840106;0,09055996;0,09640455;0,0836482;0,08323002;0,0814271;0,084795;0,09124041;0,09370518;0,07774973;0,08780527;0,09797573;0,08670759;0,09005785;0,08470249;0,07801533;0,08431625;0,08287764;0,08712673;0,09190178;0,08291149;0,09099817;0,08879471;0,09528303;0,08174658;0,08020592;0,08743811;0,07998848;0,09387445;0,08558989;0,08819962;0,08302069;0,09840631;0,08130503;0,08570576;0,09302521;0,08429623;0,08440924;0,08138275;0,08377695;0,08512783;0,08860493;0,08121729;0,09535456;0,08919477;0,08686638;0,08812857;0,08332062;0,0888195;0,08330488;0,07817984;0,09831333;0,09280014;0,08280373;0,08994484;0,08596039;0,08422232;0,09317255;0,09508276;0,08741665;0,08331442;0,08680582;0,07856512;0,09681797;0,07695389;0,07539797;0,08716726;0,09252548;0,08903646;0,08308458;0,09033871;0,08120489;0,08320427;0,08550644;0,09344578;0,08267784;0,09010792;0,08564854;0,0755682;0,08359814;0,0895462;0,08532286;0,09301281;0,09632921;0,09782505;
578,000;0,0895009;0,09620714;0,09345436;0,09236574;0,08531046;0,0883522;0,08662748;0,08907032;0,07613325;0,09041357;0,08127499;0,08559799;0,09422016;0,08497047;0,09172678;0,08146763;0,08805656;0,07953119;0,08406591;0,09321976;0,09130001;0,08432865;0,09075356;0,09485435;0,09386063;0,08879042;0,07915497;0,08658409;0,08675861;0,08015203;0,08770895;0,08462429;0,08348751;0,08309031;0,08028603;0,08823824;0,08854818;0,0906024;0,09248257;0,08382797;0,08379173;0,08094883;0,08533096;0,08712435;0,08798361;0,0787425;0,08711958;0,08533907;0,08748198;0,08497047;0,08683681;0,08057261;0,08269739;0,08153105;0,08692312;0,08547163;0,08385706;0,08898163;0,0943017;0,08253002;0,09316826;0,08659267;0,09367704;0,08564329;0,08345938;0,08857441;0,09402895;0,08919001;0,08404779;0,08987761;0,08234215;0,09231997;0,08641148;0,08352137;0,08096647;0,08994579;0,08655453;0,08276987;0,07994413;0,08523178;0,07931614;0,08125401;0,09338999;0,08082724;0,08428049;0,08301544;0,08234596;0,08626366;0,08037615;0,08673811;0,07800865;
579,000;0,07080984;0,07225513;0,07802534;0,06959295;0,08417749;0,07736826;0,08048725;0,06814528;0,08268785;0,07997847;0,07573271;0,07694197;0,08119583;0,06650972;0,08416319;0,08006525;0,07927656;0,05999613;0,0721488;0,08161449;0,07257175;0,08196354;0,09141207;0,08175278;0,08247519;0,08273649;0,08205557;0,07370567;0,07250309;0,07330465;0,07670069;0,07245302;0,07265854;0,08056307;0,07281685;0,08359385;0,07151937;0,08041;0,07514572;0,07545757;0,07227135;0,06840944;0,07927752;0,0744462;0,07522345;0,08257627;0,07789135;0,06979609;0,08019543;0,06625414;0,08351707;0,08116865;0,07494736;0,07920742;0,07322645;0,07975435;0,07957268;0,08451509;0,08512306;0,079813;0,08140755;0,07866716;0,07351494;0,07585859;0,07418394;0,0759902;0,07092619;0,06965208;0,0795269;0,07896805;0,07830906;0,07062197;0,07710743;0,08024836;0,09438801;0,0758462;0,08532381;0,08467531;0,07570744;0,07709932;0,07880402;0,07855415;0,06569576;0,07921076;0,06898785;0,08053064;0,07741594;0,07492256;0,07418108;0,07991123;0,08143711;
580,000;0,06276178;0,0741744;0,07561207;0,06775999;0,07437754;0,08003426;0,07243967;0,06992674;0,07216024;0,07179213;0,08058357;0,06793499;0,06526423;0,0674572;0,06178379;0,06381035;0,07836771;0,06716967;0,07742834;0,06453705;0,07239056;0,07726049;0,0744009;0,07274771;0,06968021;0,06840515;0,07670832;0,06546545;0,06088495;0,06473398;0,07872963;0,06971312;0,0647769;0,07083321;0,0726409;0,07411385;0,07686329;0,06379271;0,06195307;0,06829739;0,0660305;0,07166147;0,07623339;0,07094097;0,07004547;0,08042812;0,06635666;0,06890488;0,06784582;0,06981516;0,07712221;0,07507133;0,07332993;0,07010698;0,07288933;0,07308865;0,06988382;0,0798316;0,06914568;0,06550646;0,07145262;0,06656027;0,07018661;0,07578897;0,07688808;0,06490088;0,07413721;0,06457949;0,06389713;0,06754589;0,06895685;0,0678916;0,0658555;0,07798958;0,07310104;0,07044268;0,07715082;0,06767654;0,07125425;0,07896805;0,06965828;0,06905937;0,06394625;0,07564878;0,06963348;0,05972815;0,06873226;0,064188;0,08010292;0,07217264;0,0714922;
581,000;0,06874275;0,07154465;0,07714081;0,06958675;0,07570362;0,07920694;0,07019329;0,07608938;0,07417488;0,07380629;0,06965208;0,07335043;0,06827736;0,06709766;0,07530832;0,06550932;0,06858063;0,08149767;0,06938696;0,0735445;0,07507086;0,07357693;0,07804823;0,07276487;0,0749836;0,07583427;0,06905651;0,07158518;0,06667376;0,07736015;0,07835007;0,07503366;0,07864952;0,0733943;0,07387877;0,07357788;0,07683706;0,0798893;0,07618856;0,0738225;0,06945658;0,07336712;0,07211733;0,07445669;0,06837797;0,07363272;0,07254028;0,07196903;0,06967926;0,06800461;0,07664919;0,06967497;0,07769394;0,07535076;0,0697999;0,07263613;0,06958914;0,07581806;0,06695271;0,07358313;0,07521725;0,06222773;0,0775032;0,07891655;0,07296324;0,06681252;0,07340765;0,06529284;0,06193113;0,06730032;0,07641554;0,07508564;0,06857586;0,06911135;0,06287575;0,07322693;0,07441998;0,07100582;0,07223368;0,07521582;0,0717783;0,07602215;0,0697546;0,06881666;0,07648277;0,0699811;0,06716681;0,06865215;0,07001734;0,07983828;0,0675869;
582,000;0,06730366;0,0644083;0,06218481;0,0658989;0,07134867;0,06646824;0,07204819;0,0701685;0,07620668;0,05907536;0,06946945;0,05863094;0,06080818;0,06223536;0,0690217;0,06391001;0,06497335;0,06188011;0,07124233;0,0664587;0,06013012;0,07306004;0,06624031;0,06086016;0,06844616;0,06742048;0,069561;0,0591588;0,05529928;0,06185007;0,07557726;0,06521034;0,0685029;0,06726456;0,06774569;0,06648445;0,06381512;0,06489658;0,06301928;0,06727028;0,05916405;0,05809021;0,06899166;0,05468893;0,05812693;0,06688213;0,06469107;0,05979347;0,0561533;0,07015419;0,06789398;0,06710863;0,06535959;0,0641923;0,05476236;0,05953598;0,06850767;0,06676912;0,05900812;0,06818056;0,06533098;0,06024075;0,05720091;0,06429386;0,06327963;0,07102585;0,06334877;0,06978464;0,07054424;0,0638752;0,06256676;0,06378603;0,05815887;0,05931807;0,06744814;0,06210423;0,0714283;0,06628799;0,0696249;0,06822348;0,06815577;0,06511688;0,05932665;0,07221556;0,06629133;0,06471968;0,05860662;0,06819725;0,06221676;0,06565428;0,06598473;
583,000;0,06526804;0,06480932;0,053339;0,05035496;0,05421305;0,05402756;0,06146765;0,06131172;0,05405045;0,0608387;0,05806255;0,06482601;0,05787277;0,0648365;0,06472301;0,05707407;0,05428648;0,0608654;0,05800009;0,05436707;0,06873703;0,05068159;0,0428524;0,06085062;0,05758762;0,05015373;0,06118393;0,05714273;0,0685544;0,0609498;0,05410099;0,04330587;0,06481171;0,04702234;0,05804682;0,04728889;0,05740786;0,05774927;0,04693604;0,04690552;0,05359983;0,06474876;0,04327011;0,0574913;0,06084347;0,04667664;0,04681301;0,04679966;0,06109047;0,0471487;0,04013348;0,06134176;0,04644632;0,05405188;0,07197523;0,05014706;0,05067778;0,05032635;0,05043316;0,04335022;0,06521988;0,05433226;0,05414009;0,05396318;0,06050205;0,04694366;0,05400419;0,05758476;0,04700994;0,05053091;0,05691671;0,05075598;0,06480551;0,04641533;0,06144428;0,06865263;0,05038023;0,05432081;0,04313898;0,05389023;0,06099033;0,05022812;0,0501585;0,05437899;0,05398178;0,05347824;0,0572257;0,05049229;0,06103086;0,04335928;0,05072927;
584,000;0,05108547;0,06266212;0,0753231;0,06304789;0,05939484;0,0591464;0,06312704;0,06295919;0,0670557;0,06286097;0,0553937;0,05519867;0,04736948;0,06322289;0,06275606;0,07073879;0,05536413;0,06276655;0,05900478;0,04734802;0,0511384;0,06340456;0,07141638;0,06697416;0,06313801;0,06717587;0,06675196;0,06254768;0,05091906;0,06315565;0,06698132;0,06387615;0,06290054;0,05986881;0,05141783;0,05184507;0,06296682;0,0514679;0,05585814;0,06388378;0,06274414;0,05459547;0,06726837;0,04690599;0,06249523;0,06729412;0,05917788;0,05974865;0,05509996;0,05908871;0,05600739;0,05867767;0,07150269;0,0552187;0,05837345;0,0633769;0,0551734;0,0632019;0,05545759;0,05941153;0,05129814;0,0473628;0,04776764;0,05474901;0,07901716;0,06758022;0,05914068;0,06690454;0,0631423;0,05529451;0,07544184;0,0517931;0,05489874;0,06694317;0,05927467;0,05473042;0,06725454;0,05149794;0,0715313;0,06710434;0,0665946;0,05882645;0,05882215;0,05919218;0,05890465;0,07101822;0,06275463;0,06328392;0,062428;0,05975866;0,06022787;
585,000;0,05976629;0,05631113;0,06004572;0,05326319;0,06142187;0,05971766;0,06547403;0,06294394;0,05610371;0,05864859;0,06161642;0,06393242;0,05655861;0,06614542;0,05516911;0,05746412;0,05875254;0,0599556;0,05683136;0,05439615;0,06530619;0,06210995;0,05451822;0,06131458;0,06197357;0,0635376;0,05664158;0,04732656;0,06772137;0,06801796;0,06130123;0,07098675;0,06178904;0,06655121;0,06280231;0,06591225;0,06354904;0,06575441;0,06755543;0,06974936;0,05054808;0,05451822;0,0529871;0,05728054;0,05493021;0,05515194;0,05364132;0,0673728;0,06655359;0,04738855;0,06477642;0,05466938;0,06057882;0,05583048;0,05691957;0,06096745;0,05430365;0,05531073;0,06253433;0,05652237;0,0696454;0,05830479;0,06517172;0,05324697;0,05786896;0,06069422;0,05969715;0,06050014;0,04990768;0,05656815;0,06569576;0,06485319;0,06349802;0,05049896;0,06857204;0,05603075;0,05885124;0,06305838;0,05804825;0,05910444;0,05407667;0,04817772;0,04792309;0,05590439;0,05436659;0,05955458;0,05322981;0,05898714;0,05213976;0,06468773;0,07836676;
586,000;0,05484343;0,05891991;0,05097294;0,05903912;0,05600214;0,05479956;0,05742788;0,06183624;0,06182003;0,05554485;0,05178261;0,0451169;0,04806137;0,04987764;0,05533457;0,06872463;0,05220413;0,06380129;0,05631018;0,04942131;0,05533838;0,05414534;0,05211782;0,05944347;0,06212568;0,06564093;0,05944347;0,05311441;0,06792498;0,05925751;0,068326;0,06120443;0,05300426;0,04652262;0,05163002;0,05897951;0,06321669;0,05617332;0,05332947;0,05286026;0,05431986;0,05178595;0,0575428;0,07106972;0,06103468;0,05624104;0,05257607;0,05245352;0,06671333;0,05286121;0,05787849;0,05913782;0,054111;0,05373716;0,05857086;0,05113506;0,05632019;0,05214882;0,05619621;0,05651569;0,05532789;0,05834961;0,05059528;0,06330538;0,05732822;0,04977703;0,05506086;0,06274033;0,05162621;0,05963755;0,05646276;0,04991245;0,05752325;0,05702209;0,05761051;0,04899406;0,05556393;0,05504894;0,05780268;0,06024456;0,06444263;0,05967283;0,05578136;0,04510736;0,0601716;0,0666337;0,06072521;0,05693436;0,06173325;0,05691385;0,0490818;
587,000;0,05609703;0,06023502;0,05000305;0,06177044;0,05722523;0,05021477;0,04766273;0,05555296;0,05249357;0,05427599;0,05725765;0,05497646;0,04986429;0,05028868;0,06554842;0,05317116;0,05680609;0,05388212;0,05118227;0,04413128;0,05720282;0,04528284;0,05465174;0,0621047;0,06183338;0,04342365;0,04990578;0,05265188;0,05631304;0,05055332;0,0459013;0,05417919;0,05107737;0,05371904;0,04943609;0,05266142;0,04807472;0,05248451;0,0526247;0,06269217;0,04368925;0,04698324;0,04783201;0,04579878;0,04254436;0,06130505;0,04365826;0,05057716;0,05579185;0,05365658;0,05998611;0,05225134;0,05472612;0,05785227;0,06115103;0,05489206;0,05245256;0,05273914;0,04738808;0,05049562;0,04751396;0,05319548;0,05311584;0,03829288;0,05480433;0,05558491;0,04872847;0,04584026;0,05181503;0,06305933;0,0614748;0,05797577;0,04729223;0,04478455;0,05153418;0,05347872;0,04740191;0,05325413;0,05894613;0,05947542;0,05449629;0,05317831;0,05213928;0,0461688;0,05450344;0,05542994;0,06005192;0,05437994;0,04792643;0,05824566;0,05427074;
588,000;0,05763674;0,0561142;0,05444336;0,04702711;0,04992914;0,06013775;0,06401205;0,0650034;0,05490875;0,05858517;0,05404329;0,0562439;0,04878569;0,0528779;0,04428864;0,05502653;0,0474782;0,05407286;0,06006813;0,06457853;0,05913782;0,05524731;0,05981731;0,05281591;0,05242443;0,05625248;0,05623484;0,06094122;0,06399679;0,04481983;0,05750942;0,06573629;0,05551958;0,05511427;0,05853081;0,05023718;0,06495905;0,05265284;0,05466366;0,05850458;0,05321169;0,06397247;0,05179501;0,05297089;0,05618668;0,06028366;0,05624247;0,05932856;0,05785751;0,05557966;0,05915403;0,05996323;0,05012465;0,05621958;0,05929041;0,06006956;0,05303097;0,05369425;0,04765606;0,06370115;0,05098867;0,05643702;0,05395126;0,05319214;0,06342125;0,05874777;0,05932236;0,0623498;0,05993748;0,05519581;0,05065012;0,06159735;0,05739117;0,05340338;0,0583539;0,06058836;0,05735111;0,05061293;0,05642271;0,06020498;0,04922056;0,05141258;0,05333185;0,05849266;0,06295872;0,06049347;0,05391312;0,04939938;0,0573554;0,06186628;0,04995823;
589,000;0,04803181;0,06623697;0,05787659;0,05510998;0,05205154;0,05434656;0,05812502;0,04715014;0,06623268;0,05701303;0,05465126;0,05564976;0,05282259;0,06583738;0,04055119;0,05509377;0,05451536;0,04550743;0,05171251;0,04513311;0,05120945;0,04657078;0,05002499;0,04556227;0,04836798;0,04352808;0,05068636;0,05697536;0,06376553;0,06231356;0,0489769;0,05634356;0,05260324;0,05224752;0,05024385;0,06794691;0,04116344;0,04241753;0,05473375;0,05280352;0,05870724;0,04690409;0,05012131;0,05892849;0,06879759;0,04290485;0,04265642;0,05604506;0,04840565;0,04920483;0,05029678;0,04048347;0,05435181;0,05435038;0,04834557;0,04802084;0,05370808;0,0603323;0,03684616;0,0453558;0,0339942;0,05935669;0,05813932;0,03974867;0,05489206;0,04490042;0,04661465;0,0576334;0,0521884;0,03210545;0,04425383;0,05019331;0,05845594;0,05679178;0,04968786;0,05861712;0,04545689;0,05454588;0,04216194;0,04646301;0,0359149;0,03545475;0,05092478;0,04028082;0,04631138;0,0590353;0,05181694;0,04676008;0,04637814;0,04907227;0,05441809;
590,000;0,04053593;0,0532856;0,04351473;0,05805206;0,04877281;0,06471491;0,04231453;0,03879642;0,04460716;0,05530691;0,04950857;0,03631067;0,05165529;0,03810644;0,04764557;0,05147409;0,04857111;0,0444994;0,0365119;0,04262638;0,05063105;0,04207134;0,04685211;0,05181456;0,05464411;0,03978443;0,06908512;0,03346443;0,02993059;0,05828428;0,05025673;0,0506916;0,05852938;0,04857969;0,05175591;0,05519199;0,03676462;0,05029154;0,04306793;0,04690266;0,05596924;0,04134893;0,04007912;0,03918409;0,0519352;0,05415583;0,0583272;0,04519463;0,05388784;0,04123688;0,06348705;0,036201;0,04626751;0,05797195;0,04340839;0,03762054;0,04794502;0,05166912;0,03732872;0,04617023;0,04528379;0,04558468;0,04397774;0,04559565;0,03022099;0,05323696;0,05207825;0,03763914;0,05181694;0,03969145;0,0415926;0,03011799;0,05744553;0,05162811;0,05418158;0,04397917;0,04321861;0,05110359;0,0521698;0,05789995;0,04546404;0,03696489;0,05182648;0,02417564;0,04376411;0,04574537;0,02399778;0,03856182;0,04245234;0,04930735;0,0412488;
591,000;0,03748655;0,04290724;0,03768826;0,05025339;0,03999996;0,06554079;0,05099678;0,050035;0,06108761;0,06299639;0,04930544;0,04528666;0,06043053;0,04357433;0,04172659;0,0537281;0,04885483;0,03837538;0,05467558;0,06406736;0,06444836;0,04796171;0,05999184;0,05709505;0,05306435;0,04857874;0,0493536;0,04496574;0,05005503;0,03911066;0,05041409;0,04637766;0,04097605;0,05803967;0,06806946;0,04690313;0,05952787;0,05148554;0,04874563;0,04085302;0,07313395;0,05839396;0,05630636;0,0406251;0,04783773;0,05180502;0,04943085;0,05604029;0,06895399;0,04919338;0,04188204;0,05580044;0,04189682;0,04975367;0,05974054;0,03278542;0,05535984;0,06929922;0,05820751;0,05691767;0,04686737;0,05863857;0,05687714;0,04611635;0,06755209;0,04293346;0,0538516;0,05113888;0,04329491;0,05751371;0,03766108;0,05190563;0,05815983;0,05601263;0,05407858;0,06069613;0,07009077;0,05181217;0,03521824;0,05902719;0,04931259;0,04728174;0,04385185;0,04364395;0,02005577;0,04436302;0,04794931;0,04116011;0,06624985;0,04459476;0,0553956;
592,000;0,05144024;0,05742931;0,06065464;0,07604456;0,07107544;0,05626822;0,07573843;0,05694151;0,06250286;0,0689497;0,06259584;0,05965233;0,05989981;0,05482483;0,05698538;0,05968571;0,05095768;0,05588388;0,07223177;0,06278086;0,06670475;0,06616211;0,06850958;0,06748724;0,06219864;0,06537199;0,06210423;0,06675768;0,06557941;0,0642457;0,05421352;0,06877804;0,05405951;0,06441259;0,0533061;0,05581903;0,06836748;0,04860401;0,05873966;0,06482744;0,05952549;0,07161999;0,069695;0,05869627;0,05476093;0,05942488;0,0580802;0,05145121;0,04693651;0,05824614;0,04509544;0,04791307;0,05754471;0,06848097;0,05941629;0,04502964;0,06624079;0,05930948;0,04446745;0,04590845;0,05605459;0,06274605;0,06135416;0,07699919;0,0681448;0,05960512;0,05896664;0,04820728;0,05934095;0,06324339;0,07998896;0,06621981;0,05248785;0,05963707;0,057024;0,05201149;0,06364298;0,05662489;0,05703354;0,06300068;0,05311966;0,06163931;0,05539656;0,0556531;0,05560589;0,05494499;0,05638361;0,05709076;0,04533863;0,05214739;0,06055069;
593,000;0,04135656;0,04781437;0,04531765;0,04917812;0,0589819;0,04052162;0,05611038;0,05728054;0,04376125;0,04066849;0,04480839;0,04335785;0,05040884;0,03913975;0,03813791;0,04675245;0,04567385;0,03987408;0,05758572;0,05428886;0,05476856;0,04901314;0,0474391;0,04435587;0,04418755;0,05301523;0,05203009;0,05085707;0,05066919;0,048563;0,04702139;0,04908752;0,0480752;0,05028248;0,04803562;0,03777266;0,04788971;0,04383564;0,04422188;0,05533791;0,03852892;0,05543661;0,0393095;0,04094791;0,04672956;0,05164862;0,05145931;0,04617119;0,05135632;0,04979515;0,04105711;0,04487038;0,04778862;0,04638195;0,05418873;0,05389261;0,03785467;0,04301643;0,03600836;0,04273129;0,05629015;0,04630566;0,04151917;0,05212069;0,05583286;0,04799366;0,03499746;0,04845285;0,04868507;0,04422569;0,05682564;0,04147911;0,03589916;0,04368162;0,05321693;0,05193949;0,03959227;0,03838825;0,04883528;0,0421505;0,04118824;0,04108191;0,05016327;0,04374027;0,03901005;0,03418827;0,04700947;0,05374289;0,05121565;0,04111385;0,05302143;
