Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
571,000;0,1443639;0,1477175;0,1600871;0,1540976;0,1437988;0,1573539;0,1587396;0,1557102;0,1259379;0,1394353;0,1478848;0,1479473;0,1274109;0,1419563;0,1459885;0,1376872;0,1451082;0,1402035;0,15275;0,1447349;0,1379423;0,1331224;0,1393728;0,1467242;0,1236558;0,1558614;0,1434269;0,1324492;0,140892;0,1457868;0,1516333;0,1271524;0,1524329;0,1359348;0,1566863;0,1527228;0,1361451;0,1303949;0,1396589;0,1323748;0,1435637;0,1556883;0,1415834;0,1464529;0,1454916;0,1532412;0,1405096;0,1468887;0,1467705;0,1456795;0,1444259;0,14217;0,1397891;0,1339555;0,1180744;0,1346741;0,1267033;0,1353965;0,1509285;0,1393127;0,1460223;0,1314487;0,1497993;0,1440043;0,1436782;0,1461101;0,1419353;0,140738;0,1323276;0,125493;0,1450777;0,1346107;0,139317;0,144002;0,1330075;0,1448126;0,1309114;0,1456361;0,1433239;0,1324019;0,1545243;0,1491413;0,1400352;0,1495066;0,1413264;0,1376424;0,1421447;0,1558886;0,1433144;0,1405883;0,1538033;0,1355076;0,1607184;0,1285543;0,1413341;0,1326585;0,1437516;0,1466594;0,1687274;0,1426506;0,1415157;0,1486716;0,1259923;0,1299071;0,1410732;0,1495829;0,1299362;0,1382537;0,1303859;0,1448703;0,1435919;0,1450434;0,1418858;0,1400814;0,1390777;0,1580229;0,1402578;0,1308813;0,1439586;0,1455255;0,1535273;0,1427503;0,1383467;0,1311655;0,1397934;0,1297827;0,1520815;0,1338744;0,1454768;0,1457138;0,1429563;0,1306305;0,1396265;0,1445923;0,1456895;0,1464195;0,124239;0,1397157;0,1373835;0,1392946;0,1339607;0,148715;0,1377301;0,1553383;0,1416435;0,1343718;0,1395702;0,147748;0,1463718;0,1461692;0,1441598;0,1396742;0,1351733;0,1401935;0,1425953;0,1330662;0,1420441;0,1588483;0,1573682;0,1463394;0,1508479;0,1276326;0,1522908;0,130116;0,1630735;0,1100988;0,131392;0,1345506;0,1251512;0,1466908;0,1527147;0,1325173;0,129106;0,1417546;0,1481433;0,1485972;0,1537137;0,1318817;0,1338944;0,1387296;0,1342511;
572,000;0,1098342;0,1196423;0,1149354;0,1057634;0,1196303;0,1154881;0,1193299;0,1102324;0,133328;0,119339;0,1049528;0,1193743;0,1238708;0,1292763;0,1193433;0,1049838;0,1098146;0,1240549;0,1060724;0,1286812;0,1010962;0,1096787;0,1284156;0,105278;0,128633;0,1011157;0,1143918;0,1095042;0,1145554;0,1101313;0,1101079;0,1004739;0,1056919;0,1192737;0,101337;0,1056299;0,1190543;0,09638405;0,1191726;0,1233611;0,1242156;0,1202617;0,1243372;0,09632206;0,1100841;0,1152911;0,1090236;0,1341558;0,1245832;0,09657717;0,1198044;0,1189399;0,1103487;0,114542;0,1093149;0,1240315;0,1142211;0,1238527;0,1057053;0,1286311;0,1143937;0,1101785;0,1289535;0,1191759;0,1290574;0,1101246;0,1191301;0,109911;0,109602;0,1100793;0,1151547;0,1144176;0,1197414;0,1148372;0,1287971;0,114706;0,114677;0,1100435;0,1340408;0,1095514;0,1150942;0,114819;0,1144066;0,1249466;0,1147017;0,1341262;0,1054058;0,1347504;0,1197162;0,1148319;0,106041;0,1147914;0,1202459;0,1289077;0,1049752;0,1190252;0,08754349;0,1236777;0,109859;0,1099911;0,1143169;0,1104527;0,1049557;0,1098852;0,1286602;0,1146231;0,1052909;0,1242609;0,1053257;0,1107879;0,115262;0,1195464;0,1098218;0,1149602;0,1194539;0,1197286;0,1103363;0,1051712;0,1147509;0,1146603;0,1058664;0,119678;0,1338472;0,1144104;0,114481;0,1192584;0,1335526;0,1146655;0,1148391;0,1199918;0,1148067;0,1189756;0,1193976;0,1243472;0,1241498;0,1008906;0,1145444;0,1103764;0,1008229;0,119513;0,1144652;0,1103005;0,1149769;0,1249757;0,1238685;0,1240535;0,119153;0,1104031;0,09644699;0,1057081;0,1055875;0,1240454;0,1143456;0,1146183;0,1242123;0,1057911;0,1094875;0,09288788;0,1152115;0,1152639;0,1199532;0,1140685;0,1251416;0,1139593;0,1108689;0,1189227;0,1138735;0,1091833;0,1045918;0,1008348;0,1011162;0,09579086;0,1145062;0,1061497;0,09186554;0,1148882;0,1156492;0,1193786;0,1011257;0,1051717;0,1009159;
573,000;0,1406431;0,1202707;0,1362104;0,1257997;0,115819;0,116755;0,1451187;0,1256275;0,12006;0,1202302;0,1400576;0,1157031;0,1109729;0,1158657;0,1256728;0,1302743;0,1351266;0,1203771;0,1164184;0,1351104;0,1074567;0,1206212;0,1395502;0,1305304;0,1201363;0,1313477;0,1397896;0,1359444;0,1256175;0,1208749;0,125874;0,1258807;0,12184;0,1155782;0,1220202;0,1214914;0,1251178;0,1163402;0,1246362;0,1344647;0,1200991;0,1110997;0,1200924;0,1365709;0,1204443;0,1110644;0,1447926;0,1100922;0,1211672;0,1212683;0,1064229;0,1353278;0,1117797;0,1254444;0,12535;0,1205935;0,1200595;0,1197205;0,1212835;0,1296239;0,1351261;0,1019168;0,125052;0,1350012;0,1205254;0,120913;0,1252837;0,1255889;0,1253538;0,1014967;0,1261411;0,1303725;0,1067381;0,1207223;0,1253185;0,1255493;0,1060839;0,1257401;0,1104326;0,1250234;0,1210718;0,1253653;0,1298594;0,111228;0,1157804;0,1061053;0,1351953;0,1015339;0,1161809;0,1164432;0,121973;0,1114225;0,1024375;0,1104722;0,1347451;0,1151938;0,1219912;0,1344008;0,145349;0,1158843;0,135448;0,1214314;0,1305833;0,1208248;0,1249661;0,1297851;0,1207428;0,1155362;0,1158257;0,09312201;0,1072259;0,1157875;0,1254201;0,1063995;0,1207871;0,1305113;0,1118574;0,1257796;0,1255598;0,1255622;0,1262226;0,1157455;0,1151533;0,1205902;0,1302638;0,1156216;0,12428;0,1207209;0,1157627;0,09263468;0,1255527;0,1249161;0,1206741;0,1159549;0,1204791;0,1258612;0,1158242;0,1119328;0,1161003;0,1158981;0,1248693;0,120542;0,1162696;0,110939;0,1394372;0,1151929;0,1301575;0,1208477;0,1261816;0,1166558;0,1205583;0,1200652;0,1301532;0,1257596;0,1251984;0,1119461;0,1344247;0,1073365;0,1203589;0,1162381;0,1153669;0,1249518;0,09775209;0,139535;0,1163387;0,1102061;0,1452746;0,1346202;0,1303921;0,1311922;0,1162796;0,121213;0,1204228;0,1071968;0,1259904;0,1256275;0,09789324;0,1256037;0,111392;0,1208143;0,1210332;
574,000;0,1250358;0,1085634;0,1355982;0,1154323;0,1207118;0,1294727;0,11796;0,1153016;0,1235003;0,1128764;0,1120615;0,1160207;0,1242752;0,1273479;0,1261911;0,1116362;0,1162815;0,1197839;0,1095304;0,1248713;0,1271133;0,1157331;0,1194754;0,1148467;0,1251006;0,1242008;0,1123457;0,1318102;0,122714;0,1145868;0,1224179;0,1183691;0,1321054;0,1171021;0,1322398;0,1252508;0,1156836;0,11691;0,1063118;0,1112423;0,1129775;0,123877;0,1136127;0,1315732;0,1089282;0,1091309;0,1063514;0,1076946;0,1335502;0,115263;0,117188;0,1199627;0,1275516;0,1195059;0,1202307;0,127646;0,1100335;0,1059928;0,1170206;0,1160436;0,1141276;0,1136594;0,1195917;0,114325;0,1274757;0,1192398;0,1193943;0,1144218;0,1107712;0,1080289;0,1237793;0,123178;0,1238112;0,1148586;0,1261973;0,1189346;0,1113553;0,118329;0,1185865;0,1041522;0,1275678;0,1111202;0,1083436;0,1198187;0,1170216;0,1204729;0,1126142;0,1175938;0,1273503;0,125174;0,131525;0,1239166;0,1280026;0,1185975;0,09583712;0,1103873;0,1200848;0,1082873;0,1133237;0,1119332;0,1204214;0,1302915;0,1178145;0,1137486;0,114007;0,1050167;0,1115189;0,1166205;0,1089272;0,1133618;0,1258321;0,115726;0,1108308;0,1135235;0,1277204;0,12221;0,1265569;0,1237216;0,1135411;0,1186919;0,1210055;0,1164975;0,1171222;0,1146607;0,1141462;0,1163087;0,10536;0,1190805;0,1122613;0,1099958;0,1193638;0,1125002;0,1237555;0,122407;0,1187205;0,1097484;0,1153336;0,1255798;0,1126342;0,1192231;0,1103835;0,1087074;0,1223826;0,1131191;0,1023402;0,109396;0,1135569;0,1158867;0,118566;0,1266832;0,1045685;0,1129875;0,1149712;0,1268072;0,1141801;0,1329265;0,09262991;0,1137776;0,1050558;0,1238441;0,1065793;0,1027255;0,1284871;0,1031132;0,1151576;0,1080937;0,1146951;0,09920454;0,1136618;0,1194806;0,1118746;0,1130943;0,1116409;0,1195145;0,1064606;0,1187816;0,119451;0,1212687;0,1142907;0,1157646;0,1104474;
575,000;0,0930295;0,09247589;0,08505249;0,1004019;0,09600639;0,08823633;0,09781551;0,1020937;0,09471321;0,09967661;0,1050282;0,09779215;0,09319067;0,09393692;0,09497786;0,1006875;0,1033549;0,1006331;0,07816315;0,09352303;0,09033108;0,0962038;0,1055465;0,09557152;0,1026382;0,09616852;0,1113091;0,09277821;0,09392023;0,08431435;0,1013989;0,09797049;0,08479452;0,09720278;0,08300686;0,08258486;0,1015949;0,1017656;0,1016946;0,09717178;0,0996213;0,1030936;0,0952487;0,08538961;0,1016269;0,08665085;0,1057267;0,1088009;0,08418083;0,09678841;0,08865643;0,08240366;0,09890223;0,09858274;0,1000576;0,09525681;0,1020098;0,09454298;0,0781045;0,0977273;0,09265947;0,09080315;0,09960413;0,09212494;0,09688568;0,08902979;0,09979439;0,09567118;0,09091187;0,09578609;0,08515739;0,1012349;0,09131813;0,08950853;0,09021854;0,08908367;0,1006985;0,09252024;0,1047449;0,09591818;0,1001329;0,08863115;0,1010871;0,09218836;0,09039354;0,08591843;0,1040797;0,09654617;0,09240389;0,0812211;0,07601357;0,100297;0,08248186;0,09778976;0,1002712;0,102808;0,08493376;0,09999514;0,0912056;0,08793449;0,08501577;0,09250021;0,09328318;0,08426952;0,08862257;0,09370184;0,08143044;0,09460592;0,09761524;0,08468533;0,08187056;0,09333372;0,09016895;0,08957815;0,09384632;0,09471655;0,08646917;0,09896803;0,08312035;0,09729004;0,08433962;0,09449434;0,08613539;0,09135151;0,08914804;0,08990097;0,09707594;0,09116507;0,09271812;0,08568239;0,09917259;0,08678055;0,09675217;0,0834465;0,08842182;0,08329868;0,0895462;0,08036995;0,09477186;0,09335661;0,1031651;0,09648514;0,0824213;0,08405781;0,0826416;0,09071827;0,08750296;0,09443998;0,09524298;0,09473085;0,09464073;0,09316969;0,08994532;0,09673071;0,08022547;0,1059198;0,08762217;0,1031265;0,09851551;0,09126043;0,09828615;0,08116102;0,08901405;0,09541178;0,08875132;0,1052284;0,08213949;0,08839798;0,09153414;0,07936525;0,09301758;0,08042097;0,09472084;0,08168507;0,08096552;0,09003305;0,08208323;0,07921505;0,09923172;0,09501791;0,08170938;
576,000;0,09341288;0,1061287;0,1051621;0,1021075;0,09427738;0,1072707;0,09854507;0,1116557;0,1007023;0,09771585;0,09736013;0,1068473;0,0987072;0,1021662;0,1078358;0,1036186;0,09418869;0,1064792;0,109303;0,1096463;0,1045561;0,1075134;0,0981288;0,1036096;0,09016991;0,1141434;0,1080623;0,1095076;0,09744406;0,1043143;0,1108055;0,1057863;0,1086645;0,099226;0,1000423;0,09785128;0,1142678;0,1014223;0,09068441;0,1064153;0,1075373;0,07956743;0,09469891;0,1064467;0,09905577;0,09247828;0,1189027;0,10287;0,1002445;0,1046114;0,09267092;0,0955801;0,1104741;0,10989;0,1003432;0,09439802;0,09527063;0,09510756;0,1035399;0,1080098;0,1030231;0,1007552;0,103353;0,1059489;0,103755;0,1002488;0,1026425;0,1133814;0,1060009;0,09357595;0,1143546;0,1012931;0,1004963;0,1010175;0,09791613;0,09113026;0,09088945;0,09986973;0,09996033;0,1091228;0,09391546;0,0998807;0,1035757;0,09859276;0,09285545;0,09710121;0,09270239;0,1011791;0,101788;0,106132;0,0962863;0,1045604;0,09331608;0,08456039;0,1103864;0,0991745;0,1083927;0,1007009;0,1039848;0,09304523;0,1075454;0,09995461;0,1060963;0,1064687;0,1084242;0,08345318;0,086339;0,09617758;0,1034088;0,09966469;0,1103597;0,1050181;0,100759;0,09923124;0,09330988;0,1029835;0,1098461;0,09509373;0,1041074;0,1090345;0,0908618;0,09704494;0,08077526;0,1098104;0,1048727;0,09639025;0,0998683;0,09718227;0,1016383;0,09584188;0,1065249;0,08161116;0,09778738;0,09354448;0,1046605;0,09649181;0,1000218;0,1008601;0,09852409;0,1025319;0,08873558;0,1010532;0,09990215;0,08623219;0,09733009;0,09621239;0,1064777;0,09856796;0,1023693;0,09836674;0,106122;0,09841299;0,08951235;0,1059394;0,1015148;0,1027532;0,1018925;0,1039319;0,1011066;0,09207726;0,09061956;0,09581232;0,1002021;0,09531355;0,1047015;0,09536648;0,1034374;0,1023307;0,1011453;0,1051946;0,1004066;0,1024189;0,1005287;0,09594107;0,0939908;0,09506798;0,1027184;0,09336948;0,08910131;0,104805;0,1049376;
577,000;0,09316158;0,09785128;0,1021905;0,08657408;0,09493065;0,08796787;0,0977788;0,09010315;0,0985074;0,09144163;0,08888769;0,09128284;0,09212112;0,1009159;0,09765816;0,08695221;0,09826517;0,09110022;0,09226513;0,09857273;0,09119892;0,09743023;0,08515549;0,1002326;0,09371758;0,08353662;0,101119;0,09116602;0,09823275;0,09601545;0,08694029;0,08797359;0,09282684;0,09482527;0,09372377;0,09589291;0,09512281;0,09803915;0,09008598;0,09283781;0,1036139;0,1069489;0,1019344;0,1044722;0,09225607;0,1016455;0,08673668;0,08481359;0,1011033;0,09416151;0,09990454;0,08974457;0,09047699;0,1019807;0,09598541;0,09538507;0,09292603;0,09898281;0,09567356;0,1030779;0,08676815;0,09118462;0,08971882;0,09924793;0,09934807;0,09619761;0,08438301;0,09521675;0,09073496;0,09787083;0,09882021;0,09026432;0,08428097;0,09099913;0,08952475;0,08959579;0,09048319;0,08612347;0,09447908;0,08840132;0,08564806;0,09703064;0,09552193;0,08437061;0,09817743;0,08772469;0,09629011;0,08588839;0,09498739;0,0896368;0,0918684;0,07544279;0,1029072;0,09072399;0,07994843;0,09004784;0,08451796;0,09280586;0,1014404;0,08903837;0,1063719;0,09549761;0,08912134;0,09368467;0,08961391;0,08952093;0,09369516;0,09447002;0,09016418;0,09282398;0,09456825;0,08560562;0,09150124;0,100431;0,09330988;0,0953455;0,1031551;0,09791899;0,08859539;0,08897686;0,07761955;0,09017038;0,09348583;0,08935928;0,09811401;0,09699297;0,09022903;0,09221172;0,09424019;0,08480549;0,09141159;0,08833218;0,0940547;0,08144903;0,1003199;0,08307552;0,08741379;0,09080124;0,09097528;0,0811491;0,09044695;0,09408283;0,09391594;0,101593;0,09614801;0,09647608;0,09108543;0,09094954;0,08910179;0,08461666;0,09572554;0,1020632;0,08812094;0,09705973;0,09570074;0,0984025;0,09452534;0,09288406;0,08353567;0,09227514;0,09272575;0,07875252;0,09703493;0,08857632;0,09027958;0,09881067;0,08449697;0,08345747;0,08069944;0,09517241;0,08235359;0,08188009;0,08098221;0,0973382;0,08885527;0,09494066;0,0973978;0,09454727;0,1012845;0,08503056;0,1035547;
578,000;0,08632278;0,08142996;0,08064842;0,08385754;0,08165503;0,0745101;0,08489227;0,07591105;0,08169127;0,07744646;0,07933378;0,08452749;0,084126;0,08097076;0,0827446;0,07830811;0,0784049;0,07739162;0,07882547;0,08699369;0,07349586;0,07614756;0,07880735;0,08945084;0,08076954;0,08077765;0,08156633;0,07116032;0,08595753;0,07595348;0,07980251;0,08098078;0,08496618;0,08392;0,0815115;0,07746983;0,08305645;0,0808301;0,08332729;0,08775282;0,0825243;0,07328653;0,06983805;0,08223867;0,09159327;0,07685518;0,08840466;0,07931185;0,07659912;0,07679653;0,07774162;0,09047794;0,08074951;0,07877445;0,07434464;0,07868004;0,07756376;0,07252169;0,07121897;0,08039093;0,0761714;0,06914186;0,07941151;0,07355452;0,07748365;0,07882023;0,07820797;0,08492756;0,07677698;0,07006454;0,08044767;0,07598209;0,07249117;0,07400417;0,07663965;0,07416725;0,08100224;0,07907104;0,08809757;0,07865381;0,08259201;0,07019043;0,08686066;0,07615852;0,07469034;0,07641172;0,08425903;0,08280611;0,07771063;0,07941008;0,08098125;0,08165979;0,07278681;0,07656193;0,09258842;0,08131742;0,07944727;0,07865477;0,07766056;0,08571911;0,08049965;0,07014227;0,07737017;0,07627439;0,08292437;0,07808542;0,06918764;0,07627726;0,07688189;0,07902384;0,07966471;0,07544708;0,07945871;0,07290506;0,07200909;0,07688522;0,06952286;0,08742523;0,0814805;0,06769419;0,08352041;0,08220911;0,07799768;0,08057356;0,07450533;0,07377958;0,07951117;0,07899141;0,07875252;0,07561588;0,07846451;0,08127451;0,07468319;0,07094049;0,07915688;0,07577276;0,0801096;0,0801301;0,08281136;0,08191252;0,07234049;0,08007097;0,06811714;0,07424355;0,07705355;0,06851387;0,08209705;0,07373762;0,08121061;0,08361387;0,07220888;0,08162642;0,07756758;0,06968832;0,07991409;0,07603312;0,07147217;0,07634974;0,08706522;0,06468725;0,06828451;0,07799673;0,0784564;0,08361673;0,07007647;0,07659578;0,08636665;0,08041525;0,08786917;0,0663929;0,074615;0,08288956;0,07880354;0,06972456;0,0804553;0,07190228;0,07655907;0,07457876;0,07700539;0,07472849;0,07303047;
579,000;0,08474207;0,07752275;0,07549572;0,07360935;0,07525539;0,08288908;0,07626867;0,070158;0,07912588;0,06570435;0,07795382;0,07310486;0,06593466;0,06863499;0,06707811;0,08398008;0,0787878;0,06871843;0,07421112;0,07251549;0,07339954;0,07094479;0,07102919;0,07016468;0,06670809;0,07264996;0,06721449;0,07269812;0,07790136;0,07791758;0,0741024;0,074512;0,07213449;0,07626724;0,06559181;0,0637598;0,06982183;0,06325293;0,07017422;0,06920576;0,07179022;0,07438326;0,08006859;0,08782339;0,04980659;0,06934595;0,08563805;0,06609535;0,07627058;0,0806613;0,06686926;0,07204008;0,06720686;0,07547665;0,07358932;0,06769419;0,06547832;0,06520319;0,06833029;0,06616735;0,06462288;0,07682085;0,07165241;0,0738101;0,07102728;0,07331991;0,06309366;0,06678104;0,07550001;0,07272005;0,06335211;0,07018614;0,07427979;0,07746458;0,07711267;0,08063698;0,07051039;0,06681108;0,07310772;0,06921101;0,08039284;0,0698719;0,06619453;0,07335567;0,07060194;0,07297802;0,06848478;0,07715845;0,06714582;0,064569;0,0815239;0,06894827;0,07198572;0,06269264;0,06454849;0,06059647;0,06602478;0,06075144;0,07070208;0,06875229;0,06763124;0,06172895;0,0751586;0,07224989;0,0737505;0,06528473;0,06942225;0,06969261;0,07375431;0,07011032;0,06694794;0,07923412;0,06775427;0,06428957;0,06724119;0,06834793;0,07097721;0,07314014;0,07663298;0,07431889;0,07458973;0,06620598;0,06262589;0,06697226;0,07933998;0,07239914;0,07009888;0,06888247;0,08053112;0,0641737;0,05512142;0,07866669;0,06998634;0,06348944;0,07076645;0,06636477;0,06962061;0,06798935;0,0764451;0,069592;0,06680679;0,0729394;0,06725073;0,07328272;0,07803488;0,06984901;0,06649733;0,05821419;0,07731676;0,07559681;0,07163906;0,06751156;0,07246923;0,07766914;0,07995892;0,07035446;0,07000637;0,07398653;0,06931591;0,07556581;0,06128931;0,07190132;0,06768799;0,05476999;0,07230711;0,06257868;0,07047176;0,06689215;0,06725407;0,07188511;0,06585979;0,07605219;0,06206036;0,07524395;0,07096291;0,07351875;0,07625675;0,06988811;0,06752014;0,06900692;0,07042646;
580,000;0,08195114;0,06647635;0,0690856;0,07667542;0,07479143;0,06758165;0,07560921;0,0733285;0,07782125;0,06255293;0,066854;0,06740999;0,07627583;0,06735039;0,0753231;0,06756783;0,07817554;0,07017565;0,06732798;0,06931543;0,06728601;0,0693264;0,07063246;0,07146502;0,07862854;0,07479858;0,07047606;0,07484627;0,06947041;0,05871773;0,06682301;0,06817913;0,06377649;0,07151937;0,07511425;0,0640173;0,06921577;0,06348228;0,07098579;0,07494211;0,08424759;0,07162094;0,07355833;0,06345177;0,07230043;0,07233858;0,05857801;0,07900333;0,07853031;0,07300186;0,06581497;0,06287146;0,07150078;0,07626677;0,06604147;0,06957674;0,07407045;0,07623911;0,06358814;0,0637722;0,06639957;0,07259846;0,07187271;0,07062817;0,06712341;0,06361246;0,06205702;0,05963326;0,06761408;0,07046604;0,07313204;0,06833553;0,0681119;0,06883049;0,07284021;0,07072449;0,0606389;0,06967735;0,07017183;0,06664658;0,06847668;0,06532621;0,07578468;0,07025385;0,06318855;0,05632544;0,06471252;0,06038809;0,06508493;0,05813408;0,06850147;0,07049179;0,07169247;0,07602024;0,06570292;0,07485008;0,05833483;0,0653348;0,05904388;0,05691004;0,0689187;0,06808424;0,0635066;0,06604433;0,06612968;0,07438469;0,06459522;0,0713172;0,06735039;0,06572962;0,06465244;0,05662203;0,06863928;0,07067776;0,0644207;0,06835508;0,06529284;0,07067347;0,07162428;0,06788731;0,06523991;0,06431055;0,06982613;0,06258249;0,06812954;0,06832314;0,06525421;0,0616107;0,06613731;0,06782627;0,06571865;0,07073927;0,0652771;0,06135893;0,065979;0,0650773;0,06768322;0,07244539;0,07142115;0,07154751;0,07043886;0,06254911;0,05743504;0,06766558;0,06737518;0,06750107;0,06346703;0,05966377;0,06819773;0,06404209;0,06378222;0,05823565;0,06783485;0,06703186;0,06493092;0,07271099;0,06469917;0,06573915;0,06263447;0,0692749;0,07364035;0,06696653;0,06973648;0,07459879;0,0660243;0,07185745;0,06233549;0,05433083;0,05872536;0,06341553;0,06516933;0,05290413;0,07210112;0,07175827;0,06106853;0,06820869;0,07910919;0,06572676;0,07262993;0,0631566;0,0651474;
581,000;0,0774641;0,07327843;0,07616711;0,07998943;0,08445883;0,07549143;0,07895088;0,07105684;0,07676411;0,08540106;0,08861113;0,07182932;0,08038568;0,07881498;0,076612;0,07590532;0,0806675;0,07633162;0,0724225;0,07817173;0,07399178;0,08005714;0,07745457;0,08161259;0,07640982;0,07710075;0,08349705;0,08031988;0,07603025;0,07180977;0,07510567;0,07680845;0,07717943;0,07678795;0,08037281;0,07482243;0,07770205;0,07807112;0,07687855;0,08501053;0,08004665;0,06460762;0,06670761;0,08169222;0,08188581;0,07214022;0,07724094;0,0817132;0,06924677;0,07023382;0,07983208;0,07636929;0,073493;0,07483339;0,08117771;0,07154179;0,07964516;0,07664537;0,07501221;0,07947731;0,08178902;0,07410336;0,08033943;0,07820034;0,07703638;0,07692194;0,07760191;0,08282995;0,08013916;0,08047438;0,07040119;0,07638693;0,07709789;0,07344151;0,07115459;0,07452822;0,07559919;0,07790565;0,07907104;0,07836962;0,07898808;0,06552744;0,07460213;0,08173895;0,08212137;0,07325268;0,07513952;0,07413292;0,08063936;0,07353783;0,07128716;0,07688522;0,0737009;0,0757637;0,07703733;0,08417749;0,07421398;0,07518339;0,07647943;0,07991457;0,07609272;0,07582092;0,0796771;0,07507467;0,0798831;0,07679224;0,07736635;0,07941246;0,08324051;0,07701397;0,08430672;0,07956743;0,07690096;0,07393312;0,07772636;0,07940865;0,07077932;0,07522202;0,07519197;0,07182884;0,07495403;0,06846714;0,07158422;0,08001328;0,07583046;0,07858229;0,07974958;0,07009363;0,07063818;0,07535744;0,08473253;0,07909012;0,07353735;0,07459927;0,06672287;0,07490158;0,08099699;0,07625246;0,07598782;0,08030128;0,0660634;0,07094383;0,07173252;0,07457495;0,07154322;0,06834364;0,07413197;0,07096815;0,08007002;0,07462406;0,07373905;0,07278442;0,07063437;0,07389975;0,08038664;0,07616854;0,08362341;0,07514048;0,077353;0,07208157;0,08035374;0,08297539;0,07017851;0,07384634;0,06452179;0,07842922;0,08931446;0,07988358;0,07724476;0,07128429;0,08203793;0,0758605;0,07463408;0,08009291;0,08593988;0,07037449;0,06988764;0,06910467;0,07227945;0,08074903;0,07366562;
582,000;0,05601168;0,05443239;0,05556774;0,04282761;0,04947186;0,05880642;0,06017637;0,0511713;0,06471968;0,05398273;0,05701542;0,05082893;0,06572962;0,05873489;0,05721235;0,07100105;0,05845213;0,0517292;0,06221247;0,05418634;0,06506968;0,05610037;0,05322075;0,06205606;0,05474091;0,05700731;0,05374193;0,05476046;0,06123543;0,0509491;0,05486393;0,05824471;0,06221676;0,05464935;0,05981302;0,06141281;0,05168247;0,0539484;0,05757093;0,06214666;0,05307436;0,05633068;0,05369806;0,06804228;0,04591894;0,05229187;0,06939268;0,0532794;0,05432844;0,0569582;0,0536232;0,05721474;0,06015539;0,05842257;0,05573416;0,05832195;0,05745792;0,06054306;0,05474329;0,05174685;0,05612755;0,06708574;0,05905294;0,0535264;0,05655146;0,06153965;0,05897141;0,05818224;0,06075811;0,05155277;0,05595016;0,0539012;0,05591011;0,05671072;0,05932188;0,05603313;0,05714941;0,0509181;0,05761099;0,05636311;0,05627775;0,0514307;0,05699539;0,05555344;0,05443048;0,05960751;0,05873251;0,06253433;0,05667162;0,05584097;0,06009912;0,04970694;0,05544901;0,04643631;0,06117487;0,05278778;0,05337;0,05002975;0,06858873;0,04540348;0,05724907;0,04402733;0,06363916;0,04767942;0,05053043;0,04643202;0,0476675;0,05705118;0,05515623;0,05875158;0,05977488;0,06041813;0,05083895;0,05003738;0,05443716;0,06141996;0,05139542;0,05372047;0,05332804;0,05437851;0,06055212;0,05181789;0,0513382;0,05767536;0,05466318;0,05743122;0,05419397;0,05330896;0,05827761;0,04832172;0,05742264;0,05447102;0,06111526;0,0585289;0,0525465;0,05923319;0,04862118;0,05330086;0,04538822;0,05261421;0,05477428;0,06058311;0,05313683;0,04966545;0,05697012;0,0514617;0,05346823;0,05650187;0,05528879;0,05577564;0,04774141;0,04881668;0,05988169;0,0562253;0,04973936;0,05868053;0,05528355;0,04898596;0,05935431;0,05301189;0,05517817;0,04794598;0,05624342;0,04810238;0,05446815;0,04266882;0,06138706;0,06135798;0,05530643;0,06301832;0,05996227;0,06090307;0,0508461;0,05200195;0,0580225;0,04971933;0,05451536;0,0488081;0,05029058;0,05723476;0,05928421;
