,d2o 019 By Administrator Date Friday. December 17 2021,
Time,14:56:18,
Wavenumbers [1/cm],Transmittance %,
1967.000,0.0541767,
1966.000,0.0535719,
1965.000,0.0528636,
1964.000,0.0522565,
1963.000,0.0518203,
1962.000,0.0515033,
1961.000,0.0512319,
1960.000,0.0509872,
1959.000,0.050739,
1958.000,0.05039,
1957.000,0.049899,
1956.000,0.0494051,
1955.000,0.0491145,
1954.000,0.0490783,
1953.000,0.0491812,
1952.000,0.04933,
1951.000,0.0494819,
1950.000,0.0494861,
1949.000,0.0490896,
1948.000,0.0482364,
1947.000,0.0472441,
1946.000,0.0465693,
1945.000,0.0464192,
1944.000,0.0466348,
1943.000,0.0468974,
1942.000,0.0469906,
1941.000,0.0468961,
1940.000,0.0467276,
1939.000,0.046619,
1938.000,0.0466119,
1937.000,0.0465803,
1936.000,0.0463202,
1935.000,0.0457269,
1934.000,0.0448525,
1933.000,0.0439305,
1932.000,0.04334,
1931.000,0.0433329,
1930.000,0.0437733,
1929.000,0.0442222,
1928.000,0.0443531,
1927.000,0.0442107,
1926.000,0.0440206,
1925.000,0.0439003,
1924.000,0.0437947,
1923.000,0.0436717,
1922.000,0.0435442,
1921.000,0.0433518,
1920.000,0.0430445,
1919.000,0.0428132,
1918.000,0.0429868,
1917.000,0.0435618,
1916.000,0.0439989,
1915.000,0.0437733,
1914.000,0.0430132,
1913.000,0.0423503,
1912.000,0.0421615,
1911.000,0.042183,
1910.000,0.0419258,
1909.000,0.0412957,
1908.000,0.0407039,
1907.000,0.0406012,
1906.000,0.0410515,
1905.000,0.0417799,
1904.000,0.0424422,
1903.000,0.0428822,
1902.000,0.0431169,
1901.000,0.0431427,
1900.000,0.0428787,
1899.000,0.0423208,
1898.000,0.041657,
1897.000,0.0411532,
1896.000,0.0408494,
1895.000,0.0405174,
1894.000,0.0399606,
1893.000,0.0392937,
1892.000,0.038876,
1891.000,0.0390143,
1890.000,0.0397257,
1889.000,0.0407183,
1888.000,0.0415257,
1887.000,0.0418011,
1886.000,0.0416894,
1885.000,0.0417503,
1884.000,0.0423054,
1883.000,0.0430049,
1882.000,0.0432545,
1881.000,0.0428543,
1880.000,0.0420804,
1879.000,0.0413459,
1878.000,0.0410071,
1877.000,0.0413312,
1876.000,0.0422916,
1875.000,0.0434011,
1874.000,0.0440637,
1873.000,0.0441655,
1872.000,0.0440876,
1871.000,0.0441405,
1870.000,0.0442408,
1869.000,0.0441342,
1868.000,0.0437534,
1867.000,0.043262,
1866.000,0.0428088,
1865.000,0.0424671,
1864.000,0.0423471,
1863.000,0.0425788,
1862.000,0.0432024,
1861.000,0.044095,
1860.000,0.0449975,
1859.000,0.0456097,
1858.000,0.0456901,
1857.000,0.0452255,
1856.000,0.0445427,
1855.000,0.0441302,
1854.000,0.0443154,
1853.000,0.0450758,
1852.000,0.0460712,
1851.000,0.0468389,
1850.000,0.0470318,
1849.000,0.0467664,
1848.000,0.0465776,
1847.000,0.0469319,
1846.000,0.0478397,
1845.000,0.048936,
1844.000,0.0497899,
1843.000,0.0501495,
1842.000,0.0499935,
1841.000,0.0494925,
1840.000,0.048981,
1839.000,0.0487823,
1838.000,0.0490671,
1837.000,0.0498272,
1836.000,0.0508347,
1835.000,0.0517472,
1834.000,0.0523187,
1833.000,0.0525955,
1832.000,0.0528904,
1831.000,0.0534846,
1830.000,0.0543468,
1829.000,0.0552039,
1828.000,0.0557319,
1827.000,0.0558223,
1826.000,0.0557495,
1825.000,0.0559525,
1824.000,0.0565848,
1823.000,0.0573294,
1822.000,0.057785,
1821.000,0.0579521,
1820.000,0.05817,
1819.000,0.0586666,
1818.000,0.0593895,
1817.000,0.0602007,
1816.000,0.0610051,
1815.000,0.0617674,
1814.000,0.062459,
1813.000,0.0630805,
1812.000,0.0636895,
1811.000,0.064307,
1810.000,0.0649396,
1809.000,0.0655404,
1808.000,0.065989,
1807.000,0.0662305,
1806.000,0.0664268,
1805.000,0.0669519,
1804.000,0.0681216,
1803.000,0.0698854,
1802.000,0.0718197,
1801.000,0.0734755,
1800.000,0.0747506,
1799.000,0.0757952,
1798.000,0.076886,
1797.000,0.0782576,
1796.000,0.0800029,
1795.000,0.0819978,
1794.000,0.0839284,
1793.000,0.0856257,
1792.000,0.0875022,
1791.000,0.0901548,
1790.000,0.0935267,
1789.000,0.0968526,
1788.000,0.0995621,
1787.000,0.101796,
1786.000,0.104134,
1785.000,0.107025,
1784.000,0.110452,
1783.000,0.114134,
1782.000,0.117913,
1781.000,0.121924,
1780.000,0.126502,
1779.000,0.131603,
1778.000,0.13697,
1777.000,0.142434,
1776.000,0.148135,
1775.000,0.154265,
1774.000,0.160731,
1773.000,0.167406,
1772.000,0.174292,
1771.000,0.180828,
1770.000,0.185623,
1769.000,0.18802,
1768.000,0.189088,
1767.000,0.19086,
1766.000,0.194789,
1765.000,0.200891,
1764.000,0.208631,
1763.000,0.21787,
1762.000,0.228958,
1761.000,0.241993,
1760.000,0.256137,
1759.000,0.270123,
1758.000,0.283861,
1757.000,0.297862,
1756.000,0.312148,
1755.000,0.325259,
1754.000,0.33499,
1753.000,0.340673,
1752.000,0.343571,
1751.000,0.345617,
1750.000,0.348294,
1749.000,0.351889,
1748.000,0.355715,
1747.000,0.359255,
1746.000,0.360964,
1745.000,0.358527,
1744.000,0.350441,
1743.000,0.336805,
1742.000,0.318816,
1741.000,0.296904,
1740.000,0.27112,
1739.000,0.243338,
1738.000,0.217071,
1737.000,0.1938,
1736.000,0.171978,
1735.000,0.148966,
1734.000,0.124135,
1733.000,0.100164,
1732.000,0.0796196,
1731.000,0.0628227,
1730.000,0.0492846,
1729.000,0.0385157,
1728.000,0.0300114,
1727.000,0.0232152,
1726.000,0.017713,
1725.000,0.0132111,
1724.000,0.00960412,
1723.000,0.00702779,
1722.000,0.00561654,
1721.000,0.00492463,
1720.000,0.00404113,
1719.000,0.00259172,
1718.000,0.00129735,
1717.000,0.000829383,
1716.000,0.000840441,
1715.000,0.00133978,
1714.000,0.00188613,
1713.000,0.00204423,
1712.000,0.00214506,
1711.000,0.00243419,
1710.000,0.00255814,
1709.000,0.00195646,
1708.000,0.000973139,
1707.000,0.0013024,
1706.000,0.00266839,
1705.000,0.00388529,
1704.000,0.0049415,
1703.000,0.00601136,
1702.000,0.00783568,
1701.000,0.0110426,
1700.000,0.0152563,
1699.000,0.0194782,
1698.000,0.0231459,
1697.000,0.0264205,
1696.000,0.0294503,
1695.000,0.0319335,
1694.000,0.0336598,
1693.000,0.0347508,
1692.000,0.0354178,
1691.000,0.0357329,
1690.000,0.0358098,
1689.000,0.0360185,
1688.000,0.0367729,
1687.000,0.0382344,
1686.000,0.0403928,
1685.000,0.0431191,
1684.000,0.0458555,
1683.000,0.0478656,
1682.000,0.0488287,
1681.000,0.0491938,
1680.000,0.0497129,
1679.000,0.0506538,
1678.000,0.0519887,
1677.000,0.0537258,
1676.000,0.0556864,
1675.000,0.0573062,
1674.000,0.0582031,
1673.000,0.0586945,
1672.000,0.0594766,
1671.000,0.0609947,
1670.000,0.0633273,
1669.000,0.0662742,
1668.000,0.0694447,
1667.000,0.0723611,
1666.000,0.0750173,
1665.000,0.0780151,
1664.000,0.0818129,
1663.000,0.0862858,
1662.000,0.0910333,
1661.000,0.0957912,
1660.000,0.100587,
1659.000,0.105388,
1658.000,0.110118,
1657.000,0.115007,
1656.000,0.120714,
1655.000,0.127943,
1654.000,0.136983,
1653.000,0.147526,
1652.000,0.157753,
1651.000,0.164265,
1650.000,0.166534,
1649.000,0.16829,
1648.000,0.172452,
1647.000,0.179403,
1646.000,0.187799,
1645.000,0.19566,
1644.000,0.201456,
1643.000,0.205677,
1642.000,0.210264,
1641.000,0.216775,
1640.000,0.225571,
1639.000,0.235686,
1638.000,0.246134,
1637.000,0.256711,
1636.000,0.267383,
1635.000,0.277554,
1634.000,0.285766,
1633.000,0.29142,
1632.000,0.295979,
1631.000,0.302272,
1630.000,0.312219,
1629.000,0.32636,
1628.000,0.344032,
1627.000,0.363803,
1626.000,0.38427,
1625.000,0.40515,
1624.000,0.427046,
1623.000,0.449815,
1622.000,0.472051,
1621.000,0.492028,
1620.000,0.509965,
1619.000,0.527894,
1618.000,0.547483,
1617.000,0.567985,
1616.000,0.585849,
1615.000,0.596038,
1614.000,0.596264,
1613.000,0.590705,
1612.000,0.585976,
1611.000,0.586135,
1610.000,0.591639,
1609.000,0.601062,
1608.000,0.612961,
1607.000,0.625893,
1606.000,0.638119,
1605.000,0.648543,
1604.000,0.657725,
1603.000,0.665926,
1602.000,0.67251,
1601.000,0.67683,
1600.000,0.678646,
1599.000,0.677819,
1598.000,0.674216,
1597.000,0.668184,
1596.000,0.660474,
1595.000,0.651742,
1594.000,0.642403,
1593.000,0.632658,
1592.000,0.622564,
1591.000,0.61219,
1590.000,0.601905,
1589.000,0.592196,
1588.000,0.583105,
1587.000,0.574016,
1586.000,0.564595,
1585.000,0.555189,
1584.000,0.546248,
1583.000,0.537146,
1582.000,0.526218,
1581.000,0.513439,
1580.000,0.500854,
1579.000,0.490721,
1578.000,0.483883,
1577.000,0.480092,
1576.000,0.477809,
1575.000,0.474068,
1574.000,0.465591,
1573.000,0.453081,
1572.000,0.440377,
1571.000,0.431107,
1570.000,0.422993,
1569.000,0.417028,
1568.000,0.404696,
1567.000,0.385372,
1566.000,0.377794,
1565.000,0.36767,
1564.000,0.358521,
1563.000,0.34891,
1562.000,0.340479,
1561.000,0.332589,
1560.000,0.32473,
1559.000,0.316147,
1558.000,0.307278,
1557.000,0.299134,
1556.000,0.291766,
1555.000,0.284783,
1554.000,0.277567,
1553.000,0.270755,
1552.000,0.263265,
1551.000,0.257069,
1550.000,0.251471,
1549.000,0.242056,
1548.000,0.235712,
1547.000,0.230231,
1546.000,0.225144,
1545.000,0.21973,
1544.000,0.214883,
1543.000,0.211008,
1542.000,0.207703,
1541.000,0.203833,
1540.000,0.198002,
1539.000,0.189837,
1538.000,0.180135,
1537.000,0.170214,
1536.000,0.161491,
1535.000,0.154839,
1534.000,0.149884,
1533.000,0.145582,
1532.000,0.140849,
1531.000,0.135064,
1530.000,0.128878,
1529.000,0.123355,
1528.000,0.118846,
1527.000,0.114964,
1526.000,0.11126,
1525.000,0.107889,
1524.000,0.105327,
1523.000,0.103582,
1522.000,0.10218,
1521.000,0.100699,
1520.000,0.0989418,
1519.000,0.0965903,
1518.000,0.0934492,
1517.000,0.0898442,
1516.000,0.0863368,
1515.000,0.0833791,
1514.000,0.0811136,
1513.000,0.0796345,
1512.000,0.0790017,
1511.000,0.0789179,
1510.000,0.0788234,
1509.000,0.0782474,
1508.000,0.0770605,
1507.000,0.0753864,
1506.000,0.0734872,
1505.000,0.0712493,
1504.000,0.0683923,
1503.000,0.065248,
1502.000,0.06253,
1501.000,0.0606701,
1500.000,0.0596749,
1499.000,0.0591924,
1498.000,0.0587595,
1497.000,0.0581573,
1496.000,0.0574276,
1495.000,0.0565217,
1494.000,0.0551259,
1493.000,0.053144,
1492.000,0.0510741,
1491.000,0.0495754,
1490.000,0.048923,
1489.000,0.0488125,
1488.000,0.0485804,
1487.000,0.0476337,
1486.000,0.04575,
1485.000,0.0431634,
1484.000,0.040612,
1483.000,0.0388336,
1482.000,0.0379191,
1481.000,0.037346,
1480.000,0.0366135,
1479.000,0.0358776,
1478.000,0.0356788,
1477.000,0.0361881,
1476.000,0.0369358,
1475.000,0.0373656,
1474.000,0.0374218,
1473.000,0.0375327,
1472.000,0.0379923,
1471.000,0.0383918,
1470.000,0.0380702,
1469.000,0.0368444,
1468.000,0.0349379,
1467.000,0.03259,
1466.000,0.0300742,
1465.000,0.0279115,
1464.000,0.0267156,
1463.000,0.0265843,
1462.000,0.0269952,
1461.000,0.0273527,
1460.000,0.0274763,
1459.000,0.027457,
1458.000,0.0271952,
1457.000,0.0265136,
1456.000,0.0257238,
1455.000,0.0253804,
1454.000,0.0253739,
1453.000,0.0250567,
1452.000,0.0240155,
1451.000,0.0225854,
1450.000,0.0218091,
1449.000,0.0226395,
1448.000,0.0250547,
1447.000,0.0280411,
1446.000,0.0304713,
1445.000,0.0319444,
1444.000,0.0326479,
1443.000,0.0326636,
1442.000,0.031942,
1441.000,0.0306696,
1440.000,0.0293712,
1439.000,0.0285139,
1438.000,0.0280719,
1437.000,0.0275672,
1436.000,0.0266557,
1435.000,0.025476,
1434.000,0.0243478,
1433.000,0.0234961,
1432.000,0.0229817,
1431.000,0.022837,
1430.000,0.023057,
1429.000,0.0233978,
1428.000,0.0234168,
1427.000,0.0229153,
1426.000,0.0222083,
1425.000,0.0218615,
1424.000,0.0222031,
1423.000,0.0230799,
1422.000,0.02412,
1421.000,0.0250658,
1420.000,0.0257647,
1419.000,0.0260568,
1418.000,0.0259873,
1417.000,0.0258742,
1416.000,0.0258943,
1415.000,0.0259005,
1414.000,0.0257274,
1413.000,0.0255085,
1412.000,0.0255985,
1411.000,0.0261502,
1410.000,0.0268719,
1409.000,0.0273695,
1408.000,0.0275172,
1407.000,0.0274045,
1406.000,0.0271072,
1405.000,0.0266331,
1404.000,0.0260528,
1403.000,0.0255397,
1402.000,0.0252738,
1401.000,0.0252542,
1400.000,0.0251476,
1399.000,0.024383,
1398.000,0.0227263,
1397.000,0.0207968,
1396.000,0.0197023,
1395.000,0.0201121,
1394.000,0.0216324,
1393.000,0.0231067,
1392.000,0.0235993,
1391.000,0.0229802,
1390.000,0.0217242,
1389.000,0.0204801,
1388.000,0.0197106,
1387.000,0.0194213,
1386.000,0.019251,
1385.000,0.0189443,
1384.000,0.0186494,
1383.000,0.0186573,
1382.000,0.0190548,
1381.000,0.0197618,
1380.000,0.0206685,
1379.000,0.0214983,
1378.000,0.0217195,
1377.000,0.0210238,
1376.000,0.0198601,
1375.000,0.0191198,
1374.000,0.0193041,
1373.000,0.0201836,
1372.000,0.0211292,
1371.000,0.0216497,
1370.000,0.021607,
1369.000,0.0210899,
1368.000,0.020275,
1367.000,0.0193125,
1366.000,0.0182823,
1365.000,0.0173013,
1364.000,0.0166753,
1363.000,0.0167921,
1362.000,0.0177148,
1361.000,0.01892,
1360.000,0.0196047,
1359.000,0.0193244,
1358.000,0.0182964,
1357.000,0.0170762,
1356.000,0.0160604,
1355.000,0.0153959,
1354.000,0.0151541,
1353.000,0.0153248,
1352.000,0.0156342,
1351.000,0.0156159,
1350.000,0.015109,
1349.000,0.0145925,
1348.000,0.0147258,
1347.000,0.0154311,
1346.000,0.0158479,
1345.000,0.0155045,
1344.000,0.0148962,
1343.000,0.014667,
1342.000,0.0149116,
1341.000,0.0154449,
1340.000,0.0162165,
1339.000,0.0170761,
1338.000,0.0175917,
1337.000,0.0175009,
1336.000,0.0169948,
1335.000,0.0165305,
1334.000,0.0164614,
1333.000,0.0167145,
1332.000,0.0168804,
1331.000,0.0166257,
1330.000,0.0160161,
1329.000,0.0155332,
1328.000,0.0156517,
1327.000,0.0163459,
1326.000,0.0171453,
1325.000,0.0176359,
1324.000,0.0177968,
1323.000,0.0177315,
1322.000,0.0173144,
1321.000,0.0164857,
1320.000,0.0156087,
1319.000,0.0151481,
1318.000,0.0151243,
1317.000,0.015084,
1316.000,0.0147344,
1315.000,0.0142295,
1314.000,0.0136859,
1313.000,0.0130826,
1312.000,0.0126885,
1311.000,0.0129527,
1310.000,0.0138203,
1309.000,0.0147098,
1308.000,0.0153432,
1307.000,0.0159953,
1306.000,0.0166712,
1305.000,0.0167174,
1304.000,0.0156983,
1303.000,0.014172,
1302.000,0.0131959,
1301.000,0.013306,
1300.000,0.0143149,
1299.000,0.0157822,
1298.000,0.0172377,
1297.000,0.018148,
1296.000,0.0181111,
1295.000,0.0171711,
1294.000,0.0158233,
1293.000,0.0147459,
1292.000,0.0144625,
1291.000,0.0149241,
1290.000,0.0154875,
1289.000,0.0156266,
1288.000,0.0155857,
1287.000,0.0160112,
1286.000,0.0169097,
1285.000,0.0174777,
1284.000,0.0171136,
1283.000,0.0162966,
1282.000,0.0160935,
1281.000,0.0167882,
1280.000,0.0177255,
1279.000,0.0183493,
1278.000,0.0186813,
1277.000,0.0189734,
1276.000,0.0192537,
1275.000,0.0193227,
1274.000,0.019042,
1273.000,0.0184088,
1272.000,0.017479,
1271.000,0.0164236,
1270.000,0.0155961,
1269.000,0.0153943,
1268.000,0.0160213,
1267.000,0.0173419,
1266.000,0.01888,
1265.000,0.0199796,
1264.000,0.0201691,
1263.000,0.0195225,
1262.000,0.0185919,
1261.000,0.0179353,
1260.000,0.017818,
1259.000,0.0182127,
1258.000,0.0189512,
1257.000,0.0198959,
1256.000,0.02086,
1255.000,0.0215169,
1254.000,0.0215052,
1253.000,0.0206597,
1252.000,0.0192939,
1251.000,0.0182163,
1250.000,0.0181788,
1249.000,0.0191305,
1248.000,0.020278,
1247.000,0.0210351,
1246.000,0.0215942,
1245.000,0.0223966,
1244.000,0.0234106,
1243.000,0.0241397,
1242.000,0.0240778,
1241.000,0.0230902,
1240.000,0.0215772,
1239.000,0.0203779,
1238.000,0.0202135,
1237.000,0.0210563,
1236.000,0.0222544,
1235.000,0.0231795,
1234.000,0.0236233,
1233.000,0.0236978,
1232.000,0.023563,
1231.000,0.0234113,
1230.000,0.0234748,
1229.000,0.0236721,
1228.000,0.0233678,
1227.000,0.0219041,
1226.000,0.0194143,
1225.000,0.0168008,
1224.000,0.014849,
1223.000,0.0137695,
1222.000,0.0135087,
1221.000,0.0137588,
1220.000,0.0139875,
1219.000,0.0139565,
1218.000,0.0138313,
1217.000,0.0138809,
1216.000,0.0142036,
1215.000,0.0145424,
1214.000,0.0145411,
1213.000,0.0142836,
1212.000,0.0142251,
1211.000,0.0145659,
1210.000,0.0151506,
1209.000,0.0158492,
1208.000,0.0166947,
1207.000,0.0177227,
1206.000,0.0187295,
1205.000,0.019305,
1204.000,0.0192283,
1203.000,0.0188175,
1202.000,0.0186917,
1201.000,0.0191222,
1200.000,0.0198234,
1199.000,0.0203033,
1198.000,0.0203521,
1197.000,0.0202036,
1196.000,0.0202833,
1195.000,0.0207147,
1194.000,0.0210248,
1193.000,0.02083,
1192.000,0.0205263,
1191.000,0.0207316,
1190.000,0.021431,
1189.000,0.0219937,
1188.000,0.0218934,
1187.000,0.021214,
1186.000,0.0205126,
1185.000,0.0204843,
1184.000,0.021691,
1183.000,0.024171,
1182.000,0.0271495,
1181.000,0.0294081,
1180.000,0.0302689,
1179.000,0.0301856,
1178.000,0.0300136,
1177.000,0.0298515,
1176.000,0.0291764,
1175.000,0.0280025,
1174.000,0.0272864,
1173.000,0.0279337,
1172.000,0.0297251,
1171.000,0.0315915,
1170.000,0.0327529,
1169.000,0.0334286,
1168.000,0.0344722,
1167.000,0.0363073,
1166.000,0.0384841,
1165.000,0.0401361,
1164.000,0.0405462,
1163.000,0.0394876,
1162.000,0.0373431,
1161.000,0.0350003,
1160.000,0.0335261,
1159.000,0.0336668,
1158.000,0.0353722,
1157.000,0.037803,
1156.000,0.0401006,
1155.000,0.0422418,
1154.000,0.0448202,
1153.000,0.0478291,
1152.000,0.0501041,
1151.000,0.050458,
1150.000,0.0491708,
1149.000,0.0478599,
1148.000,0.0479731,
1147.000,0.0498419,
1146.000,0.0529917,
1145.000,0.0568423,
1144.000,0.0609813,
1143.000,0.0650789,
1142.000,0.0689854,
1141.000,0.0727148,
1140.000,0.076018,
1139.000,0.0782902,
1138.000,0.0791843,
1137.000,0.0792101,
1136.000,0.0794487,
1135.000,0.080663,
1134.000,0.0829388,
1133.000,0.0858673,
1132.000,0.0886073,
1131.000,0.0900596,
1130.000,0.0894398,
1129.000,0.0867519,
1128.000,0.0824398,
1127.000,0.0766648,
1126.000,0.0693613,
1125.000,0.0608305,
1124.000,0.0520475,
1123.000,0.0442172,
1122.000,0.0377426,
1121.000,0.0320515,
1120.000,0.0266217,
1119.000,0.0217075,
1118.000,0.0182929,
1117.000,0.0175095,
1116.000,0.0192866,
1115.000,0.022015,
1114.000,0.0242566,
1113.000,0.026008,
1112.000,0.0283901,
1111.000,0.0324523,
1110.000,0.0381164,
1109.000,0.0440972,
1108.000,0.0488578,
1107.000,0.0520128,
1106.000,0.0546769,
1105.000,0.0581473,
1104.000,0.0626653,
1103.000,0.0676216,
1102.000,0.0722463,
1101.000,0.0758867,
1100.000,0.078086,
1099.000,0.0790093,
1098.000,0.0798064,
1097.000,0.0819144,
1096.000,0.085751,
1095.000,0.0903253,
1094.000,0.0943243,
1093.000,0.0972396,
1092.000,0.0990652,
1091.000,0.0995939,
1090.000,0.0988239,
1089.000,0.0976365,
1088.000,0.0971412,
1087.000,0.0974507,
1086.000,0.0979001,
1085.000,0.0982717,
1084.000,0.0989141,
1083.000,0.0998254,
1082.000,0.100544,
1081.000,0.101006,
1080.000,0.101474,
1079.000,0.101302,
1078.000,0.0989571,
1077.000,0.0940135,
1076.000,0.088357,
1075.000,0.0844852,
1074.000,0.0830299,
1073.000,0.0827491,
1072.000,0.0825104,
1071.000,0.082226,
1070.000,0.0819683,
1069.000,0.0813832,
1068.000,0.0800928,
1067.000,0.078084,
1066.000,0.075568,
1065.000,0.0726363,
1064.000,0.069472,
1063.000,0.0666986,
1062.000,0.064822,
1061.000,0.0634269,
1060.000,0.0615196,
1059.000,0.0586875,
1058.000,0.0555691,
1057.000,0.053098,
1056.000,0.0515495,
1055.000,0.0503755,
1054.000,0.0487244,
1053.000,0.0461269,
1052.000,0.0429535,
1051.000,0.0405411,
1050.000,0.0404328,
1049.000,0.0432096,
1048.000,0.0480861,
1047.000,0.0531735,
1046.000,0.0567101,
1045.000,0.0582921,
1044.000,0.058523,
1043.000,0.0581013,
1042.000,0.0575843,
1041.000,0.057481,
1040.000,0.0580749,
1039.000,0.0591184,
1038.000,0.0599111,
1037.000,0.0597989,
1036.000,0.0585491,
1035.000,0.0563349,
1034.000,0.0535625,
1033.000,0.0507748,
1032.000,0.0485114,
1031.000,0.0469502,
1030.000,0.0456326,
1029.000,0.0436637,
1028.000,0.0404128,
1027.000,0.0362147,
1026.000,0.0323796,
1025.000,0.0301603,
1024.000,0.0295618,
1023.000,0.0295289,
1022.000,0.0290449,
1021.000,0.0277326,
1020.000,0.0259512,
1019.000,0.0246068,
1018.000,0.0245124,
1017.000,0.0258124,
1016.000,0.0280243,
1015.000,0.0305472,
1014.000,0.0330277,
1013.000,0.0350682,
1012.000,0.0359376,
1011.000,0.0348843,
1010.000,0.0318126,
1009.000,0.0276268,
1008.000,0.0236891,
1007.000,0.0209138,
1006.000,0.0194358,
1005.000,0.019057,
1004.000,0.0195838,
1003.000,0.0206144,
1002.000,0.0214004,
1001.000,0.0212942,
1000.000,0.0203164,
999.000,0.0189675,
998.000,0.0175725,
997.000,0.0161405,
996.000,0.0147954,
995.000,0.0139028,
994.000,0.0134766,
993.000,0.0131193,
992.000,0.0125764,
991.000,0.0117024,
990.000,0.0104821,
989.000,0.00895684,
988.000,0.00723683,
987.000,0.00574596,
986.000,0.00471954,
985.000,0.00417963,
984.000,0.00417389,
983.000,0.00485236,
982.000,0.00663165,
981.000,0.00932698,
980.000,0.0115683,
979.000,0.0118554,
978.000,0.0100054,
977.000,0.00730077,
976.000,0.0052853,
975.000,0.00451476,
974.000,0.00434562,
973.000,0.00424198,
972.000,0.00474747,
971.000,0.00597159,
970.000,0.00661648,
969.000,0.00565369,
968.000,0.00387232,
967.000,0.00298148,
966.000,0.00409355,
965.000,0.00670295,
964.000,0.00852451,
963.000,0.00807036,
962.000,0.00599273,
961.000,0.00374835,
960.000,0.00264492,
959.000,0.00329049,
958.000,0.00491711,
957.000,0.00603384,
956.000,0.00590679,
955.000,0.00480398,
954.000,0.00366116,
953.000,0.00335966,
952.000,0.00398136,
951.000,0.00533346,
950.000,0.00706042,
949.000,0.00799393,
948.000,0.00768798,
947.000,0.0065937,
946.000,0.00513989,
945.000,0.00272235,
944.000,0.000984543,
943.000,0.00158375,
942.000,0.00267927,
941.000,0.00431698,
940.000,0.00539762,
939.000,0.0049251,
938.000,0.00453099,
937.000,0.00504558,
936.000,0.0053898,
935.000,0.00411307,
934.000,0.00288168,
933.000,0.00305831,
932.000,0.00303002,
931.000,0.00305183,
930.000,0.00362415,
929.000,0.00458058,
928.000,0.00581075,
927.000,0.00584143,
926.000,0.00391267,
925.000,0.00184369,
924.000,0.00182651,
923.000,0.00303761,
922.000,0.0039519,
921.000,0.00443187,
920.000,0.00320978,
919.000,0.00153126,
918.000,0.00291562,
917.000,0.00502721,
916.000,0.00615338,
915.000,0.00625597,
914.000,0.00490295,
913.000,0.00301738,
912.000,0.00201702,
911.000,0.00297143,
910.000,0.00449596,
909.000,0.0053121,
908.000,0.00568169,
907.000,0.00563432,
906.000,0.00477814,
905.000,0.00273234,
904.000,0.00101025,
903.000,0.0013147,
902.000,0.00175481,
901.000,0.0015226,
900.000,0.00136511,
899.000,0.00163903,
898.000,0.00234499,
897.000,0.00307345,
896.000,0.0031476,
895.000,0.00200711,
894.000,0.00140727,
893.000,0.0020059,
892.000,0.00282625,
891.000,0.00451296,
890.000,0.00664414,
889.000,0.00848477,
888.000,0.0101066,
887.000,0.0111961,
886.000,0.0112997,
885.000,0.0103186,
884.000,0.00888777,
883.000,0.00755052,
882.000,0.0064177,
881.000,0.00586734,
880.000,0.00626265,
879.000,0.00646583,
878.000,0.00553759,
877.000,0.00355224,
876.000,0.0016854,
875.000,0.00185312,
874.000,0.00377399,
873.000,0.00548528,
872.000,0.00641794,
871.000,0.00590319,
870.000,0.00533641,
869.000,0.00382413,
868.000,0.00129284,
867.000,0.00320115,
866.000,0.00695301,
865.000,0.00791836,
864.000,0.0068949,
863.000,0.00355699,
862.000,0.000950247,
861.000,0.00306419,
860.000,0.00405512,
859.000,0.00186632,
858.000,0.000947373,
857.000,0.00170962,
856.000,0.00212133,
855.000,0.00385988,
854.000,0.00499153,
853.000,0.00379419,
852.000,0.00360727,
851.000,0.00460834,
850.000,0.00491338,
849.000,0.00485277,
848.000,0.00546824,
847.000,0.00606503,
846.000,0.00590103,
845.000,0.00468917,
844.000,0.00287844,
843.000,0.00172522,
842.000,0.00269419,
841.000,0.00541815,
840.000,0.00806436,
839.000,0.00868043,
838.000,0.0071203,
837.000,0.00388833,
836.000,0.00209887,
835.000,0.00419705,
834.000,0.00569451,
833.000,0.00533528,
832.000,0.00424294,
831.000,0.00350937,
830.000,0.00391948,
829.000,0.00379112,
828.000,0.00301176,
827.000,0.00305788,
826.000,0.00358259,
825.000,0.00416863,
824.000,0.00351488,
823.000,0.00164488,
822.000,0.00380276,
821.000,0.00701046,
820.000,0.00747322,
819.000,0.00459564,
818.000,0.00192504,
817.000,0.00545224,
816.000,0.00975438,
815.000,0.0117154,
814.000,0.0114615,
813.000,0.0089283,
812.000,0.00608539,
811.000,0.00570745,
810.000,0.00791753,
809.000,0.00794331,
808.000,0.00540533,
807.000,0.00550921,
806.000,0.00774265,
805.000,0.00744532,
804.000,0.00556054,
803.000,0.00368102,
802.000,0.00254307,
801.000,0.00331605,
800.000,0.00416684,
799.000,0.0038525,
798.000,0.00214679,
797.000,0.00192369,
796.000,0.00378804,
795.000,0.00416779,
794.000,0.00230792,
793.000,0.000634369,
792.000,0.00188639,
791.000,0.00288263,
790.000,0.00278071,
789.000,0.0027794,
788.000,0.00313074,
787.000,0.00433062,
786.000,0.00564726,
785.000,0.00624932,
784.000,0.00569391,
783.000,0.00431925,
782.000,0.00295375,
781.000,0.00297006,
780.000,0.00372911,
779.000,0.00403489,
778.000,0.00513124,
777.000,0.00676817,
776.000,0.00684982,
775.000,0.00495445,
774.000,0.00258797,
773.000,0.00189783,
772.000,0.00242349,
771.000,0.00165307,
770.000,0.0013098,
769.000,0.00352242,
768.000,0.00570093,
767.000,0.00707097,
766.000,0.00769799,
765.000,0.00755638,
764.000,0.00682591,
