Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
398.000, 0.6392031, 0.6491699, 0.649899, 0.6478124, 0.6890917, 0.692843, 0.6811891, 0.6803174, 0.6814485, 0.6612654, 0.6747952, 0.6772075, 0.6690021, 0.673243, 0.6712613, 0.6785679, 0.6666598, 0.6589255, 0.6660199, 0.6709414, 0.676928, 0.6606431, 0.6687789, 0.6655803, 0.6666927, 0.6712337, 0.6694684, 0.6652403, 0.6614847, 0.661437, 0.670341, 0.6684179, 0.6687808, 0.6600842, 0.6722035, 0.6655321, 0.6648297, 0.6564465, 0.6825852, 0.6603651, 
399.000, 0.6501722, 0.6513319, 0.6493664, 0.649045, 0.7026753, 0.7049775, 0.6938314, 0.7048693, 0.6975985, 0.6803088, 0.6973639, 0.6802979, 0.6785312, 0.6870089, 0.6822767, 0.688663, 0.6833782, 0.6720967, 0.6858091, 0.6806884, 0.6841393, 0.6828637, 0.6777539, 0.6827636, 0.68717, 0.676754, 0.6791434, 0.6836762, 0.6668305, 0.6752944, 0.6771092, 0.6768203, 0.6805639, 0.6724658, 0.6724625, 0.6739564, 0.6795249, 0.6644363, 0.6868482, 0.6676364, 
400.000, 0.638999, 0.6484118, 0.6460304, 0.6519284, 0.6832604, 0.6897235, 0.6891537, 0.6801777, 0.6704388, 0.6685667, 0.6789637, 0.6806641, 0.6552653, 0.670608, 0.6661754, 0.6690903, 0.6647687, 0.6638861, 0.6716957, 0.6767807, 0.6622362, 0.6677027, 0.6661606, 0.660181, 0.6534963, 0.6641159, 0.6734719, 0.6628985, 0.6580949, 0.6548023, 0.6632032, 0.6504436, 0.6652837, 0.6607742, 0.6698866, 0.6655469, 0.6612086, 0.6576796, 0.6765203, 0.6613398, 
401.000, 0.6415629, 0.6397591, 0.644012, 0.6500182, 0.6850319, 0.6982355, 0.6921206, 0.6853857, 0.6873021, 0.671567, 0.6702223, 0.682467, 0.6779103, 0.6724992, 0.6775637, 0.6742277, 0.6771598, 0.66608, 0.6667161, 0.6719542, 0.6760473, 0.6743374, 0.6579909, 0.6597862, 0.6690311, 0.6736722, 0.6733537, 0.6636128, 0.6643572, 0.6693616, 0.6709666, 0.6624188, 0.6778393, 0.6702719, 0.6745839, 0.659409, 0.6727233, 0.6621528, 0.6757517, 0.6633897, 
402.000, 0.6335487, 0.6521797, 0.6532722, 0.6382623, 0.6819582, 0.6774688, 0.6847839, 0.6737375, 0.6713443, 0.6612892, 0.6835036, 0.6671844, 0.6632042, 0.6582828, 0.6572962, 0.6695733, 0.6564617, 0.6614299, 0.6625729, 0.6549172, 0.6473408, 0.6616316, 0.6625462, 0.6609797, 0.6590066, 0.6498604, 0.6652517, 0.6548243, 0.6533637, 0.6701179, 0.6487317, 0.6526332, 0.6568756, 0.6510773, 0.654099, 0.6593156, 0.6434002, 0.6521311, 0.6693878, 0.6437244, 
403.000, 0.6508012, 0.6428418, 0.6398702, 0.6568508, 0.6933293, 0.69309, 0.6972976, 0.6872711, 0.6899719, 0.6809335, 0.6829329, 0.6815853, 0.67485, 0.6835918, 0.6715002, 0.6821699, 0.6833968, 0.669251, 0.685081, 0.6808805, 0.6892343, 0.6809568, 0.6756001, 0.6667852, 0.6784654, 0.6836839, 0.6940169, 0.6782618, 0.6629353, 0.676044, 0.6645679, 0.6773992, 0.6772327, 0.6657205, 0.6604185, 0.6761427, 0.6658573, 0.6720223, 0.6819196, 0.6746264, 
404.000, 0.6246405, 0.6381874, 0.6382442, 0.6273108, 0.6701303, 0.6668978, 0.6611032, 0.6579857, 0.660903, 0.6493793, 0.6487088, 0.6437006, 0.6463108, 0.6550288, 0.6437583, 0.6405478, 0.6496296, 0.6408954, 0.6355019, 0.6464396, 0.6496029, 0.6466713, 0.6410146, 0.6350722, 0.63269, 0.6410875, 0.6467485, 0.6380596, 0.6405282, 0.6404576, 0.6548681, 0.6467299, 0.6521487, 0.6379104, 0.6346416, 0.6298571, 0.6243057, 0.6405511, 0.6435671, 0.6328888, 
405.000, 0.6393466, 0.6254449, 0.6230311, 0.6416817, 0.6678004, 0.6795321, 0.6766062, 0.6797552, 0.6792631, 0.6704268, 0.6949763, 0.6737146, 0.673265, 0.6761837, 0.6585212, 0.6822309, 0.6644602, 0.6588454, 0.6708245, 0.6731119, 0.6731963, 0.6644893, 0.658855, 0.664434, 0.6644821, 0.6672287, 0.6734047, 0.6703529, 0.6640563, 0.6792164, 0.6609187, 0.6616855, 0.6701493, 0.6643281, 0.6825185, 0.6646214, 0.6675587, 0.6729126, 0.673275, 0.6558609, 
406.000, 0.6302037, 0.6344724, 0.6423779, 0.6271667, 0.6799698, 0.670279, 0.6674075, 0.6696701, 0.6595535, 0.6469474, 0.6601777, 0.6589174, 0.6447697, 0.6473722, 0.6406498, 0.6391363, 0.6486402, 0.6481886, 0.6497765, 0.6363826, 0.6390238, 0.6452255, 0.6484408, 0.6335649, 0.6344676, 0.6346741, 0.6479325, 0.6362438, 0.6292915, 0.6389089, 0.6356554, 0.6478562, 0.6454844, 0.6341567, 0.6468902, 0.6368742, 0.6272831, 0.6289411, 0.6420617, 0.6347647, 
407.000, 0.6223745, 0.6213002, 0.6190372, 0.6392913, 0.666512, 0.6641932, 0.6646557, 0.6588101, 0.6727185, 0.6458282, 0.654706, 0.6598253, 0.6582994, 0.6542325, 0.6632614, 0.6604114, 0.662333, 0.6537509, 0.6524286, 0.6471992, 0.6518688, 0.6536403, 0.6562762, 0.6464672, 0.6570449, 0.6596117, 0.6636858, 0.6528964, 0.6575751, 0.6632948, 0.661118, 0.646625, 0.6637187, 0.6512575, 0.6540899, 0.654181, 0.6387849, 0.6566482, 0.6578507, 0.6537189, 
408.000, 0.6416273, 0.6240668, 0.6327739, 0.6158175, 0.6698685, 0.6668115, 0.6708746, 0.6648822, 0.6522837, 0.6471949, 0.6621833, 0.659008, 0.652566, 0.6426854, 0.6422043, 0.6399698, 0.6441889, 0.6383643, 0.6563582, 0.635304, 0.6436963, 0.6409159, 0.645432, 0.6444955, 0.6381984, 0.6349473, 0.6533465, 0.6494937, 0.637465, 0.6545587, 0.6266336, 0.6369686, 0.6486821, 0.6387115, 0.6500912, 0.6422515, 0.6443992, 0.6337237, 0.6460066, 0.6347132, 
409.000, 0.6109333, 0.6215439, 0.6199884, 0.633286, 0.6507049, 0.6514258, 0.6571689, 0.6354856, 0.6434283, 0.6461077, 0.6529417, 0.657763, 0.6457839, 0.644351, 0.6413574, 0.6514735, 0.6499667, 0.6303425, 0.6450949, 0.6526713, 0.6455441, 0.6397076, 0.6471496, 0.6442142, 0.6482697, 0.6437659, 0.650959, 0.6436901, 0.6396065, 0.6326699, 0.6558785, 0.6421189, 0.6484175, 0.6488352, 0.6620808, 0.6493068, 0.6425834, 0.6488986, 0.6449103, 0.6425729, 
410.000, 0.6329203, 0.6347122, 0.6367159, 0.6165972, 0.6651354, 0.6630993, 0.6657095, 0.6573901, 0.6600032, 0.6539054, 0.645432, 0.6373525, 0.6398892, 0.6530466, 0.6429672, 0.6598125, 0.6448812, 0.6412864, 0.653821, 0.6360912, 0.6461692, 0.6382532, 0.638186, 0.6521063, 0.643281, 0.6421251, 0.6409965, 0.6453276, 0.6415482, 0.6524997, 0.6461926, 0.6414065, 0.6495976, 0.6462259, 0.647089, 0.6421375, 0.6461864, 0.6372313, 0.6485138, 0.6408029, 
411.000, 0.6255503, 0.6271281, 0.6266227, 0.6391101, 0.6605864, 0.6542606, 0.6584086, 0.6544976, 0.6557379, 0.6471395, 0.6693416, 0.6503072, 0.6359468, 0.6445761, 0.6381712, 0.6551194, 0.6503377, 0.6413045, 0.6625557, 0.6430669, 0.64467, 0.6451111, 0.6481118, 0.647357, 0.6436114, 0.6503344, 0.649374, 0.6454854, 0.6442952, 0.6466117, 0.638536, 0.6505814, 0.6462231, 0.6414852, 0.6489549, 0.6439691, 0.6392083, 0.6506667, 0.6490965, 0.6396489, 
412.000, 0.6231356, 0.6270976, 0.6240616, 0.6235123, 0.6666474, 0.665349, 0.6553988, 0.6494012, 0.6547766, 0.6469402, 0.6473656, 0.6501818, 0.6474042, 0.647759, 0.6409116, 0.6548319, 0.647171, 0.6340055, 0.6341119, 0.6446214, 0.6492939, 0.6394553, 0.6376715, 0.6386676, 0.6396289, 0.6354642, 0.6514821, 0.6406851, 0.6325154, 0.6364751, 0.6522331, 0.6307483, 0.6421275, 0.6391554, 0.6495733, 0.6340332, 0.6377516, 0.6426668, 0.650208, 0.64012, 
413.000, 0.616899, 0.6237965, 0.6165519, 0.6252093, 0.6431079, 0.6524253, 0.6412768, 0.6400533, 0.6503234, 0.6340108, 0.649066, 0.6385207, 0.6449094, 0.64182, 0.6422663, 0.6537514, 0.6419282, 0.6305475, 0.6399546, 0.6296673, 0.6457462, 0.6393166, 0.6459045, 0.6466508, 0.6434841, 0.6366453, 0.6424847, 0.6360025, 0.6467133, 0.642036, 0.6388412, 0.6365671, 0.6307006, 0.6348758, 0.6433969, 0.6373553, 0.6348805, 0.6326351, 0.6466928, 0.6410055, 
414.000, 0.6125622, 0.6156607, 0.6062541, 0.6096525, 0.6407361, 0.6371408, 0.6361523, 0.6371193, 0.6342568, 0.6273813, 0.6361713, 0.633348, 0.6242461, 0.6293125, 0.6121788, 0.6377029, 0.6292872, 0.6242237, 0.6417675, 0.6297889, 0.6287508, 0.6274281, 0.6280804, 0.6237154, 0.6388025, 0.6243811, 0.6333265, 0.6327281, 0.6177955, 0.627676, 0.6181579, 0.6285701, 0.6165252, 0.6185408, 0.6297121, 0.6212029, 0.6195459, 0.6171627, 0.6238213, 0.6282568, 
415.000, 0.6103344, 0.6194973, 0.6044636, 0.612751, 0.6344037, 0.6407514, 0.6324325, 0.6292291, 0.6327009, 0.6203275, 0.6228404, 0.6399474, 0.6236854, 0.6344786, 0.6252961, 0.6317658, 0.6342177, 0.6164217, 0.6240349, 0.6232548, 0.6319923, 0.6232381, 0.6348796, 0.6247978, 0.6369491, 0.6317267, 0.6351371, 0.621675, 0.6220579, 0.6306086, 0.6293893, 0.6195908, 0.6248236, 0.6205015, 0.6299157, 0.6251092, 0.6250901, 0.6311345, 0.6355357, 0.6163087, 
416.000, 0.6116023, 0.603354, 0.6024575, 0.6016293, 0.6348486, 0.6403003, 0.6246395, 0.6417937, 0.6290617, 0.6272902, 0.6390643, 0.6274352, 0.6181712, 0.6279106, 0.6244082, 0.6207919, 0.6330261, 0.6225419, 0.6310263, 0.6190877, 0.6228247, 0.6189895, 0.6254611, 0.6313524, 0.6272502, 0.6318908, 0.6292186, 0.627573, 0.623024, 0.6314235, 0.6180682, 0.6234345, 0.6176176, 0.6267586, 0.6334677, 0.6256776, 0.6136427, 0.6200962, 0.6260638, 0.6194487, 
417.000, 0.5954313, 0.6092072, 0.6201639, 0.6083107, 0.6391096, 0.6319747, 0.6278191, 0.6219993, 0.6258464, 0.6166072, 0.6287231, 0.6325154, 0.6110959, 0.6250281, 0.6154037, 0.6316257, 0.619853, 0.6184273, 0.6181788, 0.6320648, 0.6285386, 0.6370258, 0.6302547, 0.6256218, 0.6211519, 0.6147475, 0.6151853, 0.6217613, 0.6180415, 0.6234393, 0.614368, 0.619947, 0.6167235, 0.6174755, 0.6275558, 0.6228609, 0.6265616, 0.6305919, 0.6250515, 0.6213918, 
418.000, 0.6136985, 0.6082563, 0.6001887, 0.6140714, 0.6533947, 0.6441607, 0.6421647, 0.6466994, 0.6411266, 0.6418924, 0.6302204, 0.6427193, 0.6420455, 0.6366105, 0.631187, 0.6385708, 0.6379604, 0.6335998, 0.6263089, 0.6383834, 0.6362853, 0.6332402, 0.6402755, 0.6292543, 0.6357789, 0.6447816, 0.6276588, 0.6242394, 0.6327167, 0.6333237, 0.6343002, 0.6406226, 0.6297164, 0.6340804, 0.6340075, 0.6246414, 0.6332049, 0.6347356, 0.63766, 0.6241817, 
419.000, 0.5970345, 0.6097221, 0.6111755, 0.599309, 0.6310139, 0.6207056, 0.6174698, 0.6207442, 0.6215453, 0.6095915, 0.6211524, 0.605907, 0.615912, 0.60952, 0.6107416, 0.6133499, 0.6100211, 0.6109633, 0.6145191, 0.6076984, 0.6033053, 0.6136537, 0.6033368, 0.6091919, 0.612164, 0.600173, 0.606781, 0.6116414, 0.6047106, 0.6035705, 0.600049, 0.6113238, 0.6089082, 0.6100078, 0.6254039, 0.6045876, 0.6080775, 0.5997357, 0.6120024, 0.599257, 
420.000, 0.6064639, 0.5997539, 0.597631, 0.6151381, 0.6365504, 0.6348915, 0.6267848, 0.6221657, 0.6466923, 0.6292582, 0.6372957, 0.6447234, 0.6235375, 0.6359358, 0.6210537, 0.623559, 0.6391463, 0.6265483, 0.6379752, 0.6495852, 0.6317501, 0.6369586, 0.6328249, 0.6300783, 0.637372, 0.6343384, 0.6292109, 0.6333313, 0.6228456, 0.6326251, 0.6382947, 0.632606, 0.6328626, 0.6336322, 0.6282716, 0.633523, 0.6336379, 0.629271, 0.6391039, 0.6299891, 
421.000, 0.6133547, 0.6202874, 0.6199527, 0.6007009, 0.6333785, 0.6402411, 0.6239324, 0.6361351, 0.6219692, 0.6129227, 0.6240139, 0.6252775, 0.6155286, 0.6188745, 0.6118279, 0.6238556, 0.6186905, 0.6182456, 0.6065698, 0.6107812, 0.6247053, 0.6213384, 0.612493, 0.6155238, 0.6045313, 0.6160965, 0.6214094, 0.6211863, 0.618155, 0.6152468, 0.6163402, 0.6185613, 0.6213722, 0.6070962, 0.6233697, 0.6099038, 0.6126299, 0.6129408, 0.6248035, 0.6067357, 
422.000, 0.5766239, 0.5952201, 0.6006832, 0.6034408, 0.6232491, 0.6090088, 0.6232491, 0.6174965, 0.6203632, 0.6118197, 0.6290784, 0.6174965, 0.6090088, 0.6146488, 0.6174965, 0.6174965, 0.6261539, 0.6174965, 0.6261539, 0.6174965, 0.6146488, 0.6232491, 0.6232491, 0.6146488, 0.6090088, 0.6146488, 0.6174965, 0.6232491, 0.6146488, 0.6232491, 0.6118197, 0.6174965, 0.6203632, 0.6118197, 0.6290784, 0.6118197, 0.6146488, 0.6090088, 0.6174965, 0.6203632, 
423.000, 0.6172452, 0.5975256, 0.607933, 0.6015711, 0.624465, 0.6222816, 0.6275096, 0.6184273, 0.6187582, 0.6183944, 0.621161, 0.619175, 0.6222386, 0.6189528, 0.6045995, 0.6130362, 0.6270452, 0.6148043, 0.6119657, 0.6212077, 0.6192365, 0.6182575, 0.6158261, 0.6162066, 0.6094093, 0.6133041, 0.6182113, 0.6151571, 0.6102657, 0.6015339, 0.6128297, 0.6125865, 0.6154089, 0.6066046, 0.6153688, 0.6044569, 0.6011429, 0.6099272, 0.6192884, 0.6179962, 
424.000, 0.5983539, 0.6068864, 0.593986, 0.5967107, 0.6120005, 0.611649, 0.6188397, 0.603734, 0.6192851, 0.6035781, 0.6164079, 0.6216002, 0.6142964, 0.6195374, 0.6157317, 0.6166692, 0.6082859, 0.5955586, 0.6076765, 0.6058927, 0.6181345, 0.6098228, 0.6183753, 0.6144271, 0.5986667, 0.6188388, 0.6079111, 0.6074486, 0.6125164, 0.6160736, 0.6025805, 0.6069384, 0.6065698, 0.6020308, 0.6168027, 0.6097865, 0.604877, 0.6038337, 0.6250935, 0.6073651, 
425.000, 0.6103597, 0.5920196, 0.5889583, 0.6031361, 0.6316166, 0.6282482, 0.6341977, 0.6267204, 0.6349707, 0.6225586, 0.6345501, 0.6281438, 0.6153889, 0.6327758, 0.6148477, 0.6301041, 0.6213984, 0.6221991, 0.6239333, 0.6203032, 0.6211214, 0.6200962, 0.6171803, 0.6128154, 0.6219535, 0.6244607, 0.6337953, 0.6234107, 0.6140389, 0.6145377, 0.6114988, 0.6172285, 0.618597, 0.6248369, 0.6293392, 0.6155057, 0.6221104, 0.6193967, 0.6297979, 0.6226702, 
426.000, 0.5888, 0.5971708, 0.5979147, 0.5909047, 0.6047683, 0.6072397, 0.5914302, 0.5962386, 0.6032681, 0.5863104, 0.6015096, 0.5952215, 0.5884991, 0.5925736, 0.588738, 0.5972309, 0.6031175, 0.5811386, 0.580862, 0.5985832, 0.5976787, 0.5852718, 0.5859704, 0.5916843, 0.591558, 0.6001272, 0.5874243, 0.5896997, 0.589962, 0.5955186, 0.5948105, 0.580533, 0.5956392, 0.5895991, 0.5901613, 0.5940428, 0.5861983, 0.5922441, 0.595068, 0.577733, 
427.000, 0.582335, 0.584662, 0.5766816, 0.5867114, 0.604424, 0.6068273, 0.6065707, 0.6124759, 0.614677, 0.5977397, 0.6227384, 0.6054268, 0.605062, 0.6142354, 0.6043601, 0.6193542, 0.6026349, 0.6092715, 0.6107292, 0.6044698, 0.609076, 0.610218, 0.6033382, 0.6042752, 0.617126, 0.6086373, 0.6049285, 0.6193504, 0.6107488, 0.6170082, 0.5954261, 0.6027274, 0.6126337, 0.6121283, 0.6145182, 0.6100283, 0.5989108, 0.6027493, 0.6180224, 0.606854, 
428.000, 0.5940747, 0.598506, 0.5923433, 0.5776601, 0.6170378, 0.6062641, 0.605978, 0.5991392, 0.6033497, 0.5969267, 0.5988674, 0.6007957, 0.5989723, 0.5980439, 0.5948339, 0.5965257, 0.5924397, 0.6064844, 0.6068711, 0.5926123, 0.5901675, 0.5866208, 0.5945954, 0.6003857, 0.5972924, 0.5837584, 0.6008978, 0.593998, 0.5793815, 0.5941591, 0.5929565, 0.5870748, 0.5873108, 0.5890822, 0.5982962, 0.5957513, 0.5909638, 0.5851507, 0.6070752, 0.5969872, 
429.000, 0.5766969, 0.5854836, 0.5784712, 0.5754347, 0.6071959, 0.5959344, 0.596199, 0.5937748, 0.5994692, 0.5982909, 0.5875006, 0.5941591, 0.598834, 0.6003528, 0.5916696, 0.604362, 0.5976071, 0.5955043, 0.5890169, 0.5993967, 0.6037779, 0.5909967, 0.5890384, 0.5927567, 0.6019382, 0.5996423, 0.6062436, 0.604291, 0.5948029, 0.5934334, 0.6088672, 0.5942283, 0.5987911, 0.5939894, 0.6071606, 0.6029243, 0.5946274, 0.6008062, 0.6025391, 0.6063771, 
430.000, 0.5860167, 0.5776558, 0.5883098, 0.571312, 0.6125698, 0.5997157, 0.5983896, 0.6057444, 0.5966191, 0.5950379, 0.5954981, 0.5899906, 0.5969357, 0.5878959, 0.5965505, 0.5953512, 0.5912695, 0.5986814, 0.6002388, 0.5885673, 0.5891175, 0.5900469, 0.5872564, 0.5918365, 0.5891852, 0.5885835, 0.5996623, 0.598134, 0.5915756, 0.591733, 0.5891495, 0.5903072, 0.5935903, 0.5963387, 0.5999141, 0.5851364, 0.5902591, 0.5962033, 0.5950189, 0.5869875, 
431.000, 0.5672073, 0.5791354, 0.5865922, 0.5772252, 0.5928588, 0.5874515, 0.5847287, 0.5735111, 0.5909386, 0.5810237, 0.5969305, 0.5853071, 0.5838165, 0.5883765, 0.5886273, 0.5866857, 0.5833468, 0.5850701, 0.6006823, 0.5919013, 0.5871286, 0.5830393, 0.5883241, 0.5818362, 0.5813594, 0.5766006, 0.5962071, 0.5901518, 0.5770149, 0.5834413, 0.5858822, 0.5918441, 0.5863976, 0.5909042, 0.5894542, 0.5840969, 0.586266, 0.5867658, 0.5820284, 0.590745, 
432.000, 0.5907578, 0.5862551, 0.5832238, 0.5697384, 0.6050444, 0.6057072, 0.6005731, 0.6011138, 0.6038427, 0.5933175, 0.5948458, 0.6054358, 0.601831, 0.6009045, 0.5941873, 0.5999775, 0.6004124, 0.5887132, 0.6010375, 0.5869293, 0.6035132, 0.5892243, 0.5962048, 0.5915642, 0.5929747, 0.5866332, 0.6010137, 0.596993, 0.6043549, 0.5972266, 0.6036468, 0.6025157, 0.5986152, 0.5987706, 0.6000662, 0.5994582, 0.5930853, 0.6006508, 0.6052089, 0.5939746, 
433.000, 0.5735521, 0.5918694, 0.5827622, 0.5709219, 0.5986657, 0.5894461, 0.5835419, 0.591105, 0.5881963, 0.5774136, 0.5831885, 0.5812201, 0.5837522, 0.5901084, 0.5794549, 0.5874066, 0.5778489, 0.5819969, 0.5828285, 0.5745597, 0.5805483, 0.5804334, 0.5821476, 0.5719142, 0.5853252, 0.5782967, 0.5844812, 0.5866323, 0.5794749, 0.584928, 0.5770693, 0.5827389, 0.5883546, 0.5824337, 0.5985541, 0.5900373, 0.578896, 0.5801282, 0.5952873, 0.5797734, 
434.000, 0.5601869, 0.5625792, 0.5570583, 0.5710974, 0.5901752, 0.5836358, 0.588418, 0.5773511, 0.5859318, 0.5896425, 0.5754871, 0.5863566, 0.5914268, 0.5881472, 0.5797219, 0.5901999, 0.5880609, 0.5906744, 0.5922103, 0.593533, 0.5937309, 0.5842676, 0.5848675, 0.5843449, 0.5919375, 0.5749645, 0.5872746, 0.5881457, 0.5773745, 0.5776453, 0.5885882, 0.5749512, 0.5806117, 0.586792, 0.5945625, 0.596693, 0.5851092, 0.5924826, 0.5985246, 0.5932221, 
435.000, 0.5826373, 0.5829101, 0.588315, 0.5664592, 0.6069522, 0.6073976, 0.5900126, 0.595233, 0.584548, 0.5977125, 0.5767097, 0.5893111, 0.598217, 0.5867329, 0.5853543, 0.5844193, 0.5918679, 0.5770044, 0.5868716, 0.5752864, 0.5956697, 0.5798802, 0.5722461, 0.5868988, 0.5937762, 0.5827951, 0.5916328, 0.582654, 0.5812564, 0.5859694, 0.5890751, 0.589407, 0.5859056, 0.5853376, 0.5797014, 0.5917406, 0.5857234, 0.5752892, 0.5915556, 0.5743642, 
436.000, 0.5765262, 0.5752606, 0.5768027, 0.5793681, 0.5855908, 0.5842161, 0.5845089, 0.5905309, 0.5888572, 0.5764618, 0.6002555, 0.5825868, 0.592607, 0.5917511, 0.5956831, 0.5939803, 0.5919614, 0.5840106, 0.6052928, 0.5805006, 0.5952721, 0.5972171, 0.5900235, 0.5820122, 0.5950127, 0.5829082, 0.6104078, 0.6028504, 0.5860882, 0.6085544, 0.591176, 0.59938, 0.5916047, 0.5803671, 0.6010213, 0.5874643, 0.5949163, 0.5829749, 0.5998421, 0.6022186, 
437.000, 0.5640998, 0.5603871, 0.5548949, 0.5684562, 0.5908017, 0.6012049, 0.5928311, 0.583674, 0.5799356, 0.5952034, 0.5827155, 0.5837259, 0.5867534, 0.5840931, 0.5756288, 0.5844436, 0.5815554, 0.5784693, 0.5928445, 0.5781126, 0.5838223, 0.5767522, 0.5755677, 0.5837126, 0.5877452, 0.5811405, 0.5883746, 0.5881252, 0.5717745, 0.5761337, 0.5844202, 0.5795803, 0.587142, 0.5766501, 0.5704141, 0.5690961, 0.5819144, 0.5837536, 0.5938516, 0.5790162, 
438.000, 0.568593, 0.5717568, 0.5630312, 0.5601063, 0.5841537, 0.5695038, 0.56879, 0.565711, 0.5806074, 0.5606818, 0.5620561, 0.5625262, 0.569056, 0.5685453, 0.5677352, 0.5686402, 0.5623975, 0.5594296, 0.5566521, 0.5597496, 0.577323, 0.5563393, 0.5680299, 0.5627112, 0.5627494, 0.5539579, 0.577373, 0.5718312, 0.5653324, 0.5740514, 0.5629349, 0.5535164, 0.5685644, 0.5714693, 0.5677118, 0.561902, 0.5622644, 0.5714779, 0.5773473, 0.5772691, 
439.000, 0.5628934, 0.557066, 0.5457454, 0.5513721, 0.5871444, 0.5842948, 0.5904465, 0.58111, 0.577713, 0.5720458, 0.5870109, 0.5872273, 0.57197, 0.5809679, 0.590085, 0.5779595, 0.584094, 0.5778055, 0.5873032, 0.5719094, 0.5869756, 0.5779009, 0.5807915, 0.5778489, 0.5810747, 0.5749006, 0.5838614, 0.5718598, 0.5717378, 0.5777082, 0.57195, 0.581018, 0.5840225, 0.5746298, 0.580792, 0.5871968, 0.5839515, 0.5808263, 0.5931535, 0.5746164, 
440.000, 0.5640488, 0.5673094, 0.571384, 0.5582533, 0.581264, 0.5846748, 0.5807314, 0.574861, 0.5669131, 0.5660124, 0.5572748, 0.5722532, 0.5761161, 0.5693116, 0.5598946, 0.5763597, 0.5691395, 0.5548358, 0.5682931, 0.563693, 0.5698366, 0.5606399, 0.5609527, 0.5573773, 0.5725174, 0.5578575, 0.5666614, 0.5697842, 0.5578742, 0.563993, 0.5700011, 0.5599146, 0.5734205, 0.5553598, 0.5604324, 0.5756946, 0.5606351, 0.5639887, 0.563777, 0.5612931, 
441.000, 0.5572724, 0.5457358, 0.5570908, 0.5523543, 0.5672002, 0.5723815, 0.5642862, 0.561964, 0.5694828, 0.5635099, 0.5702591, 0.5727639, 0.5728164, 0.5670576, 0.5679002, 0.5771823, 0.5666552, 0.5702243, 0.5666933, 0.5674829, 0.5784111, 0.5699983, 0.5718942, 0.564796, 0.5730777, 0.5697556, 0.5726795, 0.5672946, 0.5680475, 0.5769472, 0.5649085, 0.5696607, 0.5826907, 0.5728874, 0.5717044, 0.5741286, 0.5723076, 0.5753551, 0.5810866, 0.5725536, 
442.000, 0.5561414, 0.5415688, 0.5492759, 0.5478759, 0.5836387, 0.5824766, 0.5768805, 0.5772791, 0.5682559, 0.5810843, 0.5652003, 0.5726151, 0.5734468, 0.571115, 0.5625286, 0.5702286, 0.5647626, 0.565659, 0.5782223, 0.5659328, 0.5716472, 0.5688891, 0.5594139, 0.5608969, 0.5747862, 0.5622168, 0.5705824, 0.5732036, 0.5607877, 0.5712142, 0.5552101, 0.5797329, 0.5625334, 0.5647578, 0.5730329, 0.5600538, 0.5575619, 0.5668879, 0.5661006, 0.5636315, 
443.000, 0.549511, 0.5618205, 0.5584378, 0.5396376, 0.5674276, 0.5655284, 0.5618229, 0.5607257, 0.5636945, 0.5493913, 0.5547242, 0.5600657, 0.5588603, 0.5579114, 0.5493655, 0.5628853, 0.5550556, 0.5575171, 0.5419121, 0.5504298, 0.5615988, 0.5649862, 0.5591755, 0.5574002, 0.561739, 0.5581336, 0.5679512, 0.5655208, 0.5430751, 0.5459433, 0.5664825, 0.5575881, 0.5580115, 0.5607786, 0.5545974, 0.552875, 0.552783, 0.5565262, 0.5678773, 0.5569072, 
444.000, 0.5543609, 0.5378356, 0.5445409, 0.5513911, 0.5719481, 0.5705485, 0.5738506, 0.5791507, 0.5646219, 0.5624642, 0.57054, 0.5682893, 0.5806847, 0.5680342, 0.5696616, 0.568284, 0.5624909, 0.5621057, 0.5732427, 0.5618157, 0.5741029, 0.5700669, 0.5698047, 0.5715399, 0.5765872, 0.5668797, 0.5784602, 0.5764141, 0.568068, 0.5765929, 0.5711374, 0.5759974, 0.5746384, 0.5702691, 0.5721107, 0.5718098, 0.5678396, 0.5665989, 0.5765948, 0.5665746, 
445.000, 0.5516572, 0.5549469, 0.561842, 0.5346894, 0.5709133, 0.5724669, 0.5620017, 0.572031, 0.5537009, 0.5628977, 0.5673423, 0.5586329, 0.5541873, 0.5678067, 0.5523944, 0.563488, 0.5550723, 0.5611434, 0.5682044, 0.5556121, 0.564992, 0.5597706, 0.5576448, 0.5501738, 0.5494971, 0.5483723, 0.5537562, 0.5592427, 0.5446339, 0.5599418, 0.542654, 0.5519657, 0.5567608, 0.5547743, 0.5526204, 0.5566292, 0.5516233, 0.5611506, 0.5537887, 0.5553451, 
