Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
782.000, 0.9131093, 0.8868036, 0.869276, 0.8316102, 0.8355908, 0.83813, 0.9072866, 0.8535514, 0.9308119, 0.8639965, 0.9513764, 0.9658628, 0.894896, 0.9656043, 0.9807253, 0.9598761, 0.8937187, 0.9471831, 0.9681778, 0.9431548, 0.9469757, 0.8869858, 0.9280791, 0.9292879, 0.9788451, 0.9141846, 0.8931322, 0.9100738, 0.9060335, 0.8596835, 0.8855124, 0.9076009, 0.9104857, 0.8627882, 0.9009423, 0.9478564, 0.9242797, 0.8778672, 0.8787198, 0.9200878, 0.8666196, 0.9160385, 0.8969393, 0.8482189, 0.8889456, 0.8639631, 0.803793, 0.8656516, 0.8459644, 0.8266993, 0.8363585, 0.8310933, 0.8564363, 0.8565993, 0.8425455, 0.8834968, 0.8116913, 0.8247938, 0.8646049, 0.8533273, 0.8617268, 0.8602095, 0.7886462, 0.814311, 0.7927737, 0.8367581, 0.8163662, 0.8672681, 0.8134875, 0.8538227, 0.7832484, 0.791079, 0.7593179, 0.8291063, 
783.000, 1.018133, 1.024448, 0.9986229, 0.988255, 0.9966917, 1.017948, 0.9408975, 1.035504, 1.004535, 1.008797, 1.053659, 0.9787183, 0.9863544, 0.9910669, 0.9688582, 0.9733863, 1.016276, 1.073931, 1.008338, 1.004191, 1.023031, 1.017714, 0.9886742, 0.9511414, 1.056868, 1.056758, 0.9565806, 0.9865375, 1.034155, 0.934866, 0.9660211, 0.9244628, 1.032222, 1.024805, 0.9586296, 1.035153, 1.016064, 1.020247, 1.01398, 0.9677696, 0.9604893, 0.953155, 0.935216, 0.916347, 1.045631, 0.9795494, 0.8766227, 0.9371352, 0.8696246, 0.9325042, 0.927804, 0.9256992, 0.9177556, 0.9046664, 0.8796606, 0.861598, 0.9443836, 0.8510504, 0.9349174, 0.8284211, 0.8566251, 0.8814435, 0.856554, 0.8638592, 0.887259, 0.8791342, 0.8792138, 0.8292637, 0.8589921, 0.876184, 0.8289742, 0.8279457, 0.8297715, 0.8220744, 
784.000, 0.9357243, 0.9688768, 0.9624333, 0.9256759, 0.9438262, 0.8899484, 0.9205174, 0.9371333, 1.031705, 0.9674201, 0.8794808, 0.9329476, 0.8906999, 0.8353362, 0.8505821, 0.9106174, 0.8578782, 0.8525534, 0.828208, 0.9131541, 0.8804989, 0.8722224, 0.8162017, 0.8891563, 0.8360877, 0.8216033, 0.8242116, 0.844789, 0.8436756, 0.8427548, 0.8351502, 0.835115, 0.8695946, 0.8469377, 0.8543825, 0.8671384, 0.8182907, 0.7796574, 0.8296585, 0.8455596, 0.768528, 0.8124599, 0.7910457, 0.807384, 0.8387861, 0.8208356, 0.8381834, 0.7731872, 0.7346025, 0.7828331, 0.7625337, 0.7648144, 0.7328305, 0.7744007, 0.7660317, 0.8184185, 0.7111244, 0.7787795, 0.7170768, 0.7244487, 0.7503157, 0.7212787, 0.6842585, 0.7020683, 0.7380357, 0.7184691, 0.6883826, 0.6928344, 0.7505593, 0.7197156, 0.7052402, 0.7349057, 0.6806364, 0.6893682, 
785.000, 0.7823095, 0.8115797, 0.7847195, 0.8426156, 0.8076696, 0.7678342, 0.7743263, 0.8009539, 0.7503524, 0.7372456, 0.7088943, 0.7097421, 0.7047734, 0.6645722, 0.6665936, 0.6856694, 0.7155075, 0.7069807, 0.6853962, 0.7153997, 0.6555128, 0.6404185, 0.7068267, 0.6914296, 0.6615887, 0.6782479, 0.6894846, 0.6727099, 0.6344776, 0.6619797, 0.680501, 0.6533318, 0.6388569, 0.6455851, 0.5872197, 0.6455808, 0.6630487, 0.620563, 0.6179333, 0.6861238, 0.681601, 0.6218052, 0.6456747, 0.6531167, 0.6088772, 0.6136475, 0.6013141, 0.6190705, 0.6138997, 0.6199322, 0.5775576, 0.6085544, 0.5744567, 0.5729208, 0.5900269, 0.6036849, 0.573678, 0.6009808, 0.5471425, 0.5535102, 0.5895786, 0.5659494, 0.547596, 0.5933008, 0.5359626, 0.528811, 0.5515933, 0.5754075, 0.5767589, 0.5814714, 0.5477567, 0.5339508, 0.5399976, 0.554688, 
786.000, 0.6258011, 0.6549172, 0.6618247, 0.586463, 0.6146894, 0.6214581, 0.6131096, 0.6091037, 0.5920739, 0.5815301, 0.5804272, 0.582715, 0.5920615, 0.5462098, 0.5809689, 0.6293221, 0.5651698, 0.5442553, 0.5372376, 0.560472, 0.601378, 0.5942597, 0.5383263, 0.5453901, 0.5494399, 0.5399075, 0.5702438, 0.5298743, 0.5372953, 0.5316019, 0.5533905, 0.553472, 0.5349941, 0.5436206, 0.5477853, 0.5584278, 0.558579, 0.5332217, 0.5572023, 0.5044923, 0.5301447, 0.5366797, 0.5157671, 0.5596657, 0.5364552, 0.5280981, 0.5233045, 0.5198779, 0.538168, 0.5316615, 0.5300493, 0.5141697, 0.5049896, 0.5103254, 0.5146823, 0.4735389, 0.5241246, 0.4773345, 0.4715457, 0.4911785, 0.4911237, 0.4695716, 0.473999, 0.472724, 0.4812284, 0.4817586, 0.4828906, 0.4562449, 0.4627385, 0.4855289, 0.4738164, 0.4755645, 0.4681225, 0.4310298, 
787.000, 0.5740504, 0.5616269, 0.5517035, 0.5821333, 0.5712757, 0.5721354, 0.5960021, 0.5714455, 0.596849, 0.5939069, 0.5696859, 0.6059837, 0.5600634, 0.5805864, 0.6430197, 0.5854669, 0.5566449, 0.5480576, 0.6417761, 0.5579386, 0.5719366, 0.5826693, 0.5909176, 0.5817428, 0.5811319, 0.5689864, 0.5577455, 0.6035776, 0.5698862, 0.5590453, 0.5920997, 0.5917339, 0.5357909, 0.6029983, 0.5283256, 0.5814815, 0.5361004, 0.5368304, 0.5190086, 0.6020608, 0.5245667, 0.5589371, 0.5803576, 0.5277705, 0.5807419, 0.5587559, 0.5497694, 0.6038847, 0.5266457, 0.5387869, 0.5487447, 0.5254145, 0.5361648, 0.479435, 0.5371447, 0.5688171, 0.5264645, 0.5363727, 0.5166249, 0.5171742, 0.5809588, 0.5160332, 0.5168962, 0.5360546, 0.5258932, 0.5269389, 0.5159969, 0.534791, 0.5159554, 0.5069466, 0.4967513, 0.5176148, 0.4785619, 0.5354629, 
788.000, 0.5191817, 0.5578804, 0.5563045, 0.5197601, 0.5559483, 0.5577331, 0.5389147, 0.5654902, 0.5342846, 0.5570974, 0.6245637, 0.6026659, 0.6055727, 0.5898819, 0.610517, 0.599299, 0.6451421, 0.6050572, 0.5857644, 0.625536, 0.6264772, 0.6140347, 0.6101365, 0.5906072, 0.6152296, 0.5925808, 0.6341543, 0.6001897, 0.5900059, 0.5712924, 0.6109552, 0.6223612, 0.634778, 0.6209884, 0.6065278, 0.6279693, 0.6473446, 0.6296515, 0.5913734, 0.5839238, 0.6252017, 0.5902271, 0.6033368, 0.6263018, 0.5694833, 0.5926828, 0.5667748, 0.5933166, 0.6039653, 0.5665293, 0.6000834, 0.6101007, 0.6113372, 0.5830069, 0.6031528, 0.5707178, 0.6040602, 0.5686522, 0.5658121, 0.5816746, 0.5472307, 0.5713797, 0.5453305, 0.5591793, 0.5953202, 0.5706463, 0.5837145, 0.5794563, 0.5621161, 0.5533285, 0.5608206, 0.544157, 0.5676012, 0.5489058, 
789.000, 0.6891775, 0.7060618, 0.7352805, 0.7211742, 0.7345629, 0.7175574, 0.7506824, 0.8098397, 0.8196878, 0.7918072, 0.8266802, 0.8688693, 0.813128, 0.8277426, 0.8178639, 0.8458109, 0.7972856, 0.8449321, 0.8571682, 0.7928276, 0.8145194, 0.8243332, 0.8193297, 0.7963872, 0.8563519, 0.8012915, 0.7732716, 0.8076744, 0.7860365, 0.7805166, 0.8148704, 0.8076792, 0.8011279, 0.8129377, 0.8215618, 0.8341122, 0.7639461, 0.8112621, 0.8240018, 0.7753344, 0.7609529, 0.7681799, 0.7869754, 0.7863135, 0.7389426, 0.7858348, 0.8347955, 0.7939005, 0.7452331, 0.8172116, 0.8422241, 0.7687535, 0.7492795, 0.7423315, 0.771697, 0.7965298, 0.744308, 0.7715054, 0.7553754, 0.7756329, 0.7531385, 0.7311268, 0.7333183, 0.74756, 0.7451477, 0.7600021, 0.7251492, 0.7313328, 0.7269015, 0.6874056, 0.6941643, 0.7493362, 0.7358694, 0.7320304, 
790.000, 0.8311114, 0.902462, 0.9269729, 0.853756, 0.8859935, 0.8468089, 0.8772364, 0.8538885, 0.8954062, 0.8967872, 0.9765482, 0.952877, 0.9571896, 0.9853034, 0.8814583, 0.8952937, 0.9341898, 0.8873463, 0.9528193, 0.8881807, 0.9346309, 0.9390326, 0.8993726, 0.8721104, 0.9570971, 0.9124107, 0.9113927, 0.9267612, 0.864295, 0.9157758, 0.8680706, 0.907207, 0.9127231, 0.9334288, 0.896605, 0.8628073, 0.8570967, 0.8214889, 0.8491874, 0.9180422, 0.7997527, 0.9070988, 0.8483725, 0.9007936, 0.808032, 0.8334394, 0.8172393, 0.8044848, 0.8002934, 0.8488779, 0.7689176, 0.8696852, 0.8389316, 0.8297606, 0.8393607, 0.8327088, 0.8082023, 0.8280029, 0.7522044, 0.8054175, 0.8018827, 0.7795954, 0.772161, 0.8236728, 0.7209916, 0.7981381, 0.7564211, 0.7750344, 0.7731433, 0.7167387, 0.7928648, 0.7503986, 0.723619, 0.7722592, 
791.000, 0.8084064, 0.8390594, 0.8277874, 0.7894955, 0.8648543, 0.9188027, 0.8841977, 0.9553475, 0.8318653, 0.8155417, 0.8992305, 0.8626714, 0.8925657, 0.8641243, 0.8973117, 0.9467106, 0.890624, 0.8272877, 0.7832546, 0.8623219, 0.9388132, 0.9145803, 0.8493295, 0.8207035, 0.8896837, 0.7988644, 0.8334446, 0.8086667, 0.8049102, 0.8855658, 0.7979622, 0.8494778, 0.7800102, 0.7930889, 0.8222857, 0.8205905, 0.8314314, 0.7701154, 0.7997737, 0.7684808, 0.8638144, 0.7773614, 0.7621851, 0.8044977, 0.8064804, 0.800087, 0.758285, 0.786119, 0.7185345, 0.7677202, 0.7783709, 0.76825, 0.737289, 0.7361407, 0.712244, 0.6983452, 0.8050089, 0.627821, 0.7174196, 0.6665435, 0.6626868, 0.6715302, 0.7367363, 0.7001595, 0.7203584, 0.6779022, 0.770287, 0.6431804, 0.6903367, 0.7191296, 0.7230043, 0.7216249, 0.7069058, 0.5828152, 
792.000, 1.084554, 0.853447, 0.9468803, 0.9269319, 0.8865132, 0.9411879, 0.9770565, 0.8029275, 0.9535322, 0.883842, 0.9569726, 0.9020233, 0.7806759, 0.8201447, 0.8856897, 0.8776188, 0.8507676, 0.8208375, 0.9114347, 0.8337278, 0.8734918, 0.7922916, 0.8714948, 0.8348479, 0.7986627, 0.803628, 0.7686234, 0.8083811, 0.7515302, 0.8699713, 0.8232865, 0.7909079, 0.7374802, 0.8083653, 0.7725759, 0.822782, 0.8606086, 0.822279, 0.7594428, 0.7985959, 0.794004, 0.750463, 0.7374616, 0.7679443, 0.6778598, 0.7032561, 0.7638116, 0.8092003, 0.7218037, 0.7094827, 0.6917095, 0.8212481, 0.7336516, 0.7639337, 0.7238092, 0.7553225, 0.6777434, 0.719646, 0.6405253, 0.7284822, 0.7339563, 0.6779714, 0.6329803, 0.6679373, 0.6593261, 0.6431432, 0.6053233, 0.6539483, 0.6267633, 0.6578808, 0.6164279, 0.6731071, 0.5868487, 0.6553884, 
793.000, 0.9989228, 0.9591208, 0.9360046, 0.8814111, 1.024348, 0.9578266, 0.8328633, 0.9334698, 0.8808284, 0.8200312, 0.861062, 0.7205143, 0.8373566, 0.8152242, 0.7308574, 0.898036, 0.8939843, 0.7869, 0.7451973, 0.8698978, 0.7721334, 0.8518944, 0.7928538, 0.7517304, 0.7408438, 0.8535604, 0.7690296, 0.7213454, 0.7410536, 0.828022, 0.7109833, 0.7465229, 0.7234578, 0.7394457, 0.7025051, 0.7545633, 0.7027783, 0.8238549, 0.7306552, 0.685318, 0.7433805, 0.7533808, 0.7977071, 0.7315035, 0.7756834, 0.6648493, 0.6234279, 0.7385116, 0.632782, 0.7439132, 0.6739826, 0.6774507, 0.6575046, 0.6298738, 0.6303105, 0.6043115, 0.66327, 0.6457109, 0.6775746, 0.5852151, 0.6056747, 0.6575136, 0.6025128, 0.5928206, 0.5882092, 0.6000113, 0.620225, 0.6430626, 0.5884738, 0.6380897, 0.5865283, 0.6258559, 0.6405249, 0.5597267, 
794.000, 0.6275029, 0.6996346, 0.6777453, 0.7097631, 0.6793308, 0.6887093, 0.6554117, 0.6588554, 0.6769938, 0.6364818, 0.6175065, 0.6160026, 0.6093063, 0.6179585, 0.6357303, 0.6006608, 0.6008725, 0.6177421, 0.607223, 0.6003432, 0.6266336, 0.6380315, 0.6270161, 0.6079192, 0.6456685, 0.5496802, 0.5905056, 0.5724053, 0.5817447, 0.5655279, 0.5983529, 0.5902748, 0.5816355, 0.5647726, 0.6261382, 0.59026, 0.5811319, 0.5910015, 0.5902038, 0.5398364, 0.5571022, 0.5649962, 0.5415301, 0.5731006, 0.5665665, 0.5404201, 0.563735, 0.5729985, 0.5241623, 0.5489426, 0.5815458, 0.5895071, 0.5561929, 0.5478091, 0.5324578, 0.5391293, 0.5260205, 0.539855, 0.5569463, 0.5166888, 0.4949002, 0.5248766, 0.5028963, 0.5095892, 0.5172873, 0.5104294, 0.5331759, 0.4891543, 0.5100646, 0.4892664, 0.5029068, 0.5563707, 0.5037665, 0.5089412, 
795.000, 0.6072049, 0.6248035, 0.5967441, 0.6093307, 0.6098099, 0.625627, 0.6176729, 0.5629873, 0.5943575, 0.5854931, 0.6063232, 0.6069765, 0.5724521, 0.5857568, 0.5832782, 0.5942788, 0.5902085, 0.5942998, 0.5860863, 0.5957217, 0.5923257, 0.5596676, 0.576468, 0.5839782, 0.5931358, 0.6177478, 0.6028757, 0.5992656, 0.5998092, 0.5961895, 0.5949521, 0.6018434, 0.5865397, 0.5844855, 0.5710478, 0.5877647, 0.5693817, 0.6002741, 0.5719423, 0.5888276, 0.598475, 0.5995893, 0.5863533, 0.5794773, 0.5554004, 0.5943213, 0.5597873, 0.5714607, 0.61164, 0.6127019, 0.5596089, 0.5710959, 0.5606594, 0.5536075, 0.5513873, 0.5847187, 0.5498786, 0.5791416, 0.5628462, 0.5565405, 0.5944357, 0.5776358, 0.5608416, 0.5812073, 0.5647869, 0.5459628, 0.5404501, 0.575808, 0.5586038, 0.5558567, 0.5574937, 0.5431695, 0.5557122, 0.5615921, 
796.000, 0.5816731, 0.5771704, 0.5937328, 0.5891476, 0.5819573, 0.6105304, 0.5748944, 0.6403618, 0.6359634, 0.6192899, 0.6451344, 0.6401763, 0.6818857, 0.6665578, 0.6758986, 0.6765146, 0.6358213, 0.6666236, 0.6509428, 0.6412082, 0.6699719, 0.6498237, 0.6398211, 0.6194978, 0.6500211, 0.621182, 0.6473513, 0.6402025, 0.6403399, 0.6322842, 0.6400471, 0.6711674, 0.6341081, 0.6609659, 0.6554208, 0.6554866, 0.6605024, 0.656549, 0.658195, 0.5839677, 0.6478438, 0.6318583, 0.6223593, 0.6249437, 0.7001486, 0.6095738, 0.6356268, 0.6546211, 0.6129336, 0.6312199, 0.6247764, 0.6172676, 0.6576304, 0.609858, 0.6436367, 0.6155758, 0.6421809, 0.6169262, 0.6314139, 0.5848289, 0.5880585, 0.6109242, 0.5848408, 0.5805211, 0.6059766, 0.5840588, 0.573225, 0.5928197, 0.5936675, 0.5889239, 0.5747151, 0.5812206, 0.5859342, 0.5650716, 
797.000, 0.6429706, 0.6181426, 0.6786289, 0.6996956, 0.6422973, 0.697145, 0.7375393, 0.6908331, 0.7207346, 0.7219791, 0.7827692, 0.7771378, 0.8143201, 0.7158041, 0.7702713, 0.7592549, 0.6918755, 0.7610192, 0.7825074, 0.7575579, 0.7401075, 0.7376342, 0.7356038, 0.7580962, 0.7795544, 0.7163253, 0.6596799, 0.7682533, 0.7090201, 0.7061687, 0.7239099, 0.7173543, 0.6564956, 0.6851039, 0.7081242, 0.6708131, 0.7093673, 0.6559386, 0.7236972, 0.6922092, 0.705205, 0.6618886, 0.6820965, 0.6677904, 0.6725297, 0.6541553, 0.7410622, 0.7551661, 0.6215429, 0.6940269, 0.7070389, 0.6322203, 0.6743593, 0.6419177, 0.6660585, 0.6716223, 0.5849657, 0.6172824, 0.6370649, 0.6588645, 0.6469288, 0.6609383, 0.6537766, 0.5787206, 0.612421, 0.5892954, 0.5711231, 0.5605454, 0.5661178, 0.6256623, 0.5543666, 0.6045551, 0.5570164, 0.6046367, 
798.000, 0.8294449, 0.7600708, 0.8376021, 0.8125691, 0.7559204, 0.8768063, 0.7733359, 0.7349257, 0.8294067, 0.9921823, 0.8896222, 0.8299756, 0.9741936, 0.98107, 0.8276529, 0.9050174, 0.8994241, 0.9034142, 0.7861352, 0.8555522, 0.8301096, 0.8651195, 0.7916231, 0.7876296, 0.9023137, 1.010795, 0.9043288, 0.8756733, 0.8618259, 0.8848143, 0.785368, 0.7931871, 0.8580375, 0.8124652, 0.8058181, 0.9086862, 0.9377789, 0.8336391, 0.765862, 0.8451762, 0.7915635, 0.8273268, 0.7959142, 0.7869525, 0.7996631, 0.7325497, 0.6919751, 0.8424582, 0.7076716, 0.7098937, 0.7307186, 0.7787647, 0.675693, 0.7292128, 0.7017498, 0.6278009, 0.7574139, 0.673624, 0.6735582, 0.6496186, 0.7162261, 0.641273, 0.7519488, 0.7186985, 0.6900506, 0.6479526, 0.700808, 0.6830907, 0.7171116, 0.6975875, 0.673347, 0.6341276, 0.6697803, 0.708909, 
799.000, 0.9552746, 0.8361573, 1.00913, 1.034503, 0.9076185, 0.918066, 1.067609, 1.05395, 1.127048, 1.076394, 0.8935285, 1.069415, 1.066698, 1.052511, 0.9456825, 1.035969, 1.150216, 1.053505, 0.967485, 1.028249, 1.003472, 1.043888, 0.9751177, 1.042221, 1.045089, 0.8296161, 0.9693837, 0.8797002, 0.9122252, 0.8569694, 0.9880538, 0.950912, 0.9921207, 0.8507643, 1.018987, 0.9348965, 0.9715152, 0.890152, 0.9623046, 0.8725834, 0.9018149, 0.8566217, 0.7921934, 0.8125224, 0.8535247, 0.8353605, 0.8518972, 0.9094257, 0.8357201, 0.8857956, 0.7819629, 0.8202796, 0.9179511, 0.8655243, 0.7881365, 0.8019867, 0.7808213, 0.7451549, 0.8575149, 0.7625437, 0.7272615, 0.7717557, 0.7783675, 0.7823925, 0.7405467, 0.7707257, 0.7211866, 0.6952472, 0.8045406, 0.7105145, 0.6970739, 0.8028936, 0.7501945, 0.6928802, 
800.000, 1.058047, 1.147775, 0.8983617, 1.079705, 0.9006128, 0.9638958, 1.040052, 0.9482579, 0.9977479, 0.9815779, 0.9023852, 0.868053, 0.9157791, 0.9047613, 0.9125123, 0.8209162, 0.8838611, 0.8296566, 0.9514208, 0.8599257, 0.8029647, 0.8318124, 0.8849583, 0.8460221, 0.8901663, 0.8605018, 0.8435249, 0.8140607, 0.8978758, 0.8983417, 0.8619819, 0.9107151, 0.8036056, 0.8343487, 0.8050442, 0.8990402, 0.790381, 0.7846217, 0.7370858, 0.9023633, 0.7459531, 0.7610183, 0.7836347, 0.8716931, 0.7351022, 0.7674317, 0.7128434, 0.8182883, 0.7211175, 0.8576641, 0.691896, 0.8156524, 0.7132783, 0.7097845, 0.6784391, 0.7323861, 0.6715484, 0.7207265, 0.690424, 0.7277937, 0.8154969, 0.7426157, 0.6780357, 0.6929479, 0.677752, 0.6804399, 0.6733971, 0.6326718, 0.6631889, 0.6931958, 0.6192684, 0.6661553, 0.6196485, 0.6193695, 
801.000, 0.91395, 1.035492, 0.9938021, 0.8171539, 0.9153876, 0.9551587, 0.8837628, 0.9548492, 0.8214312, 0.8490171, 0.8178244, 0.7431946, 0.791748, 0.8485432, 0.7915378, 0.8198266, 0.9147091, 0.7645388, 0.7627358, 0.7652411, 0.7962217, 0.7665195, 0.7626901, 0.6970887, 0.7413764, 0.7356834, 0.7631187, 0.7642798, 0.8140488, 0.7627273, 0.6728759, 0.7608652, 0.6537008, 0.7862492, 0.7194643, 0.7879763, 0.7635293, 0.7895136, 0.6538386, 0.7359853, 0.7398911, 0.7644453, 0.6719365, 0.6932631, 0.739758, 0.6935878, 0.6377816, 0.7394714, 0.7158761, 0.6719518, 0.7159467, 0.6501813, 0.6525106, 0.6148973, 0.6719632, 0.5968299, 0.6508598, 0.5788264, 0.6145468, 0.5794177, 0.5760322, 0.650311, 0.6327615, 0.6697712, 0.6129098, 0.6726718, 0.5953898, 0.6311979, 0.5965819, 0.6132946, 0.5788445, 0.6339164, 0.614573, 0.5310855, 
802.000, 0.8799891, 0.8724179, 0.7319107, 0.8540678, 0.7657514, 0.8903666, 0.9673491, 0.8290715, 0.8586969, 0.8346319, 0.741044, 0.8032579, 0.7606993, 0.7258468, 0.7600908, 0.7094846, 0.6520038, 0.6678581, 0.7217231, 0.7184319, 0.8207884, 0.6999955, 0.6414723, 0.787261, 0.7709699, 0.6621919, 0.6678739, 0.6888285, 0.6012731, 0.7130923, 0.7002831, 0.626833, 0.6992888, 0.5972042, 0.7293468, 0.6601028, 0.6153426, 0.6139331, 0.5931635, 0.6510096, 0.5835557, 0.6329122, 0.6399584, 0.7132945, 0.606039, 0.6184359, 0.7030306, 0.6568751, 0.5749545, 0.6382694, 0.5417151, 0.5735698, 0.5432882, 0.5635929, 0.5498681, 0.5945311, 0.5089035, 0.572587, 0.5276361, 0.5665293, 0.5580959, 0.5256939, 0.5422258, 0.480854, 0.4969926, 0.5332108, 0.4856248, 0.4860363, 0.5059733, 0.5216756, 0.4819531, 0.534308, 0.4810781, 0.4687471, 
803.000, 0.634511, 0.6825914, 0.620307, 0.6380024, 0.5845809, 0.544733, 0.5858021, 0.6412749, 0.5058851, 0.5872812, 0.5469232, 0.5028539, 0.4945841, 0.5484338, 0.5034084, 0.5254478, 0.5824165, 0.5703669, 0.5430107, 0.5918431, 0.5200253, 0.5160046, 0.536293, 0.520081, 0.5317121, 0.6360602, 0.5383677, 0.5480285, 0.5515857, 0.5644903, 0.5305409, 0.5430427, 0.5441899, 0.5912852, 0.4491682, 0.5083151, 0.4880452, 0.5197434, 0.5045772, 0.5372519, 0.4834056, 0.5066171, 0.4602647, 0.4916248, 0.5337591, 0.5164423, 0.4365458, 0.4783883, 0.4604549, 0.4750361, 0.4473715, 0.4411273, 0.4788914, 0.4502735, 0.4891357, 0.4772658, 0.4684615, 0.4538836, 0.4351683, 0.3987112, 0.4561987, 0.4373522, 0.437439, 0.4815149, 0.4414878, 0.4105763, 0.3909755, 0.4635649, 0.4310818, 0.398787, 0.4316158, 0.397943, 0.3991342, 0.4030347, 
804.000, 0.5333524, 0.5960817, 0.5688219, 0.5706267, 0.5432425, 0.5250163, 0.5366321, 0.5713491, 0.5854936, 0.6058469, 0.5792971, 0.6520734, 0.6036496, 0.6535788, 0.5997143, 0.6000643, 0.6521859, 0.6426234, 0.5216532, 0.6197052, 0.6342473, 0.6387734, 0.5829711, 0.5866323, 0.6402426, 0.5547223, 0.599359, 0.6157365, 0.5750065, 0.5910306, 0.5547357, 0.5523572, 0.6134124, 0.546422, 0.613431, 0.5607681, 0.5961766, 0.5814285, 0.6254954, 0.4807687, 0.5423589, 0.5531254, 0.5730319, 0.5638981, 0.6371126, 0.5932493, 0.5529809, 0.6223693, 0.5098176, 0.4786134, 0.6378322, 0.5647984, 0.5371394, 0.4914823, 0.5100265, 0.5368099, 0.5121326, 0.495441, 0.5050826, 0.5130463, 0.491611, 0.4944849, 0.4798541, 0.5357842, 0.4914503, 0.4779291, 0.4742379, 0.4449487, 0.5256152, 0.5257936, 0.4898615, 0.4865322, 0.467732, 0.4993067, 
805.000, 0.635869, 0.5702057, 0.6323638, 0.6141806, 0.6213155, 0.6493049, 0.650938, 0.6171083, 0.6564856, 0.6734157, 0.6666017, 0.7707119, 0.6533937, 0.6561399, 0.7318573, 0.6644435, 0.7218776, 0.7205772, 0.6675758, 0.7413063, 0.6535435, 0.6980166, 0.7089148, 0.8073258, 0.707664, 0.7100291, 0.8094387, 0.7413216, 0.6780963, 0.6339917, 0.6797786, 0.6819997, 0.6693764, 0.6881771, 0.6547871, 0.6705995, 0.6521835, 0.7522926, 0.6180501, 0.7904048, 0.5808077, 0.6303482, 0.6541553, 0.5846953, 0.6064816, 0.6582479, 0.639009, 0.6328645, 0.6362133, 0.6722603, 0.6033368, 0.6249075, 0.621347, 0.618361, 0.6012473, 0.6757169, 0.5893164, 0.6003437, 0.6296215, 0.6091437, 0.618125, 0.5564141, 0.5816231, 0.633008, 0.5692368, 0.5068769, 0.5416846, 0.603447, 0.6039524, 0.5351982, 0.5235119, 0.5895963, 0.5117683, 0.5637407, 
806.000, 0.6784358, 0.7282386, 0.6929097, 0.7024474, 0.7201161, 0.7004504, 0.639111, 0.7620034, 0.6792612, 0.7171822, 0.7993808, 0.7505627, 0.819489, 0.8516784, 0.7486496, 0.8222556, 0.7938981, 0.8145261, 0.7611032, 0.804153, 0.7828221, 0.8148632, 0.7274566, 0.7224698, 0.7860179, 0.8145194, 0.7982178, 0.7457452, 0.8199673, 0.7870369, 0.6732478, 0.7566328, 0.6977949, 0.7920504, 0.7621627, 0.8186374, 0.7793417, 0.7572932, 0.7752767, 0.7309666, 0.720252, 0.7445917, 0.7577243, 0.7490478, 0.7866683, 0.7567959, 0.6990304, 0.8000326, 0.7465034, 0.7216496, 0.7213078, 0.7333736, 0.721211, 0.6752362, 0.6882114, 0.6574244, 0.7517314, 0.6474571, 0.7022347, 0.6585197, 0.6252389, 0.7136278, 0.6697893, 0.7145486, 0.7083583, 0.7096395, 0.7470646, 0.7036481, 0.6817303, 0.6908669, 0.7050648, 0.665524, 0.6911044, 0.6257787, 
807.000, 1.011847, 0.9632721, 1.083659, 0.9603891, 0.9878244, 1.017305, 1.116607, 0.9619904, 1.115459, 1.080948, 1.126962, 1.214408, 1.090318, 1.05485, 1.04853, 1.054611, 1.054593, 1.053506, 1.047439, 1.086045, 1.055506, 1.057477, 1.049704, 1.119741, 1.059196, 1.020567, 1.02222, 1.051764, 0.9919147, 0.915906, 1.164951, 1.025665, 1.049357, 1.027062, 1.021945, 0.9952474, 0.8677607, 0.9917607, 0.9398603, 1.013794, 0.9648767, 0.9384823, 0.940064, 0.9415174, 0.9988313, 0.9956307, 1.05305, 0.9718003, 0.9137578, 0.9111972, 0.9683061, 0.9697466, 0.9421935, 0.9636483, 0.8913226, 0.9899049, 0.9449687, 0.8881736, 0.9662476, 0.8298488, 0.8865981, 0.8939309, 0.8259482, 0.9948421, 0.829917, 0.8524761, 0.7946901, 0.8480062, 0.8680096, 0.8511782, 0.7762303, 0.8477445, 0.8132071, 0.8672967, 
