wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
440,000;-0,002106667;-0,001892567;-0,001594067;-3,814697E-6;0,0008740425;-5,722046E-6;-0,0001368523;0,0005030632;-0,002820969;0,003888607;0,001336098;0,004086018;0,002272129;0,005246162;0,0009489059;9,059906E-5;0,00404644;0,002081394;0,002607822;0,002587318;0,001242638;0,005890846;0,004754543;0,002940655;0,003880024;0,00496006;0,001952171;0,002256393;0,007929325;0,004909515;0,004970074;0,005867004;0,005119801;0,003228664;0,007112026;0,001873493;0,001084328;0,002184391;0,002158165;8,106232E-5;-0,001861572;-0,003581524;0,005362988;0,001904488;0,002037048;0,003262997;0,002956867;0,004321098;0,003293514;0,00219965;0,002074242;0,00791502;0,002172947;0,003180027;0,00417614;0,004105568;0,002902508;0,006969452;0,003898144;0,004266262;0,005057812;0,00481081;0,005199909;0,005328655;0,004106522;0,004836559;0,003334999;0,004181862;0,006019592;0,004104614;0,005860329;0,007266521;0,002325058;0,004969597;0,0009355545;0,00387907;0,001394272;0,001148224;0,002147198;0,001130104;0,0009727478;0,004089832;0,00588131;0,004246712;0,004989147;0,0009570122;0,005995274;0,001008034;0,003061771;0,00714159;0,001937389;0,008098602;0,005091667;0,005766869;0,002911568;-0,001905918;0,005913258;0,006280422;0,003880024;0,002121925;0,006866455;0,001401424;0,002304077;0,005482197;0,009266853;0,00732851;0,00581646;0,002920151;0,002255917;0,002580166;0,0002889633;0,004998207;0,002516747;0,004422665;0,002012253;0,003974438;0,0011549;0,001970768;-0,0003247261;-0,0002374649;0,0008778572;0,0001921654;0,003194809;0,004924774;0,002984524;0,0009441376;0,004309654;0,002029419;0,002726555;0,006921768;0,007331371;0,006015301;0,007944107;0,003869534;0,005977631;-0,0008602142;0,002462387;0,009963036;0,006076813;0,004531384;0,004485607;0,007884026;0,005577087;0,003921986;0,004256725;0,0005950928;0,004820824;0,003298283;0,006933212;0,007857323;0,004154682;0,007151604;0,00425005;0,001171589;0,003965855;0,003772736;0,004181385;0,002225399;0,004169941;0,006222725;0,004870415;0,006052017;
441,000;-0,002770424;-0,002398968;0,0002465248;-0,001176834;-0,00369215;-0,001461029;-0,002026081;0,003716469;0,0005092621;-0,0007605553;0,003588676;0,001168251;0,0004348755;0,00393486;0,0007038116;0,001544952;0,002867699;0,002409458;-0,0003361702;-0,001203537;0,004868507;0,002122402;0,004221916;0,006505013;0,003489017;0,005910397;0,00571394;0,005366802;0,003882885;0,004147053;0,006126881;0,002318382;0,005613327;0,008239746;0,008266926;0,005580425;0,004788876;0,003833294;0,001444817;0,003013611;0,0003800392;0,003698349;0,0035429;0,0005440712;0,000202179;0,004540443;0,00143671;0,006215572;0,007199764;0,005207062;0,003729343;0,002063274;0,003864765;0,003958702;0,002991199;0,005827904;0,003448963;0,006877422;0,003900051;0,006625175;0,003862381;0,003863335;0,007485867;0,006846428;0,003268242;0,004076481;0,008637428;0,005758286;0,005525589;0,00605011;0,005332947;0,008637428;0,009006977;0,004053116;0,002432346;0,0008516312;0,00666523;0,004364014;0,002551079;0,004007339;0,002550125;0,004838467;0,001914501;0,00605917;0,002200127;0,003299236;0,002683163;0,004654408;0,004752636;0,002018929;0,003964901;0,004619598;0,003781319;0,001524925;0,002562523;0,006972313;0,006006718;0,008170605;0,005214691;0,006228924;0,003892899;0,007949829;0,006249905;0,008162022;0,006392956;0,0007491112;0,003722191;0,007072926;0,006020546;-0,002467155;0,001933575;0,0008244514;0,004255772;0,001400948;0,001132488;-0,0007600784;0,001142025;-0,002794743;-0,001075268;0,001095772;0,002484798;0,006215096;0,005030632;0,001020432;0,004274845;0,003976822;0,004693985;0,001426697;0,003826618;0,001000881;0,004046917;0,003942966;0,004951;0,005416393;0,005071163;0,005508423;0,001948357;0,001943588;0,004058361;0,001941204;0,006344318;0,003880501;-8,678436E-5;0,006879807;0,00502491;0,00119257;0,002345562;0,0079422;0,003074169;0,004714012;0,008879662;0,004823685;0,005180836;0,005173206;0,00453949;0,003699303;0,007121563;0,00815773;0,006079674;0,004874229;0,005144596;0,006066322;
442,000;0,00124836;-0,0006303787;-0,001368046;0,000887394;-0,002211094;0,001166821;0,002530098;0,000772953;0,001163483;0,001796722;-0,0001325607;0,001820564;0,00301981;0,003317356;0,00426054;0,003286362;0,002434254;0,003780365;0,004957199;0,004889011;0,003790379;0,005351543;0,005813122;0,007928848;0,006550789;0,005895138;0,009366989;0,007679939;0,00736618;0,005875587;0,00608778;0,007251263;0,004320145;0,007653713;0,003576279;0,007325172;0,008267403;0,002715111;0,004083157;0,0006771088;-1,955032E-5;0,003906727;0,003918171;0,003249645;0,0005850792;0,00162077;0,004072666;0,001641273;0,001780987;0,005753517;0,007223606;0,006112099;0,009192467;0,004412174;0,004351616;0,005089283;0,007311344;0,007423878;0,01011372;0,005328655;0,004271984;0,00486517;0,006690502;0,006305695;0,007376671;0,006487846;0,005892754;0,00535965;0,004589081;0,006764412;0,008220673;0,006931305;0,007216454;0,006286144;0,003101349;0,002779007;0,003404617;0,004627705;0,005788326;0,002352715;0,005260468;0,004208565;0,003645897;0,004843712;0,005171776;0,004675865;0,00410223;0,006221294;0,008939266;0,007870674;0,009212494;0,006370068;0,006118774;0,006912708;0,005718708;0,007530212;0,006419182;0,004308224;0,006953716;0,005234241;0,007957458;0,005583286;0,0076828;0,004327774;0,007125854;0,009295464;0,0103116;0,01065874;0,003148079;0,002746105;-0,0002069473;0,002114296;0,0003066063;0,0005111694;0,001842499;0,003052235;0,0005288124;-0,0001392365;0,005561352;0,005877972;0,004355907;0,003232002;0,003314018;0,004066467;0,005981445;0,008138657;0,004504681;0,00457859;0,008423805;0,006153107;0,003832817;0,004814625;0,007751465;0,008734226;0,008039474;0,004264355;0,008227348;0,008683205;0,008489132;0,01003551;0,002013683;0,007471561;0,00785923;0,006132126;0,005679131;0,008174419;0,007670403;0,004770279;0,007380486;0,006386757;0,007398129;0,007043839;0,007750988;0,005095482;0,008430004;0,008562565;0,00701952;0,007164478;0,007939339;0,007086754;0,00841713;0,008751869;
443,000;-0,006794453;-0,004291058;-0,005390644;-0,007374287;-0,005012989;-0,002270699;-0,004306793;-0,001303673;-0,00186491;-0,004981995;-0,004151344;-0,005498886;-0,005586147;-0,004703045;-0,002968788;-0,0007777214;-0,0009155273;-0,003067493;0,001242161;0,00030756;2,765656E-5;-0,001299381;-0,0008659363;-0,0007839203;-0,00193882;0,001345158;0,001646996;0,0004973412;0,002904892;0,0006966591;-0,0009465218;0,0006513596;0,00324297;-0,000254631;0,0004038811;0,0003428459;8,487701E-5;-0,001377106;-0,002298355;-0,0005044937;-0,003222466;-0,001501083;0,000617981;-0,00346756;-0,003506184;-0,001891136;-0,0003943443;0,0007452965;0,00110817;0,0005254745;-0,001533985;-0,0008025169;0,0001482964;-7,581711E-5;0,0009832382;0,001377583;0,003002644;0,001404285;0,001481056;0,003233433;0,0008816719;0,00492239;0,007120132;0,001171589;0,004671574;0,004700184;0,003229618;0,003609657;0,003715992;0,002698421;0,0004639626;0,001262665;0,002671719;0,0003590584;-0,0002980232;0,001374722;0,00284338;-0,002787113;-0,001690865;0,0003957748;-0,001563072;-0,001252651;-0,000579834;-0,002095222;-0,0004529953;0,002250195;0,003781796;-0,001116276;0,00104475;0,004961491;-0,001907825;0,001792431;0,004470348;-0,0007157326;-0,001312256;-0,001193523;0,001101971;0,003671169;0,0002837181;-0,001022816;0,003273487;0,003288269;0,005418777;0,003532887;0,00287962;0,001183033;0,0006937981;-0,00197506;-0,00360775;-0,002026081;-0,00110054;-0,0003628731;0,0003576279;-0,0005502701;-0,001198769;-0,003806114;-0,00386858;-0,0009098053;-1,907349E-6;-0,003413677;-0,002709866;-0,004403591;-0,002038002;-0,0005726814;-0,000105381;-0,000562191;0,002717972;0,000374794;-5,531311E-5;0,002463818;0,005784512;0,000497818;0,0009016991;0,001115322;0,002718925;-0,001781464;0,001349449;0,00162077;0,002810001;0,0005455017;0,001130104;0,002380848;-0,002307892;0,003012657;0,00122118;0,0001225471;0,00371933;-0,001198292;0,001418591;0,001542091;0,00187397;0,000418663;0,002241611;0,001425743;0,001449108;-0,0005888939;-0,0004048347;0,001597881;0,002477169;0,00189352;0,004162788;0,002663136;
444,000;0,001378059;0,001966476;0,002299309;0,0007562637;0,0006141663;0,002432346;0,00186348;0,002360821;0,002706528;0,001982212;-0,0003361702;0,002693653;0,002361298;0,005809307;0,004180908;0,007650852;0,005024433;0,005053997;0,006151676;0,004835606;0,003821373;0,005064964;0,006683826;0,007097244;0,005598068;0,007599354;0,007779121;0,004821777;0,006527424;0,008686066;0,006990433;0,007899761;0,008993149;0,0107255;0,0100193;0,007626534;0,00628376;0,001513004;0,002887726;0,006134033;0,002350807;0,003205299;0,002559662;0,001378059;0,005205631;0,002851486;0,007035255;0,005562782;0,005814552;0,007795334;0,007077217;0,005979061;0,007264137;0,005723;0,008145809;0,007975578;0,01013613;0,008282661;0,00983572;0,006529331;0,008783817;0,0100193;0,008214474;0,008212566;0,007582664;0,0100832;0,008417606;0,008544445;0,008432865;0,01015282;0,008367062;0,009429932;0,0103159;0,006288528;0,007357597;0,003273964;0,00574398;0,003292561;0,00472641;0,008582115;0,004591942;0,003850937;0,006426811;0,00968647;0,004812241;0,005655289;0,00819397;0,009639263;0,00885725;0,007779598;0,00573349;0,00692749;0,005664349;0,006844521;0,00680685;0,009428978;0,01037598;0,009148598;0,008299828;0,01002407;0,004602432;0,01013803;0,01188087;0,005822659;0,007122993;0,007657528;0,007712841;0,01119518;0,0065341;0,002243519;0,003661156;0,002319813;0,0003385544;0,002559662;0,002783298;0,001290798;0,003250599;0,004320621;0,0004119873;0,003372669;0,003077984;0,006603241;0,006262779;0,00425148;0,006732464;0,009510994;0,005533695;0,006997108;0,006772995;0,005465508;0,004590511;0,006270885;0,004484653;0,006943703;0,007145882;0,008491516;0,007694721;0,006168365;0,006494522;0,00663662;0,009223938;0,00717926;0,006254673;0,009128094;0,008216381;0,007966518;0,006151676;0,009310246;0,006054878;0,006264687;0,008241653;0,005544186;0,007790089;0,007732868;0,009231567;0,007466316;0,00978756;0,009682655;0,006650925;0,008002758;0,009782791;0,00708437;
445,000;-0,001762867;0,000105381;0,000494957;-0,0004081726;0,001383781;-0,001001358;-6,866455E-5;0,0008950233;0,002850533;0,001595497;0,003131866;0,002528667;0,001688957;0,002755642;0,004777908;0,003772259;0,002825737;0,003085613;0,003992081;0,003139496;0,005251408;0,005044937;0,006230354;0,008028984;0,00666666;0,007315636;0,00647974;0,008914948;0,004668713;0,008337021;0,005222797;0,007299423;0,007432461;0,009538651;0,007509708;0,005754471;0,00450182;0,002725124;0,002976894;0,002700329;0,003312588;-0,001548767;0,003273964;0,001938343;0,002349377;0,002157688;0,001112461;0,005680561;0,00739336;0,006876469;0,003971577;0,007478237;0,005609989;0,006755352;0,006016254;0,00755167;0,01000214;0,005260468;0,00736618;0,004249096;0,007517338;0,007016659;0,006258011;0,004835606;0,004553795;0,006989956;0,007733345;0,008131981;0,006186485;0,006811142;0,007945061;0,004621983;0,00838232;0,008385658;0,004005909;0,005906105;0,001485825;0,002216816;0,001477242;0,006437302;0,006374359;0,002766132;0,004741192;0,006621361;0,003850937;0,005684853;0,007290363;0,004875183;0,003298283;0,006588936;0,004837513;0,006588459;0,006402969;0,004448891;0,005085945;0,008455276;0,006826401;0,00722456;0,01130152;0,007550716;0,008787155;0,00540638;0,004025936;0,002975464;0,006240845;0,008319855;0,007678986;0,005464554;0,004220486;0,005047321;0,0004920959;0,001864433;-0,0006451607;0,003904819;0,0001482964;0,005355358;0,0005955696;0,004796982;0,004823685;0,003350735;0,007457733;0,004044533;0,0003185272;0,007215023;0,005409241;0,005270958;0,005141735;0,005009651;0,006770611;0,007582188;0,003656387;0,002140045;0,004607201;0,008289337;0,004014492;0,007387161;0,007976532;0,01046133;0,009261608;0,009066582;0,003096104;0,007276058;0,008379936;0,00656414;0,004676819;0,01094484;0,006054401;0,005521297;0,007811069;0,008872986;0,008399487;0,00749445;0,007158756;0,008882523;0,006651402;0,009278297;0,008290291;0,008747578;0,007770061;0,007286549;0,009627342;0,006728649;
446,000;-0,006045341;-0,002589703;-0,003347874;-0,002699852;-0,00378561;-0,004270077;-0,003463268;-0,002459049;-0,004780769;-0,005883694;-0,002030373;-0,0007348061;-0,002289772;-0,0008773804;-0,0007796288;-0,001140118;0,0006556511;-6,67572E-6;0,001034737;0,00206852;-0,0007619858;0,0007824898;0,002306938;0,006243706;0,002763748;0,004249573;0,003035545;0,005629063;0,002781391;0,004421234;0,004606724;0,0004110336;0,004464626;0,004448891;0,002902508;0,003310204;0,0008683205;-0,00124073;-0,0001306534;-0,001484394;-0,002459049;-0,002106667;0,0004806519;0,002852917;-0,001727581;-0,001327991;-0,001089096;0,001657486;0,0007200241;0,0007863045;0,003665447;0,003717899;0,003379345;0,003201008;0,001497269;0,0008854866;0,002862453;0,002542496;0,004933834;0,002215862;0,003171444;0,00408268;0,002486229;0,005741596;0,006266117;0,004165173;0,005159855;0,004896641;0,003226757;0,003075123;0,003043175;0,004008293;0,003792286;0,004360676;0,001634121;-0,000143528;0,0009799004;-0,00291872;-0,002971649;0,002388477;0,0007266998;-0,00163126;-0,001364708;0,00291872;0,003739834;0,000808239;0,003192425;-0,0002865791;0,004107952;0,006408215;-0,0003972054;0,0004963875;0,003642559;0,001685619;0,003751278;0,001156807;0,002562523;0,004374981;0,002242088;0,006386757;0,003038406;0,003071308;0,005190372;0,004980087;0,003894329;0,0009417534;0,005135059;0,003285885;-3,33786E-6;-0,004845142;-0,0004796982;-9,346008E-5;-0,0006074905;0,002518654;0,0001769066;-0,004056454;-0,003663063;-3,767014E-5;-0,003844738;-0,004359245;-0,003770828;-0,004405022;0,002572536;0,002111435;-0,001413345;0,0004820824;0,007531166;0,002158165;0,001422882;0,003861427;0,002610683;0,004230022;0,002921104;0,001511574;0,001077652;0,003716946;-9,059906E-5;0,002906799;0,00262785;0,001524448;0,005710602;0,000412941;0,003376961;0,0006318092;0,003787994;0,003369808;0,004245281;0,002772808;0,003088474;0,003620625;0,00266552;0,005002022;0,004077435;0,005162239;0,006315231;0,002251625;0,002663136;0,005203724;0,005598068;0,00505352;0,003446102;0,001450062;
447,000;-0,004677296;-0,000272274;-0,004686832;-0,003466129;-0,005728245;-0,002298355;-0,003564835;-0,003405571;-0,002319336;-0,00264883;-0,001554489;-0,003076077;0,0004639626;0,001619339;0,0002565384;-0,0002846718;0,001101971;0,0007858276;0,0009994507;0,002724648;0,004792213;0,0008497238;0,001752853;0,002851486;0,002852917;0,004024982;0,004182339;0,003143311;0,004311085;0,005762577;0,004177094;0,001374245;0,003934383;0,004188061;0,004280567;0,006599426;0,001824379;0,0009841919;-0,0001001358;-0,0004429817;-0,001534462;-0,001367569;-0,001629353;-0,0001106262;0,0006489754;0,001083374;0,002065659;3,528595E-5;-2,384186E-5;0,0006608963;0,002228737;0,001067638;0,003599644;0,002973557;0,00382328;0,002660751;0,002973557;0,004448414;0,007121086;0,004125595;0,006228924;0,00550127;0,005429268;0,004626274;0,00312376;0,005140781;0,005076885;0,004061699;0,004087925;0,006968021;0,004455566;0,006993294;0,005662918;0,004930019;0,001838207;-0,0002465248;0,003112793;0,0009379387;-0,001342773;0,00164938;0,003312111;0,002198219;0,003142357;-0,0007910728;0,00332737;-0,0008063316;0,00135231;0,005868912;0,004597187;0,003432274;0,006237984;0,002207756;0,002040386;0,006307602;0,007732391;0,003894329;0,003571987;0,003020287;0,00750351;0,01002455;0,002983093;0,005261421;0,004479885;0,006268501;0,0005321503;0,004640579;0,008553982;0,006046772;0,002774715;-0,0008840561;-0,002705574;-0,002688408;-0,002296925;-0,00291872;-0,003982067;-0,001628876;-0,003671646;-0,00510788;-0,002205372;0,001040936;-0,0008506775;0,002400398;0,001771927;0,002253532;0,005589962;0,004932404;0,002192497;0,003079414;0,003862858;0,000269413;0,0001101494;0,002472401;0,001570225;0,001477718;0,003498077;0,003393173;0,003616333;0,002761841;0,004827976;0,003831863;0,005023956;0,002011776;0,004664421;0,003458023;0,00257206;0,005271435;0,005809784;0,00361681;0,003715515;0,0003199577;0,004919052;0,002851009;0,002758503;0,004853249;0,00578928;0,003283501;0,004654408;0,007473469;0,006153107;0,005432129;0,005399227;0,0009818077;
448,000;-0,005057335;-0,002810001;-0,004533768;-0,005063534;-0,004659653;-0,003257275;-0,003709316;-0,005975246;-0,005381584;-0,002845764;-0,006325245;-0,005461216;-0,003484249;-0,004639149;-0,0002527237;-0,003955364;0,0004162788;-0,0006508827;0,0002985001;0,0001010895;0,002130032;0,001354694;0,001721859;0,001886368;0,002496243;0,001205921;0,00145483;0,001598358;0,004879951;0,002124786;0,003558636;0,002834797;0,001939774;0,003689766;0,004911423;0,005320549;-0,0002202988;-0,0002212524;-0,001772881;-0,002358437;-0,001759052;-0,004554272;-0,001718998;-0,002593517;-0,001355648;-0,001060486;0,0006790161;-0,001681805;-9,012222E-5;-0,0002346039;0,0004792213;0,001029015;0,000787735;0,001031876;0,002213001;0,002654552;0,001877308;0,0005512238;0,004645824;0,002941132;0,00444603;0,003917217;0,003111362;0,002737522;0,004003525;0,005679131;0,004737377;0,004063606;0,002187729;0,003676891;0,004579544;0,002257347;0,003351688;0,002677441;-0,001259804;-0,001195908;-0,0009360313;-0,001362324;0,0007205009;-0,001027584;0,001795292;8,153915E-5;0,002111912;-0,001997471;0,002094746;0,001235962;0,003642559;-0,0009250641;0,001281738;0,001766205;0,0007500648;0,005469322;0,002548218;0,005112648;0,002039433;0,002663136;0,002133369;-0,0005569458;0,005647182;0,003262997;0,005057335;0,002705097;0,0007314682;0,001494884;0,003432751;0,005660534;0,003298283;0,0009570122;-0,001023769;0,0006890297;-0,001166821;-0,001673222;-0,003805637;-0,0004491806;-0,002665997;-0,002842426;-0,006608963;-0,002144814;4,959106E-5;-7,009506E-5;0,0002436638;-0,001456261;-0,002701283;0,002925396;-0,0008330345;-2,0504E-5;0,0003576279;-0,002126694;0,002298832;0,001791954;0,003779888;0,002610683;0,006168365;0,001235962;0,003988266;0,002087593;-0,001751423;0,006917477;0,006002426;0,005540848;-0,0002222061;0,006565571;0,005915642;0,001296043;0,002798557;0,002460003;0,005787849;0,001738071;0,004600048;0,00184536;0,001925468;0,003138542;0,005383968;0,002903461;-0,0009460449;0,004559517;0,003026485;0,005443573;0,005528927;0,002496719;0,004798889;0,004431725;
449,000;-0,006656647;-0,001996994;-0,004543304;-0,009548187;-0,002766609;-0,005198956;-0,004353523;-0,006719589;-0,005823135;-0,007346153;-0,008289814;-0,003417015;-0,004405499;-0,003078938;-0,003549099;-0,00415802;-0,001033783;-0,001676559;-0,003139496;-0,00142765;-0,0008926392;-0,000164032;0,000164032;0,001457214;0,000164032;0,002251625;0,0006251335;0,0001707077;0,003702164;0,0006923676;0,003994465;0,001577854;0,0005927086;0,004207611;0,004357815;0,0007338524;-0,0026474;-0,001091003;-0,00392437;-0,001713753;-0,004948616;-0,004778862;-0,002531528;-0,003772736;-0,001484394;0,001460075;-0,0009331703;-0,001977444;0,001148701;-0,0002479553;0,0004010201;7,963181E-5;-0,00304985;0,001983643;-0,0009617805;0,002511024;-0,0004210472;0,001523972;0,003601074;0,003717422;0,002292633;0,002738953;0,001890182;0,0008411407;0,003825665;0,001162529;0,004525661;0,0003385544;0,003842831;0,001601219;0,00361681;0,002618313;0,001960278;0,0008068085;-0,004995346;-0,001335621;-6,484985E-5;-0,003591537;-0,002447605;-6,198883E-6;-0,00474596;-7,009506E-5;0,0008206367;-0,001550674;0,001886845;0,0008339882;-0,001045704;-0,0007715225;0,001181126;0,0002484322;0,0008554459;0,002905846;0,001542091;-0,001645088;0,002237797;-0,0004005432;0,001504421;0,00391674;0,0007648468;0,001712322;0,0006651878;0,002788544;0,006426334;0,005195618;0,004589081;0,001306057;0,000837326;0,001606464;0,0007395744;-0,004581928;-0,001543522;-0,002629757;-0,001241207;-0,002592087;-0,003677845;-0,006506443;-0,005701065;-0,006634712;-0,006304264;-0,003448963;-0,003498554;-0,003706455;-0,001235962;-0,0008292198;0,001593113;-6,341934E-5;-0,000436306;0,0005893707;-0,002234936;0,001317024;0,002257824;0,0007119179;-1,430511E-5;0,002523422;0,002895355;0,006986141;-0,001211643;0,001990795;-0,00110817;-5,531311E-5;-0,0006246567;0,001173496;0,0006256104;0,003137112;0,003511906;0,0001955032;0,002453804;0,00376606;0,001621723;0,001330376;0,003493786;0,002325058;0,003385544;0,002182961;0,001764297;0,003544807;0,002510071;-0,001794338;0,005198956;0,001420975;0,003751755;0,003101826;
450,000;0,002355576;0,001301289;0,003825188;0,000295639;0,002064705;0,002205849;0,001893997;0,0008020401;0,0006241798;0,0009593964;0,0001058578;0,002536774;0,003382683;0,002929211;0,002301693;0,002456188;0,003016472;0,004977703;0,006790638;0,007442951;0,008014679;0,005959034;0,008011818;0,009291649;0,008873463;0,008653164;0,009007931;0,008107662;0,01233816;0,009046555;0,008963108;0,01063442;0,009839535;0,01060152;0,011374;0,008541584;0,007465363;0,005373955;0,003263474;0,005200863;0,003097534;0,005802155;0,002092838;0,004745007;0,005830288;0,008069992;0,00810051;0,00530386;0,00704813;0,009697914;0,008108616;0,008025646;0,007500172;0,008319378;0,009626865;0,008102894;0,009986877;0,01034164;0,01179123;0,01287746;0,0106039;0,008280277;0,01006842;0,007800102;0,01279879;0,008514881;0,01090813;0,009016991;0,01006556;0,007926464;0,01169682;0,009866238;0,01107168;0,007944107;0,0032897;0,004784107;0,006462097;0,003576756;0,004715919;0,009082794;0,005655766;0,006764412;0,006449699;0,005748272;0,007977009;0,007609844;0,004375935;0,007611275;0,01005507;0,004925251;0,01149511;0,005539894;0,007807255;0,01123857;0,009273529;0,01009703;0,0103178;0,009589672;0,01415348;0,01078892;0,007843971;0,0107398;0,01256847;0,006899357;0,005546093;0,01325941;0,01162863;0,01260662;0,005735874;0,002869606;0,0002527237;-8,058548E-5;-0,0004196167;0,001549244;-0,004590988;0,003759384;0,004213333;0,002079487;0,00664711;0,009082317;0,004103184;0,007240295;0,005934715;0,007933617;0,008551121;0,007991314;0,007315636;0,008086205;0,009873867;0,00555563;0,006574154;0,008343697;0,009248734;0,009730816;0,008420944;0,0106616;0,009988785;0,0128355;0,009358883;0,006621361;0,00489378;0,008948326;0,01169205;0,01037407;0,008049488;0,01022768;0,01120806;0,01101255;0,008268356;0,01041317;0,008714676;0,008847237;0,01208162;0,009898186;0,01261187;0,01339436;0,01108265;0,006968975;0,01010609;0,008991241;0,0107708;0,007249355;
