,18000,18025,18225,18250,18275,18300,18325,18350,18375,18400,18425,18450,18050,18475,18500,18525,18550,18575,18600,18625,18650,18675,18700,18075,18725,18750,18775,18800,18825,18850,18875,18900,18925,18950,18100,18975,19000,19025,19050,19075,19100,19125,19150,19175,19200,18125,19225,19250,19275,19300,19325,19350,19375,19400,19425,19450,18150,19475,19500,19525,19550,19575,19600,19625,19650,19675,19700,18150,19725,19750,19775,19800,19825,19850,19875,19900,19925,19950,18175,19975,20000,18200,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
5184.423,0.04662807,0.0469311,0.0477568,0.04732154,0.0466995,0.04590369,0.04529208,0.04460951,0.04375275,0.0429184,0.04199738,0.04105086,0.04719868,0.04001874,0.03889792,0.03766813,0.03643947,0.03533738,0.03399674,0.0327121,0.03152164,0.03025874,0.02901499,0.0475574,0.02786567,0.02690312,0.0259457,0.02502955,0.02436335,0.02383864,0.02354265,0.02324555,0.02324592,0.02333662,0.04780213,0.02359889,0.02398982,0.02444156,0.0248278,0.02536931,0.02581049,0.02627092,0.02661081,0.02689569,0.02720322,0.04803253,0.0272883,0.02723244,0.0270598,0.0265795,0.02585862,0.02492237,0.02370589,0.02246173,0.02092498,0.01935893,0.04821176,0.01770918,0.01598972,0.01433649,0.01274175,0.011245,0.009839213,0.008798304,0.007969049,0.00737415,0.007046255,0.04827869,0.006783348,0.006686945,0.006585399,0.006342856,0.006169625,0.005809599,0.005472634,0.00493134,0.004489719,0.003896788,0.04823419,0.003365694,0.002987908,0.04808272,
5180.566,0.04638024,0.04664185,0.04639065,0.04584711,0.04511843,0.04421612,0.04349833,0.04272956,0.04178041,0.04086417,0.03990413,0.03883456,0.04682339,0.03774376,0.03663955,0.03545496,0.03418154,0.03307381,0.03182741,0.03056258,0.02945389,0.0282801,0.02713515,0.04702695,0.02618341,0.02532936,0.02457336,0.02382681,0.02336081,0.02302551,0.02291951,0.02284361,0.02305448,0.02328405,0.04715337,0.02372986,0.02422368,0.02482152,0.02535004,0.02599728,0.02657306,0.0271199,0.02745681,0.02780554,0.0280646,0.04728799,0.02807575,0.02794524,0.02763194,0.02698788,0.02612668,0.02507355,0.02364761,0.02232497,0.0206349,0.01902982,0.04738562,0.01732574,0.01560487,0.01396427,0.01244947,0.01093887,0.009648005,0.008702567,0.007976657,0.007495595,0.007234772,0.04729304,0.006991826,0.006892433,0.006775274,0.006528196,0.006243936,0.00586571,0.005458639,0.004874914,0.004439502,0.003804403,0.04710444,0.003273573,0.002877086,0.04681546,
5176.708,0.04570021,0.04588261,0.04465821,0.04404125,0.04320692,0.04223713,0.04144093,0.04058885,0.03958446,0.03862817,0.03760972,0.03647623,0.04602942,0.0353834,0.03432597,0.03315984,0.03194769,0.03087797,0.0296891,0.02855604,0.0274998,0.02645616,0.02543047,0.04604383,0.02467614,0.02395561,0.02336521,0.02285738,0.02260765,0.02246226,0.02253746,0.02269857,0.02303841,0.02345656,0.04603818,0.02406174,0.02462153,0.02535924,0.0260247,0.02676443,0.02741473,0.0280508,0.02837369,0.02875311,0.02890089,0.04609174,0.02885593,0.02858014,0.02810484,0.02728685,0.02628409,0.02507355,0.02355283,0.02207529,0.0203484,0.01866553,0.04610698,0.01691878,0.01522828,0.01361228,0.01214854,0.01069095,0.00953103,0.008689042,0.008043451,0.007639435,0.00744012,0.04587149,0.007212902,0.007114716,0.006926417,0.006691928,0.006284712,0.005876662,0.005411808,0.004803978,0.004341098,0.003725382,0.04556891,0.003181404,0.002743155,0.04519843,
5172.851,0.04460101,0.04470217,0.04265324,0.0419088,0.04102639,0.0400123,0.03913637,0.03825685,0.0372481,0.03624368,0.03519513,0.03409103,0.04483865,0.03301792,0.03198674,0.03085811,0.02977305,0.02878732,0.02764652,0.02669793,0.02568394,0.02478772,0.02394623,0.04464904,0.02334884,0.02279776,0.02235032,0.02212373,0.02210465,0.02213368,0.02242416,0.02275562,0.02319281,0.02383808,0.04454342,0.02456381,0.02518002,0.02604173,0.02685727,0.02767429,0.02835729,0.02903238,0.02935455,0.02968026,0.02970944,0.04452907,0.02955869,0.02912325,0.02847051,0.02749169,0.02633473,0.02493683,0.02340701,0.02174049,0.01999448,0.01826438,0.04444346,0.01650721,0.01485096,0.01328522,0.01185301,0.0105359,0.009507303,0.008765172,0.008198499,0.007803618,0.007659904,0.04407138,0.007446364,0.007300129,0.007053892,0.006784492,0.006274981,0.005842112,0.005324958,0.004717525,0.004199483,0.003641027,0.04371444,0.003094282,0.002624182,0.04329038,
5168.993,0.04311365,0.04313701,0.04041022,0.03953,0.03864063,0.03760423,0.03665458,0.03581619,0.03486362,0.03379495,0.03276804,0.03175605,0.04325347,0.03069378,0.02968934,0.02866056,0.02768336,0.0267898,0.0257613,0.02494367,0.02402419,0.0232851,0.02268637,0.04288714,0.02222716,0.02184083,0.02158761,0.02164498,0.02184414,0.02203175,0.0225399,0.02299224,0.02358785,0.02441403,0.04273474,0.02521144,0.02594088,0.02688242,0.02784427,0.02871175,0.02941099,0.03005164,0.03035552,0.0305732,0.03045126,0.04264776,0.0301522,0.02954357,0.02870793,0.02758433,0.02629183,0.02471487,0.02312354,0.02135163,0.01955337,0.01780901,0.04247898,0.01608075,0.01446549,0.0129814,0.01161596,0.01047487,0.009551833,0.008891734,0.008407754,0.008004726,0.007895258,0.04200575,0.00770632,0.007453076,0.00715852,0.006830862,0.006236013,0.005791475,0.005241493,0.004616384,0.004056711,0.003522633,0.04160888,0.003017151,0.002530162,0.04110418,
5165.136,0.04129362,0.04127305,0.03797525,0.03704143,0.03613146,0.03509634,0.03414246,0.03333989,0.0324641,0.03136289,0.03038982,0.02947819,0.04132625,0.02845166,0.02752305,0.02659969,0.02570349,0.02490454,0.02404637,0.02332689,0.02257035,0.02200807,0.02164533,0.04081224,0.0213426,0.02114559,0.02112364,0.02143752,0.02180234,0.02216592,0.02282749,0.02344813,0.02421085,0.02514539,0.04065245,0.02601153,0.0268848,0.0278965,0.02894934,0.02982275,0.03050509,0.03109174,0.03131953,0.03141888,0.03107486,0.04049673,0.03060631,0.02982669,0.02879673,0.02753882,0.02612647,0.02439893,0.02269547,0.02090998,0.01909359,0.0173362,0.04025493,0.01564839,0.01410602,0.01270581,0.01145305,0.01046284,0.009628403,0.009028374,0.008657549,0.008268165,0.008134631,0.03977013,0.007964114,0.007599254,0.007228582,0.006859732,0.006210153,0.005721156,0.005171479,0.004517628,0.003944729,0.003382995,0.03929114,0.002928593,0.002471986,0.03871134,
5161.278,0.03918349,0.03919207,0.03542312,0.03450359,0.03357905,0.03258572,0.03166332,0.03088225,0.03005515,0.02899283,0.02809671,0.02725304,0.03914931,0.02633229,0.0255128,0.02466965,0.02387682,0.02318425,0.02249731,0.02194749,0.02136095,0.02098636,0.02084883,0.03849751,0.02073427,0.02076463,0.02097869,0.02148677,0.02196672,0.02255162,0.02330514,0.02410474,0.0249927,0.02602004,0.03836443,0.026978,0.02794837,0.02904131,0.03014371,0.03094866,0.03160648,0.03209414,0.03219539,0.03214744,0.03155704,0.03813656,0.03090875,0.02997222,0.02875131,0.02735344,0.02580997,0.02398931,0.02219963,0.02043029,0.01862375,0.01688603,0.03782428,0.01523131,0.01380798,0.01248467,0.01136355,0.01046502,0.009735206,0.009197976,0.008951752,0.008576427,0.008380276,0.03736,0.008162627,0.007739518,0.007277803,0.006878665,0.006187911,0.005622619,0.005070185,0.004406669,0.003835753,0.003269809,0.03679878,0.002817971,0.002440459,0.03619282,
5157.421,0.03687454,0.03691721,0.03284846,0.03193028,0.03106106,0.030124,0.0292112,0.02849289,0.02768182,0.02671741,0.02594347,0.02514335,0.03679921,0.02436484,0.02365754,0.02290413,0.02226289,0.02168987,0.02116327,0.02083884,0.02042397,0.0202539,0.02032469,0.03601531,0.02042374,0.02067104,0.02113918,0.02177373,0.02237254,0.02320018,0.02402717,0.02491995,0.02595872,0.02705427,0.03593891,0.02810309,0.02912974,0.03026985,0.03137508,0.03206898,0.03270416,0.03301545,0.03296812,0.0326964,0.03190552,0.03563255,0.03109029,0.02998244,0.02858976,0.02703376,0.0253673,0.02352769,0.02168336,0.01992023,0.01810457,0.0164552,0.03526855,0.01484754,0.01355289,0.01234183,0.01134157,0.0105026,0.009884449,0.00941128,0.009249361,0.008860802,0.008608714,0.03478084,0.00829548,0.007879511,0.007329329,0.006851384,0.006125207,0.005517827,0.004927834,0.004255453,0.003702681,0.003191672,0.03421886,0.002729194,0.00241157,0.03360365,
5153.564,0.03445466,0.03446806,0.03030553,0.02938602,0.02862383,0.02772005,0.02683725,0.02621414,0.02541769,0.02460186,0.02395163,0.02323254,0.03432186,0.02255724,0.02197105,0.02135286,0.02087429,0.02046037,0.02010249,0.01996805,0.01978089,0.01982942,0.02008198,0.03345364,0.02039372,0.02085456,0.02154872,0.0223051,0.02306644,0.02406554,0.02499208,0.02591893,0.02711085,0.02823985,0.03340174,0.02934089,0.03042473,0.03153617,0.03257085,0.03316174,0.03373174,0.03383666,0.03363989,0.03308494,0.03211392,0.03304778,0.03113248,0.02983967,0.02829524,0.02660355,0.02485031,0.02301334,0.02115661,0.01939911,0.01757153,0.01605271,0.03266121,0.01452273,0.01332955,0.01225897,0.0113761,0.01062492,0.01008251,0.009656835,0.0095017,0.009098765,0.00879696,0.03214041,0.008417958,0.008001885,0.007357503,0.006761126,0.006031626,0.005408762,0.004786484,0.004082977,0.003566282,0.003111061,0.03162917,0.00270055,0.002396345,0.03100843,
5149.706,0.0319483,0.03191876,0.0278074,0.02695319,0.02628298,0.02544432,0.02463377,0.0240793,0.02335054,0.02272341,0.02214131,0.02155351,0.0317674,0.02094813,0.02047816,0.02006049,0.01971748,0.01952698,0.0193288,0.01937072,0.01943487,0.01968289,0.02014249,0.0308994,0.02066132,0.02134257,0.02217486,0.02307179,0.02402298,0.02508463,0.02613395,0.02713021,0.02837295,0.02953799,0.03078493,0.03064095,0.03176441,0.03277756,0.03371171,0.03417691,0.03462704,0.03452288,0.03414853,0.03333939,0.03215076,0.03045032,0.03099013,0.02952973,0.02787154,0.02609932,0.02429336,0.02245089,0.02062884,0.01890502,0.01710635,0.01570944,0.03006874,0.01427399,0.01316202,0.01221841,0.01146575,0.01081967,0.010317,0.009936068,0.009727904,0.009338221,0.008972112,0.02955395,0.008562712,0.008061604,0.007325248,0.006655784,0.005933741,0.005296797,0.004664667,0.003926109,0.00343532,0.003027176,0.0290548,0.002699774,0.002414918,0.02847891,
5145.849,0.02939017,0.02936787,0.02541881,0.02468474,0.02409066,0.02337231,0.022654,0.0221173,0.02152256,0.02106064,0.02055611,0.0201001,0.02920298,0.01961559,0.01924086,0.01906466,0.01885131,0.01890033,0.01885596,0.01910838,0.01939977,0.01982814,0.0205164,0.02836676,0.02124873,0.02212093,0.02303935,0.02405047,0.02515719,0.02626382,0.02740596,0.02851005,0.02973445,0.0309076,0.02817619,0.03199415,0.03309219,0.03398354,0.03477845,0.03509622,0.0353567,0.03504807,0.03444215,0.03344909,0.03199738,0.02790893,0.03067211,0.02907944,0.02735233,0.02552571,0.0236983,0.0218838,0.02010682,0.01842753,0.01674183,0.01542791,0.02754219,0.01410406,0.01307748,0.01222436,0.01160604,0.01103301,0.01057756,0.01023832,0.009968356,0.009591286,0.009145573,0.02706684,0.008701615,0.008058257,0.007261246,0.006542325,0.005819782,0.005176154,0.004535106,0.003791344,0.003317596,0.002964215,0.02655927,0.002687507,0.00245743,0.02607366,
5141.991,0.02686779,0.02689189,0.02322807,0.02263141,0.02211409,0.02151276,0.02090637,0.0203836,0.01994046,0.01958184,0.0192214,0.01888095,0.02670397,0.01859431,0.01833845,0.01837319,0.01833102,0.01856568,0.01871985,0.01919209,0.01970821,0.02032922,0.02119312,0.0258701,0.02211301,0.02313599,0.02414821,0.02523789,0.0264284,0.02761633,0.02880856,0.02999617,0.03121018,0.03233028,0.02569221,0.03338105,0.03438577,0.03513563,0.03572008,0.03589731,0.03588573,0.03537255,0.03453536,0.03338969,0.0316681,0.02546838,0.03020531,0.02852394,0.02675415,0.02488471,0.0230679,0.02130434,0.01958436,0.01795892,0.01645053,0.01520437,0.02514234,0.01400671,0.01309978,0.01230384,0.01179032,0.01126249,0.01088579,0.01055607,0.01022709,0.00981266,0.009291034,0.02471466,0.008772868,0.008029204,0.007186141,0.006396072,0.005689355,0.005020764,0.004374345,0.003677045,0.003226827,0.002908464,0.02425627,0.002676772,0.002507941,0.02383696,
5138.134,0.02448204,0.02454016,0.02129443,0.02083268,0.0203739,0.01988929,0.01939883,0.01895199,0.01864301,0.01835789,0.01817221,0.01796052,0.02434122,0.01787258,0.01780019,0.017981,0.01817025,0.01853897,0.01895071,0.01962858,0.02035099,0.02118595,0.02216907,0.02352913,0.02322339,0.02436021,0.02546552,0.02662874,0.0278619,0.02912051,0.03032617,0.03154244,0.03272003,0.03377322,0.02342893,0.03472469,0.03559214,0.03613272,0.03650374,0.03650811,0.03618031,0.03544737,0.03442771,0.03312908,0.03119593,0.0231972,0.02962373,0.02789377,0.02608705,0.02421536,0.02243285,0.02070405,0.01906414,0.01754184,0.016197,0.01504261,0.02295281,0.01396959,0.01321794,0.01249121,0.01201816,0.01154316,0.01122164,0.01087423,0.01049438,0.009973862,0.009398096,0.02256842,0.008750413,0.007968536,0.007073853,0.006241313,0.005537543,0.004843881,0.004198727,0.003606962,0.003153332,0.002858519,0.0222093,0.002695863,0.002572822,0.02181017,
5134.276,0.02230511,0.02235648,0.01965427,0.01929658,0.01889382,0.01855369,0.01815988,0.01784954,0.0176533,0.01746662,0.01743809,0.01740018,0.02217797,0.0174729,0.017612,0.01791938,0.01836638,0.01887387,0.01956006,0.02041262,0.02127609,0.02232787,0.02342506,0.02146799,0.02457357,0.02579524,0.02696407,0.02819956,0.02946023,0.03074554,0.0319331,0.03310755,0.03419414,0.03515859,0.0214348,0.03594701,0.03663161,0.0369131,0.0370991,0.03686528,0.03622368,0.03529404,0.03410194,0.03266172,0.03059024,0.02118486,0.02895541,0.02720935,0.0253709,0.02354084,0.02182403,0.0201494,0.01859447,0.01720239,0.0159688,0.01493538,0.02102867,0.01399435,0.01338485,0.0127609,0.01228781,0.01186976,0.01152784,0.01116527,0.01072401,0.01008978,0.009454045,0.02068289,0.008688084,0.007858684,0.00693717,0.006096572,0.005355444,0.004678927,0.004048228,0.003573506,0.003109266,0.002856215,0.02042481,0.002746264,0.002645818,0.0200571,
5130.419,0.02039933,0.02040901,0.01832579,0.01805226,0.01773116,0.01752912,0.01724017,0.0170672,0.0169872,0.01693502,0.017035,0.01719515,0.02028121,0.01743944,0.01778556,0.01824363,0.01892721,0.01962409,0.0205162,0.02151296,0.02248042,0.02371271,0.02491611,0.01970782,0.02613761,0.02742084,0.02862896,0.02991933,0.03116428,0.03243454,0.0335878,0.03465544,0.03562685,0.03640636,0.01970696,0.03701644,0.03745902,0.03749245,0.03745646,0.03694773,0.03605271,0.03494422,0.0335546,0.03200978,0.02985377,0.01947126,0.0282002,0.0264721,0.02464374,0.02286824,0.02125362,0.01968602,0.0182273,0.01694555,0.01578279,0.01490085,0.01937774,0.01408599,0.01357451,0.01305353,0.01259692,0.01220147,0.0118173,0.01142589,0.01086861,0.01017777,0.009435864,0.01910426,0.008616452,0.007720113,0.006794616,0.005941475,0.005182438,0.004506526,0.003923801,0.003515295,0.003111173,0.002918212,0.01891741,0.002805545,0.002708182,0.01863205,
5126.561,0.01882205,0.01877823,0.01732619,0.01714539,0.01692567,0.0168196,0.01667382,0.01661632,0.01667108,0.01676097,0.01700129,0.01734255,0.01870771,0.0177834,0.01835165,0.01896999,0.01986455,0.02077163,0.02177972,0.02291815,0.02399057,0.02532661,0.02660237,0.01824743,0.02788569,0.02919619,0.03042547,0.03173835,0.03291601,0.03412215,0.03520906,0.03611937,0.03694538,0.03747436,0.01826312,0.03790618,0.03804818,0.03784901,0.03753283,0.03676705,0.03569946,0.03437054,0.03281194,0.03119536,0.02903052,0.01808176,0.02737171,0.02569262,0.0239257,0.02223429,0.02072057,0.0192869,0.01794275,0.01676576,0.01568743,0.01496056,0.01801939,0.01424705,0.01379449,0.01333372,0.01293372,0.01252808,0.01211557,0.01165425,0.01096763,0.01023168,0.009368735,0.0178802,0.00851026,0.007551522,0.006613528,0.005758333,0.005028649,0.00431008,0.003810042,0.00344436,0.003135531,0.002993381,0.01771912,0.0028574,0.002787261,0.0175462,
5122.704,0.01760672,0.01752395,0.01667235,0.01658547,0.01648677,0.01646226,0.01646119,0.01653122,0.0166965,0.01695355,0.01737268,0.01788453,0.01750961,0.01852378,0.01931136,0.02007651,0.02115368,0.02223196,0.02335584,0.02461741,0.02577204,0.02714069,0.02846658,0.01714358,0.02977972,0.03109148,0.03232049,0.03359366,0.0346874,0.03577349,0.03671447,0.03743388,0.03804043,0.03832417,0.01718448,0.03853482,0.03835107,0.03792156,0.03730717,0.03632224,0.03510817,0.03359362,0.03193973,0.03026195,0.02815702,0.01706338,0.02649589,0.02489405,0.02321801,0.02166446,0.02021609,0.01892291,0.01769317,0.01664187,0.01570274,0.01509344,0.01701812,0.01448052,0.01405801,0.01361357,0.01327637,0.01285207,0.01239692,0.011844,0.01106062,0.01023491,0.009290446,0.01698775,0.008374911,0.0073413,0.006384544,0.005551375,0.004867745,0.004157327,0.003743205,0.003437276,0.003171034,0.003044584,0.01686291,0.002918121,0.002906002,0.01681174,
5118.846,0.01677653,0.01668335,0.01637333,0.01639025,0.01640911,0.01650233,0.01662329,0.01684392,0.01709673,0.01755199,0.01816777,0.01885912,0.01671471,0.01968933,0.02065256,0.02156797,0.02275246,0.02395006,0.02520943,0.02654833,0.02776076,0.02911961,0.03048402,0.01642692,0.03177148,0.03305744,0.03427443,0.0354245,0.03642092,0.03733551,0.03803563,0.03854385,0.03886131,0.03888843,0.01650592,0.0388044,0.03833641,0.03768079,0.03678573,0.03560222,0.03425904,0.03268588,0.03099029,0.02926818,0.02723588,0.01642652,0.02561876,0.02411305,0.02256298,0.02114534,0.0197575,0.01861482,0.01749862,0.01659112,0.01579974,0.01528987,0.01641808,0.01476882,0.01437618,0.01395352,0.01361877,0.01316415,0.01264674,0.01198675,0.01111379,0.01018417,0.009195168,0.01639437,0.008220497,0.007131643,0.006156845,0.005349272,0.004721598,0.004089866,0.003744534,0.003470975,0.003225494,0.003115045,0.01636753,0.003024798,0.003028216,0.0164389,
5114.989,0.01634096,0.01626209,0.01644717,0.01659899,0.016701,0.01694655,0.01720592,0.0175856,0.01796949,0.01860346,0.01939517,0.02026962,0.0162939,0.02124717,0.02235991,0.02343969,0.02465913,0.02591769,0.02727677,0.02866003,0.02992483,0.03124017,0.03260624,0.01608817,0.03382158,0.03501333,0.03618938,0.0371545,0.03800241,0.03869633,0.03912105,0.03935217,0.03937764,0.03911487,0.01619717,0.03869445,0.03801251,0.03713682,0.03601686,0.0346573,0.03324927,0.03166635,0.02997596,0.0282471,0.02631119,0.016148,0.02480493,0.02340174,0.02199187,0.02067899,0.01939083,0.01841706,0.0174125,0.01665895,0.01597048,0.01555512,0.01621095,0.01509648,0.01475301,0.01435641,0.01397118,0.01346322,0.01285504,0.01206844,0.01110301,0.01009902,0.009066144,0.01617135,0.008027557,0.006945829,0.005960512,0.005176003,0.004597994,0.004055407,0.003769774,0.00347528,0.003298803,0.003230192,0.01625083,0.003174385,0.003126392,0.01642266,
5111.132,0.01630081,0.0162371,0.01693529,0.01722617,0.01741443,0.01781783,0.01823574,0.01877129,0.0193324,0.02013251,0.02104233,0.02207395,0.01623092,0.02313035,0.0243894,0.02560245,0.02686419,0.02813455,0.02953899,0.03092928,0.03222308,0.03346801,0.03476901,0.01616462,0.03588802,0.03691765,0.03794371,0.03869325,0.03932632,0.03974207,0.03991187,0.03978812,0.039558,0.03898897,0.01625901,0.03826093,0.03739339,0.03632589,0.03504197,0.03356829,0.03215609,0.0305544,0.02892101,0.02724166,0.02544686,0.0162414,0.02405769,0.02278491,0.02149003,0.02029046,0.01914729,0.01832124,0.01744424,0.01683147,0.01621864,0.01585934,0.01636666,0.01545619,0.01515764,0.01474866,0.01430876,0.01371373,0.01299612,0.01209759,0.01104056,0.009988409,0.008888138,0.0164042,0.00779191,0.006741254,0.005780005,0.005029768,0.004470469,0.004024963,0.003788697,0.003477487,0.003404365,0.003345405,0.0165563,0.00331513,0.003212574,0.01678565,
5107.274,0.01666377,0.0165935,0.01788929,0.01828376,0.01860831,0.01915452,0.01973221,0.0203892,0.02112974,0.02209991,0.02308662,0.02423131,0.01655748,0.025341,0.02670989,0.02798473,0.02929782,0.03056603,0.03194314,0.03330265,0.03455376,0.03571285,0.0368681,0.01667477,0.03787265,0.03872257,0.03945765,0.03996145,0.04033124,0.04040331,0.04032194,0.03985503,0.03935919,0.03851776,0.01671905,0.03755146,0.03649506,0.03528293,0.03388137,0.03237335,0.03097759,0.02940334,0.0278787,0.02631942,0.02465699,0.01675092,0.02336941,0.02224612,0.02105331,0.01997919,0.01903145,0.01827243,0.01757483,0.01704778,0.01652333,0.01618839,0.01689037,0.01583807,0.01554914,0.01510593,0.01457761,0.01387449,0.01305194,0.01207716,0.01094434,0.009829801,0.008656386,0.01708604,0.007538213,0.006502588,0.005600365,0.004911412,0.004356513,0.004018936,0.003817621,0.003530433,0.003539489,0.003442239,0.01730835,0.003411919,0.003291681,0.01756776,
5103.417,0.01744592,0.01735284,0.01933752,0.0198094,0.02030125,0.02097201,0.02172798,0.02245241,0.02335622,0.02444712,0.02550891,0.02674215,0.01731266,0.02790977,0.02929855,0.03059385,0.03187602,0.03314056,0.03441167,0.03571608,0.03680913,0.0378497,0.03879015,0.01759098,0.03962605,0.04028278,0.04066608,0.04088544,0.04094716,0.04066455,0.0403062,0.03956862,0.03875258,0.03772724,0.01761243,0.03657735,0.03536652,0.03404664,0.03260498,0.03110927,0.02973149,0.0282617,0.02688181,0.02549397,0.02395038,0.01771609,0.02278957,0.02177256,0.02069785,0.0197577,0.01901575,0.01830681,0.01778632,0.0172948,0.01686787,0.01658015,0.01786709,0.01624366,0.01592547,0.01543572,0.01478431,0.01396877,0.01303822,0.01199248,0.01081737,0.009597903,0.008394889,0.01820081,0.007289289,0.006253729,0.005419169,0.004822021,0.004288907,0.004036928,0.003869025,0.003617832,0.003661658,0.003536212,0.01850212,0.003474091,0.003358635,0.01880991,
5099.559,0.01868448,0.0185798,0.02129113,0.02186478,0.02251094,0.02331281,0.02423115,0.02499542,0.02602006,0.02716238,0.02827754,0.0295634,0.0185366,0.03076704,0.03207335,0.03338651,0.03453746,0.03577152,0.03688902,0.03806078,0.03892883,0.03977447,0.04047745,0.01894374,0.04105006,0.04144216,0.04148557,0.04139142,0.04110719,0.0405193,0.03987505,0.03891276,0.03779995,0.03664855,0.01899372,0.03536337,0.03406334,0.03268833,0.03129444,0.02984866,0.02849991,0.0271802,0.02593984,0.02471871,0.02334054,0.01917212,0.02232708,0.02137387,0.0204578,0.01967428,0.01905885,0.01848472,0.01807167,0.01762436,0.01727111,0.01704339,0.01937597,0.01666131,0.01628412,0.01569995,0.01495722,0.01403445,0.01299996,0.01185391,0.01063611,0.009308643,0.00813211,0.01979511,0.007038764,0.006015161,0.0052524,0.004741196,0.004274334,0.004057919,0.003943358,0.003726033,0.003758364,0.003632566,0.0201828,0.00353339,0.003406145,0.02059734,
5095.702,0.02041385,0.02031557,0.02377902,0.02448541,0.02526213,0.02618283,0.02719191,0.02799792,0.02906056,0.03021584,0.0313318,0.0325775,0.02027007,0.03376588,0.0349374,0.03621896,0.03720411,0.03832009,0.03925591,0.04018079,0.04083173,0.04140813,0.04184958,0.02080669,0.04208162,0.04210668,0.04184782,0.04143333,0.04080917,0.03994125,0.03904087,0.03788701,0.0366064,0.03532477,0.02092872,0.03397182,0.0326244,0.03128883,0.02997993,0.02863958,0.02736748,0.02619451,0.02508117,0.02398496,0.02281329,0.02115659,0.02195752,0.02106951,0.02035321,0.01972764,0.01916705,0.01877478,0.01842654,0.01805965,0.01774393,0.01752173,0.02142873,0.01706624,0.01660182,0.01588618,0.01506909,0.01407442,0.01293854,0.01168391,0.01039524,0.00902126,0.007865344,0.02193073,0.006773084,0.005809886,0.005132993,0.004663492,0.004301375,0.004087371,0.004051292,0.003874489,0.003865869,0.003752257,0.0224253,0.003610219,0.00343371,0.023005,
